,ppg_green_mean,ppg_green_std,ppg_green_min,ppg_green_max,ppg_green_range,ppg_green_median,ppg_green_iqr,ppg_green_mad,ppg_green_skew,ppg_green_kurtosis,ppg_green_diff_mean,ppg_green_diff_std,ppg_green_diff_mean_abs,ppg_green_diff_rms,ppg_green_signal_rms,ppg_green_signal_energy,ppg_green_p1,ppg_green_p5,ppg_green_p10,ppg_green_p90,ppg_green_p95,ppg_green_p99,ppg_green_p90_p10,ppg_green_p95_p5,ppg_green_p99_p1,ppg_green_trim_mean_10,ppg_green_mean_abs,ppg_green_rms,ppg_green_crest_factor,ppg_green_shape_factor,ppg_green_impulse_factor,ppg_green_clearance_factor,ppg_green_mean_cross_rate,ppg_green_tke_mean,ppg_green_tke_std,ppg_green_tke_mean_abs,ppg_green_tke_p95_abs,ppg_green_dx_mean,ppg_green_dx_std,ppg_green_ddx_mean,ppg_green_ddx_std,ppg_green_dx_kurtosis,ppg_green_ddx_kurtosis
ppg_green_diff_mean,0.007397691184637457,0.03742882184584531,0.010332183423923044,0.015350840961462109,0.02502460867355161,0.007527084824392201,0.04261613287776373,0.013430334806674995,0.02771836041585637,0.021437941339089363,0.0,0.009953569659173368,0.021663197893362632,0.01028835592827533,0.006250244968326286,0.010085081359121428,0.01195907772930533,0.025248788177321093,0.027442588028005966,0.006812868894453617,0.007139052589532976,0.01049251968873787,0.039951112790818574,0.03230518558896972,0.021243119679687512,0.008308090877034695,0.007397691184637448,0.006250244968326286,0.04298642824066132,0.028893724796675548,0.042256664411517486,0.041895438093340585,0.00104874820329444,0.048723862615819846,0.05955455517066938,0.048723862615819846,0.025054117597657098,1.0,0.009953569659173368,0.008317932408258384,0.02691039979381225,0.008852901651087833,0.030452940188844587
ppg_green_diff_std,0.43515956637451786,0.7394004359396718,0.00934961162923978,0.7345637944108,0.861419832676658,0.413183674711391,0.6212357175293681,0.6577540240248206,0.205741034377179,0.35520143384793385,0.009953569659173368,0.0,0.8837876604315281,0.9999931504767292,0.45281492101805637,0.42203826370041286,0.041203494032398,0.12286086711485493,0.17500001708479604,0.5775675209034306,0.6094132753056527,0.7195402489139869,0.70413679569961,0.7309780632732057,0.8479124826463156,0.42853229652829294,0.43515956637451786,0.45281492101805637,0.8232971524299677,0.6056028958936939,0.8178624690886509,0.8146608905417471,0.3670967535996993,0.8386795130270138,0.7389975671350332,0.8386795130270138,0.834200308733196,0.009953569659173387,1.0,0.04642996616389985,0.972856296650192,0.5962604388053857,0.5126560328562997
ppg_green_diff_mean_abs,0.5190676465384402,0.8075276964736523,0.04313057087848816,0.7665342147686465,0.8766482215047244,0.5025760842929331,0.7198949763125762,0.784166064196882,0.07793722593332343,0.18475997067964856,0.021663197893362632,0.8837876604315281,0.0,0.8840051409001407,0.536885345269195,0.5048332608672824,0.07522207942992838,0.16193259042288022,0.22409378888989617,0.6774394377949686,0.7068213607653924,0.7553645549395744,0.8056968876124475,0.8305284398866154,0.8675304786413208,0.5148509358238176,0.5190676465384402,0.536885345269195,0.7605516343872122,0.6386492343436512,0.7582644266086122,0.7575254652687221,0.4922380323127209,0.5325488572943039,0.37329818552961597,0.5325488572943039,0.9752058383483422,0.02166319789336266,0.8837876604315283,0.043375763275031315,0.7675968847634199,0.3259895272036436,0.38124605995467475
ppg_green_diff_rms,0.4359570534669871,0.7408580121801108,0.009481201918164166,0.7356284357795245,0.8625895912199347,0.4139495227994606,0.6226072581552241,0.6587186306731093,0.20591466492918714,0.35560151042157195,0.01028835592827533,0.9999931504767292,0.8840051409001407,0.0,0.45365311497495797,0.4228128958390004,0.04134505732558809,0.12306284946479087,0.17530433033688392,0.5787006752808395,0.6105764713840439,0.7206224154543796,0.7055601268209423,0.7324022256204443,0.84913145151408,0.4293281113734213,0.43595705346698715,0.45365311497495797,0.8242630055440666,0.6068863261568754,0.8188521170182133,0.8156628788093527,0.3667345615764657,0.8382076105747206,0.7384908210987441,0.8382076105747206,0.8345570031040094,0.010288355928275318,0.9999931504767292,0.04644300615306075,0.9726493441762156,0.5965377588309552,0.5135114620150044
ppg_green_signal_rms,0.9994519885281291,0.5259867221576034,0.8007204604924189,0.9028793090248154,0.5323233390815568,0.9901504576203467,0.48682792905132205,0.4779244536472832,0.21346729382421983,0.20185187760414042,0.006250244968326286,0.45281492101805637,0.536885345269195,0.45365311497495797,0.0,0.9907537203617942,0.8197271378836586,0.8683312009973501,0.9016006903179364,0.9614035161753808,0.9458530423578001,0.9108317716311378,0.5175576587984603,0.5316907956819874,0.5307348348508331,0.9991725955386828,0.9994519885281291,1.0,0.28271423610908075,0.2233031808405108,0.2785944794002681,0.27681708788372816,0.4495670542535802,0.1807163871272554,0.10283881365637902,0.1807163871272554,0.5480727921800562,0.006250244968326283,0.4528149210180564,0.04133363972062275,0.36480355494237704,0.28606478173261807,0.3915361421480839
ppg_green_signal_energy,0.9913770636727591,0.48514171133742234,0.8132043754725632,0.8746982171384552,0.490708432862004,0.9846442513368246,0.45076096180740477,0.4384045774666261,0.2373379314033177,0.19725608714962461,0.010085081359121428,0.42203826370041286,0.5048332608672824,0.4228128958390004,0.9907537203617942,0.0,0.8313460131084107,0.87848095640276,0.9099908513105094,0.9403790689328522,0.9218959968105159,0.8833836668001838,0.47609569890062936,0.48962877098341,0.48906523710212846,0.9915802933875689,0.9913770636727591,0.9907537203617942,0.23772878254704727,0.18907610093760327,0.23407000309194564,0.2325222069692936,0.439632919070232,0.1618543046897434,0.08800354458596767,0.1618543046897434,0.5149624875284285,0.010085081359121423,0.42203826370041286,0.03704788456051511,0.3400482570402655,0.27127696263755563,0.3733675151350757
ppg_green_p1,0.834823130648211,0.015152256262902595,0.9984867261318743,0.5594725337718341,0.005230209228336679,0.8198837945874476,0.011862911657885458,0.014737240824692289,0.17640415535926465,0.11597350642225379,0.01195907772930533,0.041203494032398,0.07522207942992838,0.04134505732558809,0.8197271378836586,0.8313460131084107,0.0,0.9888926564513959,0.9715408609959708,0.6606530680005835,0.6279497008385666,0.5718198554438332,0.02183855130103318,0.013896603180919054,0.009918326065043948,0.8351706615966683,0.834823130648211,0.8197271378836586,0.15919417220942036,0.2566922922851337,0.1686982958684456,0.17368452573882082,0.36117267074590065,0.02800903194298392,0.03711051467720801,0.02800903194298392,0.07712117316398587,0.011959077729305328,0.04120349403239801,0.01098576253003876,0.025600756510497327,0.09550599784122685,0.11923649698978663
ppg_green_p5,0.8820375208444263,0.06004672371389956,0.9823232844477071,0.6276270218246205,0.08605527238309714,0.867580930902919,0.04739503369910716,0.04981932853787781,0.2046093831495954,0.1721072732854725,0.025248788177321093,0.12286086711485493,0.16193259042288022,0.12306284946479087,0.8683312009973501,0.87848095640276,0.9888926564513959,0.0,0.9922459589014587,0.720784505423194,0.689934493721431,0.6391713049610128,0.04880449453297148,0.06168858880383728,0.08002739752896285,0.8826649175113841,0.8820375208444264,0.8683312009973501,0.0911495412902263,0.20522789641688982,0.10140610577779396,0.10672561486317372,0.3937285074480384,0.017942660185887027,0.0038014988498020898,0.017942660185887027,0.16724208349064212,0.02524878817732109,0.12286086711485493,0.01268432097453503,0.0944675541723565,0.13631070259609715,0.17638987799594238
ppg_green_p10,0.9139174212073408,0.12315898997458895,0.9623103007634368,0.6749321013868509,0.15528167224838738,0.9003908040734965,0.09693297334120175,0.10420218595772637,0.23526523527318294,0.19730108757820408,0.027442588028005966,0.17500001708479604,0.22409378888989617,0.17530433033688392,0.9016006903179364,0.9099908513105094,0.9715408609959708,0.9922459589014587,0.0,0.765225919459192,0.7357828993087435,0.6861978005879035,0.10911028745560887,0.13180379686389776,0.1496134896843851,0.9152175357556328,0.9139174212073408,0.9016006903179367,0.04473156290207547,0.1590608616916689,0.05485737436127424,0.0600215007782391,0.41420476026917846,0.040410506082498236,0.008799614384422182,0.040410506082498236,0.2319205865303697,0.027442588028005987,0.17500001708479607,0.01735613305570404,0.13559216176148733,0.1572562262533747,0.21604997492296749
ppg_green_p90,0.9526729149936051,0.7278248260770961,0.6375652067914721,0.9665742786918016,0.7163967499704091,0.9313208217355293,0.6811043219583934,0.6551357340986279,0.11502363472324356,0.18991763850728435,0.006812868894453617,0.5775675209034306,0.6774394377949686,0.5787006752808395,0.9614035161753808,0.9403790689328522,0.6606530680005835,0.720784505423194,0.765225919459192,0.0,0.99591616410178,0.9720963854389267,0.7234123654111946,0.7319787537928926,0.7178595052861877,0.9511545380582219,0.9526729149936051,0.9614035161753808,0.4863165354468468,0.44904875299927416,0.4856653703568377,0.48557682275091485,0.4321523408763503,0.23974561927678953,0.14079581738232358,0.23974561927678953,0.6921037137368665,0.006812868894453628,0.5775675209034306,0.05582061540656339,0.466094337310677,0.3498690918613843,0.47580181450538334
ppg_green_p95,0.9358947343399648,0.7559942540880017,0.604055301752736,0.9778990694364907,0.7521272615867294,0.9124675076212789,0.6984897555077981,0.6772518367930401,0.07152402337913215,0.2089538394890161,0.007139052589532976,0.6094132753056527,0.7068213607653924,0.6105764713840439,0.9458530423578001,0.9218959968105159,0.6279497008385666,0.689934493721431,0.7357828993087435,0.99591616410178,0.0,0.98205191602861,0.7486833333790579,0.7650542398304394,0.7531122953101539,0.9334208315823208,0.9358947343399648,0.9458530423577999,0.5379770705019398,0.48280598804627956,0.5367818848626433,0.5363997623792106,0.4322261935069194,0.26570438327571266,0.16246665316534203,0.26570438327571266,0.7205651778226277,0.007139052589532971,0.6094132753056528,0.06194094659719314,0.49629672294595395,0.3705833007438427,0.49572996851024015
ppg_green_p99,0.8992317102174051,0.7850644428622344,0.5456265049928154,0.9989117017132635,0.8159238404748189,0.8729385734472619,0.7053050853962783,0.6914063360774306,0.017733608065854913,0.2962083833743198,0.01049251968873787,0.7195402489139869,0.7553645549395744,0.7206224154543796,0.9108317716311378,0.8833836668001838,0.5718198554438332,0.6391713049610128,0.6861978005879035,0.9720963854389267,0.98205191602861,0.0,0.7650819290177822,0.7854664989364808,0.8146673644466305,0.8951435134588028,0.8992317102174051,0.910831771631138,0.6432771860040055,0.5250734222333048,0.6398709743367931,0.638075187042328,0.4302022059666037,0.4162822165610573,0.31801818984417574,0.4162822165610573,0.7531493064367487,0.010492519688737876,0.7195402489139869,0.05702619250785544,0.6243293369640468,0.45171946224305726,0.5374980220299345
ppg_green_p90_p10,0.49086743519714543,0.9917464269454382,0.047588897782305295,0.7686374109663371,0.9396497264320082,0.47240467854074486,0.9477321689373206,0.8998381696613488,0.07470779980346297,0.08165115007523766,0.039951112790818574,0.70413679569961,0.8056968876124475,0.7055601268209423,0.5175576587984603,0.47609569890062936,0.02183855130103318,0.04880449453297148,0.10911028745560887,0.7234123654111946,0.7486833333790579,0.7650819290177822,0.0,0.9888891784200203,0.9479873243836132,0.4871285806219179,0.49086743519714554,0.5175576587984603,0.798892430230992,0.863962335104128,0.8087466134532499,0.8141482659154757,0.22306162161037602,0.326850981185371,0.20796483208838157,0.326850981185371,0.8199459105775451,0.03995111279081857,0.70413679569961,0.06757839493833867,0.574275372365214,0.37157841887996806,0.5029759311766578
ppg_green_p95_p5,0.5057666700042727,0.988968453563604,0.040998694302929,0.7900103791444569,0.9604989864442728,0.48632530211865704,0.9209346921703871,0.8894945493679556,0.0834037902523889,0.1350027292868391,0.03230518558896972,0.7309780632732057,0.8305284398866154,0.7324022256204443,0.5316907956819874,0.48962877098341,0.013896603180919054,0.06168858880383728,0.13180379686389776,0.7319787537928926,0.7650542398304394,0.7854664989364808,0.9888891784200203,0.0,0.9672196559689826,0.5017974408285214,0.5057666700042726,0.5316907956819872,0.8228662155761043,0.8482803263227788,0.8303426331119641,0.8345480565333481,0.2456999733355676,0.3503988850315584,0.22739559705564477,0.3503988850315584,0.8447554188913328,0.03230518558896973,0.7309780632732057,0.07412183567260137,0.6002687430775094,0.38970721700140964,0.5266081128984315
ppg_green_p99_p1,0.5059242506533447,0.9676172193483414,0.04077536265187031,0.8220692087403245,0.9982174604149967,0.48443650915656045,0.8680742059023254,0.8531650516653182,0.1463159160873615,0.2790629824624853,0.021243119679687512,0.8479124826463156,0.8675304786413208,0.84913145151408,0.5307348348508331,0.48906523710212846,0.009918326065043948,0.08002739752896285,0.1496134896843851,0.7178595052861877,0.7531122953101539,0.8146673644466305,0.9479873243836132,0.9672196559689826,0.0,0.5006955238529354,0.5059242506533447,0.5307348348508331,0.896618019246525,0.8214625199440171,0.8991847203363098,0.9005206365996221,0.2690544937326629,0.5272012870785306,0.4138622574233378,0.5272012870785306,0.8634878626154983,0.021243119679687502,0.8479124826463156,0.06174270354839722,0.7428906159983641,0.4830821956499825,0.570861537457783
ppg_green_trim_mean_10,0.9998865980466032,0.494882898289356,0.816734205625112,0.8867132399217026,0.5025457318618352,0.9918538273635867,0.4568299270594056,0.45114385971613763,0.23101897166094615,0.19792575421774306,0.008308090877034695,0.42853229652829294,0.5148509358238176,0.4293281113734213,0.9991725955386828,0.9915802933875689,0.8351706615966683,0.8826649175113841,0.9152175357556328,0.9511545380582219,0.9334208315823208,0.8951435134588028,0.4871285806219179,0.5017974408285214,0.5006955238529354,0.0,0.9998865980466031,0.9991725955386827,0.24889589856150734,0.18690150551585852,0.24415295648905716,0.2420777653740789,0.450509127243938,0.16192701905156173,0.08667431501940835,0.16192701905156173,0.5269084642283849,0.008308090877034695,0.42853229652829294,0.03907978132974886,0.3419770766481784,0.27081421794477106,0.37697718779386186
ppg_green_mean_abs,1.0,0.49908984576634136,0.816337246729915,0.8910047604840516,0.5078796214430441,0.9914200398960167,0.4599783937065585,0.45440651402208215,0.2210109272317387,0.20134606455680112,0.007397691184637448,0.43515956637451786,0.5190676465384402,0.43595705346698715,0.9994519885281291,0.9913770636727591,0.834823130648211,0.8820375208444264,0.9139174212073408,0.9526729149936051,0.9358947343399648,0.8992317102174051,0.49086743519714554,0.5057666700042726,0.5059242506533447,0.9998865980466031,0.0,0.9994519885281291,0.2578527527555783,0.1919523576611196,0.2529925403415212,0.25084077041375086,0.4512876930340848,0.16946899053356307,0.09406031595111677,0.16946899053356307,0.5303137487703218,0.007397691184637457,0.43515956637451786,0.03953811487130211,0.34919271057153,0.2762816448198007,0.3802959100391415
ppg_green_rms,0.9994519885281291,0.5259867221576034,0.8007204604924189,0.9028793090248154,0.5323233390815568,0.9901504576203467,0.48682792905132205,0.4779244536472832,0.21346729382421983,0.20185187760414042,0.006250244968326286,0.45281492101805637,0.536885345269195,0.45365311497495797,1.0,0.9907537203617942,0.8197271378836586,0.8683312009973501,0.9016006903179367,0.9614035161753808,0.9458530423577999,0.910831771631138,0.5175576587984603,0.5316907956819872,0.5307348348508331,0.9991725955386827,0.9994519885281291,0.0,0.28271423610908075,0.2233031808405108,0.2785944794002681,0.27681708788372816,0.4495670542535802,0.1807163871272554,0.10283881365637902,0.1807163871272554,0.5480727921800562,0.006250244968326283,0.4528149210180564,0.04133363972062275,0.36480355494237704,0.28606478173261807,0.3915361421480839
ppg_green_crest_factor,0.2578527527555783,0.8313760391636597,0.18496997029840492,0.6580460856882012,0.9006650641043127,0.21503549765757576,0.7112851432959773,0.6989515618731029,0.43137375470852674,0.36647385056828197,0.04298642824066132,0.8232971524299677,0.7605516343872122,0.8242630055440666,0.28271423610908075,0.23772878254704727,0.15919417220942036,0.0911495412902263,0.04473156290207547,0.4863165354468468,0.5379770705019398,0.6432771860040055,0.798892430230992,0.8228662155761043,0.896618019246525,0.24889589856150734,0.2578527527555783,0.28271423610908075,0.0,0.8199216749014039,0.9991476865543572,0.9980294097820499,0.22255918879190975,0.6094992436448846,0.526741445530033,0.6094992436448846,0.7382496840960657,0.04298642824066134,0.8232971524299677,0.038079225278731914,0.7575269836600071,0.5293202906362685,0.5567538143097669
ppg_green_shape_factor,0.1919523576611196,0.8702996931771272,0.27618272568056773,0.5314889687445601,0.8120238160866303,0.16543674549449533,0.8497735465711077,0.7691050739420011,0.17619370618539512,0.09024104668711395,0.028893724796675548,0.6056028958936939,0.6386492343436512,0.6068863261568754,0.2233031808405108,0.18907610093760327,0.2566922922851337,0.20522789641688982,0.1590608616916689,0.44904875299927416,0.48280598804627956,0.5250734222333048,0.863962335104128,0.8482803263227788,0.8214625199440171,0.18690150551585852,0.1919523576611196,0.2233031808405108,0.8199216749014039,0.0,0.8419074749282518,0.8531063991263086,0.09295844192518699,0.3482359026698982,0.2611709364091066,0.3482359026698982,0.6394327955489961,0.028893724796675516,0.6056028958936938,0.05512225758384352,0.5193756730490979,0.3465950002366741,0.43298977252119375
ppg_green_impulse_factor,0.2529925403415212,0.8401622641044171,0.19424939116469017,0.6543211605838066,0.9024553589277029,0.21050309048679577,0.7253342876245875,0.7081621620199249,0.4208531360578373,0.35294030974721036,0.042256664411517486,0.8178624690886509,0.7582644266086122,0.8188521170182133,0.2785944794002681,0.23407000309194564,0.1686982958684456,0.10140610577779396,0.05485737436127424,0.4856653703568377,0.5367818848626433,0.6398709743367931,0.8087466134532499,0.8303426331119641,0.8991847203363098,0.24415295648905716,0.2529925403415212,0.2785944794002681,0.9991476865543572,0.8419074749282518,0.0,0.9997649645194576,0.214460579128671,0.602566641661756,0.5192362990996167,0.602566641661756,0.7364690801646954,0.04225666441151747,0.817862469088651,0.03959413886169618,0.7515551914511708,0.5234493405024495,0.5529330448010076
ppg_green_clearance_factor,0.25084077041375086,0.8448808745289889,0.1991254573337529,0.6523656665349978,0.9033982872303803,0.20873707262304994,0.7329364445833533,0.713619992648262,0.4142381514179136,0.3453003827956879,0.041895438093340585,0.8146608905417471,0.7575254652687221,0.8156628788093527,0.27681708788372816,0.2325222069692936,0.17368452573882082,0.10672561486317372,0.0600215007782391,0.48557682275091485,0.5363997623792106,0.638075187042328,0.8141482659154757,0.8345480565333481,0.9005206365996221,0.2420777653740789,0.25084077041375086,0.27681708788372816,0.9980294097820499,0.8531063991263086,0.9997649645194576,0.0,0.2107370061333026,0.5978562966913458,0.5140274698586096,0.5978562966913458,0.7361353446434681,0.04189543809334058,0.8146608905417472,0.0403649623291734,0.7477449879841798,0.5195561572813093,0.5506087277741459
ppg_green_mean_cross_rate,0.4512876930340848,0.2151193785903782,0.3470356208420953,0.43093033996086294,0.27750818189943194,0.4428326899751504,0.15833342460853278,0.2287767132960929,0.005044260938837418,0.17954357526963702,0.00104874820329444,0.3670967535996993,0.4922380323127209,0.3667345615764657,0.4495670542535802,0.439632919070232,0.36117267074590065,0.3937285074480384,0.41420476026917846,0.4321523408763503,0.4322261935069194,0.4302022059666037,0.22306162161037602,0.2456999733355676,0.2690544937326629,0.450509127243938,0.4512876930340848,0.4495670542535802,0.22255918879190975,0.09295844192518699,0.214460579128671,0.2107370061333026,0.0,0.15398309244369593,0.07847929339714037,0.15398309244369593,0.4704156695430068,0.0010487482032944407,0.36709675359969923,0.011811685418564043,0.28907968246152466,0.09266141341579984,0.12635157758633084
