feature,nan_ratio,variance
ppg_red_mean,0.0,69615.7500401303
ppg_red_std,0.0,3128859.586688199
ppg_red_p95_p5,0.0,32964413.38219648
ppg_red_p99_p1,0.0,50038936.14743411
ppg_red_trim_mean_10,0.0,74067.6509197036
ppg_red_mean_abs,0.0,2057335.0486518925
ppg_red_rms,0.0,3181361.4569244296
ppg_red_crest_factor,0.0,0.29802412732632105
ppg_red_shape_factor,0.0,0.0287559343308889
ppg_red_impulse_factor,0.0,2.031643927262818
ppg_red_clearance_factor,0.0,4784.914911569362
ppg_red_mean_cross_rate,0.0,0.0018632391900573583
ppg_red_tke_mean,0.0,2735795439790.974
ppg_red_tke_std,0.0,17025243487604.746
ppg_red_tke_mean_abs,0.0,2735795439790.974
ppg_red_tke_p95_abs,0.0,1535005.6660454383
ppg_red_dx_mean,0.0,1983.6278095854113
ppg_red_dx_std,0.0,364874.6285876009
ppg_red_ddx_mean,0.0,237.8623529423461
ppg_red_ddx_std,0.0,316092.4832772972
ppg_red_dx_kurtosis,0.0,8.380264775249097
ppg_red_p90_p10,0.0,20574419.46298712
ppg_red_p99,0.0,13603863.970800836
ppg_red_p95,0.0,9140353.252739657
ppg_red_diff_mean,0.0,1983.6278095854113
ppg_red_min,0.0,14531929.474000817
ppg_red_max,0.0,14862617.860802727
ppg_red_range,0.0,55539168.35396523
ppg_red_median,0.0,187735.25349741944
ppg_red_iqr,0.0,5921564.26500835
ppg_red_mad,0.0,1348068.640513926
ppg_red_skew,0.0,0.3610991155286226
ppg_red_kurtosis,0.0,2.7381861998050088
ppg_red_diff_std,0.0,364874.6285876009
ppg_red_p90,0.0,5637832.923728167
ppg_red_diff_mean_abs,0.0,181913.88438770894
ppg_red_diff_rms,0.0,366354.0644552821
ppg_red_signal_rms,0.0,3181361.4569244296
ppg_red_signal_energy,0.0,6.51604832767848e+17
ppg_red_zcr,0.0,0.0020520721178043473
ppg_red_p1,0.0,12763029.296149118
ppg_red_p5,0.0,8087147.501814353
ppg_red_p10,0.0,5098572.777516371
ppg_red_ddx_kurtosis,0.0,21.420960037780496
