,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
ppg_red_ddx_kurtosis,0.20463651887261103,0.25791551931951273,0.11671947576666021,0.05278869800222184,-0.11024481085643167,-0.067384477395715,-0.4025008636007094,-0.2701043132536176,0.2513980386728586,0.38008671684083456,-0.10479682148957631,-0.40314416576846457,0.4491695300158001,0.17673401404797717,0.08806733882519127,0.016557190200708085,0.021013064039643797,-0.01441496766370723,0.0013278935559377912,0.0250013862301056,0.008166992821493982
ppg_red_p90,0.3387093039099468,-0.12504943855921033,0.019837873307247997,0.08152949706092924,0.09134266007208229,0.09503683663240613,0.05898888318587517,-0.2224884734342651,-0.01151979406148718,-0.08672668338377372,-0.22331976724352412,0.04494553149350438,-0.057891444464171556,-0.03433062418135833,-0.020566216444908365,0.0599774456755845,0.1242719834528952,0.03612175706436663,0.5852622873761282,0.07728138619402114,-0.5990765998583462
ppg_red_mad,0.3319102583344501,-0.14483250345904455,0.03821717892608338,0.0437414904709846,-0.0028754986563940903,0.10200090332223608,0.14256975335120606,-0.2465567342547123,0.028881138934644585,0.06180043080020343,-0.0517049410521474,0.05906933812503001,-0.07478629939053028,-0.12464800245824241,0.010562179001480931,-0.33077328176172616,0.5366726908658823,0.12509676065710762,-0.5657991890961365,-0.005658760126092589,-0.09306065087477661
ppg_red_p10,-0.33786803289990225,0.12202311028620136,-0.04875343491920902,0.006550512016087111,0.06765703710818288,-0.08511661282925823,-0.1796388822607625,0.23564755664664078,0.0012521412560676521,-0.07742507434361942,-0.1804425401790057,-0.025240254280647592,0.0761512604856454,0.0560519590778348,0.0861809465920908,-0.07637298963007164,-0.08666598317969326,-0.09818904132194393,-0.3551820674867117,-0.31524315337950154,-0.6817883037514725
ppg_red_tke_mean_abs,0.32279754602506816,-0.09619138618803247,-0.09163109653143371,-0.03580550249016293,0.044069554221115075,-0.08868075313429578,-0.0289375827089684,0.44065559089807343,-0.05551219148931914,-0.04201393804628743,0.035326612772777925,-0.08109433766399815,0.06948711559868519,0.08580127517410571,0.1421300817445945,0.02804089817038309,-0.05978742341424188,-0.3275750123738287,-0.18586430887233885,0.6809164681622533,-0.13087484933903246
ppg_red_tke_std,0.29509425207332307,-0.05012777560777642,-0.08196308516309259,-0.042986068827985134,0.025146150585324184,-0.1669787355618789,-0.1734546606123336,0.5657186381624479,-0.011075031113306101,0.025796679428432598,0.04104877277856119,-0.1123179442088044,-0.021438868162108157,0.008393693485541802,0.11001671488306929,0.02136700517317642,0.16092309955294004,0.6300640974754942,0.12002864727309207,-0.23504838278464724,0.04992126735751048
ppg_red_crest_factor,0.1583826683036724,0.3570877821320976,-0.07384667448978723,-0.026616619717057817,-0.2293662878785684,-0.07344786800875283,-0.1669266475814432,-0.17825904965932773,-0.18944415045361576,-0.5679814589851054,0.13831188659419646,-0.10555534231497579,0.025043828941853013,-0.28963238240080735,0.28196832855544085,-0.36891387120274965,-0.16986347298940996,0.047607304852834514,0.049159851255440666,0.02377612374708664,0.024765249142749038
ppg_red_signal_energy,0.3279399671632194,-0.1483823118832892,0.012659070396028597,0.01884009328964088,0.02534339298623793,0.0965478314053432,0.19523278076569622,-0.05876567269873858,-0.04453146345274737,-0.023495153695549418,-0.01864171122899731,0.24883809888242997,0.10521704005589554,0.39956668245257204,0.5818311151124478,0.07804764928571417,-0.2352258357670449,-0.16786253454702835,-0.06148262669683014,-0.37629663076180103,0.0967240006904338
ppg_red_dx_kurtosis,0.16737972822133307,0.3651242564866983,0.08553814313439899,0.027424673639640195,-0.056633337467020796,-0.1139168969762911,-0.34724922942446834,-0.004130905400413637,0.15080022503080168,0.30498844592220986,-0.04338643775187537,0.5047474809970496,-0.5332450551219021,-0.10171045942672846,0.08046454351792041,0.05659855506969358,-0.0975886798083371,-0.05153936560132136,-0.035885346307187004,0.05685638283753092,-0.018203298772100807
ppg_red_ddx_std,0.34766764538021183,-0.05765173217650657,-0.07838187665271294,-0.02436984822409271,0.011147840199214496,-0.08383238442881875,-0.10297021477289485,0.20787750805837427,0.013046026402093095,-0.0075993202553134125,0.01799962120675149,-0.1213153642253001,-0.018362440548063422,-0.22855372341271282,-0.36407669041559265,-0.10596425128174454,0.07348967681435042,-0.5907116992526377,0.09732182993826245,-0.467188924435344,0.11998392563004597
