feature,nan_ratio,variance
ppg_red_hf_norm,0.5585509688289806,0.0
ppg_red_lf_norm,0.5585509688289806,0.0
ppg_red_lf_hf_ratio,0.5585509688289806,0.0
ppg_red_total_power,0.2662173546756529,3600975362.8705535
ppg_red_hf_power,0.2662173546756529,115678209.23481248
ppg_red_lf_power,0.2662173546756529,0.0
ppg_red_sdsd,0.14321819713563605,5644.470343593174
ppg_red_rmssd,0.04970513900589722,4363.150235056546
ppg_red_pnn20,0.04970513900589722,252.67933277407423
ppg_red_pnn50,0.04970513900589722,718.2911790893942
ppg_red_cv_ibi,0.04970513900589722,0.002167844096581939
ppg_red_mean_ibi,0.04970513900589722,44442.213552778216
ppg_red_sdnn,0.04970513900589722,1727.7185364537493
ppg_red_hr_median,0.04970513900589722,867.0651128766453
ppg_red_hr_range,0.04970513900589722,225.32206903850653
ppg_red_hr_max,0.04970513900589722,1145.6709967533366
ppg_red_hr_min,0.04970513900589722,539.7087838260607
ppg_red_hr_std,0.04970513900589722,33.02104107649797
ppg_red_hr_mean,0.04970513900589722,825.4932819905043
ppg_red_peak_quality,0.0,0.04778994098320252
ppg_red_n_peaks,0.0,18.77673816812151
