,ppg_green_mean,ppg_green_std,ppg_green_min,ppg_green_max,ppg_green_range,ppg_green_median,ppg_green_iqr,ppg_green_mad,ppg_green_skew,ppg_green_kurtosis,ppg_green_diff_mean,ppg_green_diff_std,ppg_green_diff_mean_abs,ppg_green_diff_rms,ppg_green_signal_rms,ppg_green_signal_energy,ppg_green_p1,ppg_green_p5,ppg_green_p10,ppg_green_p90,ppg_green_p95,ppg_green_p99,ppg_green_p90_p10,ppg_green_p95_p5,ppg_green_p99_p1,ppg_green_trim_mean_10,ppg_green_mean_abs,ppg_green_rms,ppg_green_crest_factor,ppg_green_shape_factor,ppg_green_impulse_factor,ppg_green_clearance_factor,ppg_green_mean_cross_rate,ppg_green_tke_mean,ppg_green_tke_std,ppg_green_tke_mean_abs,ppg_green_tke_p95_abs,ppg_green_dx_mean,ppg_green_dx_std,ppg_green_ddx_mean,ppg_green_ddx_std,ppg_green_dx_kurtosis,ppg_green_ddx_kurtosis
ppg_green_p90_p10,0.334131490211274,0.892182047984575,0.5448058963136242,0.13545154205863455,0.7815725420526439,0.35048466681992757,0.869587992057926,0.8208564216654262,0.1412396095295514,0.08239329156154018,0.1691929256830184,0.5129991279067672,0.7303912100779599,0.5155447173099776,0.3082944738197595,0.3042121528042509,0.5425411184053208,0.5304232007373807,0.5152140967733962,0.0674421743961525,0.01877740769146906,0.12419680096356077,0.0,0.9222149818622664,0.7792693117585057,0.3433753475339054,0.3341314902112741,0.30829447381975944,0.66192977652768,0.6259445638549685,0.6470310430651895,0.6438833614073358,0.12265993005801895,0.3573059812553857,0.33873894497225965,0.3573059812553857,0.7201763187279269,0.16919292568301839,0.5129991279067672,0.01439151497605696,0.4565482468841226,0.33759425787939873,0.3624298588746373
ppg_green_p95_p5,0.30777446495118255,0.9523990710443995,0.5217694164277634,0.25438467311737467,0.8907900691195403,0.33375671003718166,0.7714160530229109,0.7439514149233225,0.23471895497401418,0.23068403038650673,0.14845738343575235,0.701709781217481,0.837208444810915,0.7038039780851237,0.2762205025974937,0.2726644120371138,0.5192080951908279,0.5026775542657964,0.48311707783247737,0.07148460960141134,0.10375691941431209,0.24227037396460263,0.9222149818622664,0.0,0.8887840198089214,0.3271806765181828,0.30777446495118255,0.2762205025974937,0.79046982883005,0.7345899673652152,0.7785615113830712,0.7751912488171163,0.08939805589634116,0.5720941532406612,0.5544656248745641,0.5720941532406612,0.7454622764425308,0.14845738343575235,0.701709781217481,0.029998315779597745,0.6541724057067941,0.4656154947759824,0.41544565575915815
ppg_green_p99_p1,0.23580041299204876,0.9690300987014967,0.4425594540305961,0.42913711398208976,0.999062352228973,0.26887922050403984,0.654712678140384,0.6285202430005663,0.37320506247848056,0.4577469037166872,0.17743102029246005,0.9008281414602883,0.9170759467130959,0.9023670715070726,0.19946263194110472,0.19614576269620912,0.43901929734673883,0.4158208596810183,0.39581663926489424,0.04595051690195557,0.1278274307291269,0.41926175410643407,0.7792693117585057,0.8887840198089214,0.0,0.26325722769346915,0.23580041299204882,0.19946263194110472,0.9305262977988651,0.8283506522315104,0.9234658387086605,0.9199943223853123,0.04540101402409369,0.7891478351118469,0.780709632486526,0.7891478351118469,0.7438657109113752,0.17743102029246005,0.9008281414602881,0.0008328668640183728,0.8674798858742176,0.6217870651389955,0.4631852859583049
ppg_green_trim_mean_10,0.9993057286341412,0.29286060463341784,0.962212126322154,0.7387587592344514,0.2642778734446013,0.9966439582831009,0.3536578689257552,0.3477296510840567,0.14556972914787292,0.04304047289932939,0.00023260417934405463,0.11138541729031562,0.2996592990633518,0.11235290788968898,0.9971454721633516,0.9895182264334096,0.9638482191718436,0.9713820227565783,0.9781908257092642,0.9559435865676957,0.8944328584501888,0.7467627325131303,0.3433753475339054,0.3271806765181828,0.26325722769346915,0.0,0.9993057286341412,0.9971454721633514,0.366787615903293,0.28322022237964334,0.34977792674712116,0.34473139354764115,0.1328374906473048,0.03683125622407962,0.0287464402057744,0.03683125622407962,0.35989361705253015,0.00023260417934405471,0.11138541729031563,0.06242799081021001,0.06798207598737684,0.0316552031127715,0.09333835443540373
ppg_green_mean_abs,1.0,0.26941045473480507,0.9598647904580976,0.7603228076323519,0.23696705584389324,0.9955987823406371,0.3474144101295403,0.3414423641900741,0.1256051072348367,0.025061603793289883,0.003899561178438143,0.07851156126869778,0.27538225801633365,0.07948885691637761,0.9991074556363521,0.9915911281017779,0.961548636756921,0.9694150646503498,0.9761804525888741,0.9585240454101714,0.9054068349117379,0.7681307339084158,0.3341314902112741,0.30777446495118255,0.23580041299204882,0.9993057286341412,0.0,0.9991074556363521,0.3375978080946186,0.2563212526350835,0.32017136641510197,0.31509650269048367,0.13262850947120713,0.0036910718060237176,0.004438202711213532,0.0036910718060237176,0.34600379671218834,0.00389956117843814,0.07851156126869775,0.062004958189284955,0.03459129859832129,0.009005875435441676,0.08184791082438293
ppg_green_rms,0.9991074556363521,0.2338850231350045,0.9524577608612539,0.7845094177095354,0.20084034176047613,0.9927305533792252,0.32707734113304315,0.32341814655670237,0.11025316556133019,0.009482871972567888,0.010842395587689627,0.04162686926864525,0.2437342966398134,0.04256611415336517,1.0,0.9927167568930846,0.9542062530855577,0.9626130186383661,0.9697145831904573,0.9647507928995632,0.9191039083391584,0.7920663472663483,0.30829447381975944,0.2762205025974937,0.19946263194110472,0.9971454721633514,0.9991074556363521,0.0,0.3014733453332935,0.2164246248669949,0.2829084041761368,0.2774747864163424,0.1359412173916073,0.03272051070661983,0.04013388482950906,0.03272051070661983,0.3224929264648423,0.010842395587689622,0.041626869268645235,0.06057729375754304,0.0020508847257133377,0.013814967662156024,0.0678033086187556
ppg_green_crest_factor,0.3375978080946186,0.8800567830854134,0.47684526104555136,0.33562869586221744,0.9318064146125092,0.38261922971490225,0.5549198809965299,0.5277887347607984,0.5115478682306274,0.4646247544036069,0.14801462421908632,0.8645624926689243,0.866071480728352,0.8656163422538634,0.3014733453332935,0.282181814644969,0.4749905511356018,0.4614548220145646,0.45297146615586864,0.1749489162487281,0.008263892985617359,0.3229680085245351,0.66192977652768,0.79046982883005,0.9305262977988651,0.366787615903293,0.3375978080946186,0.3014733453332935,0.0,0.8938071054713639,0.9968226009092995,0.994293262376185,0.01130697074609933,0.7625045581631792,0.7515032597366548,0.7625045581631792,0.727795149917701,0.14801462421908632,0.864562492668924,0.033699479916151645,0.8354608544184748,0.5980582098248335,0.4211556537029073
ppg_green_shape_factor,0.2563212526350835,0.8196859314665883,0.3829776760317213,0.33539095360525517,0.8235071850910493,0.2987692658463217,0.5472320026949052,0.48084267454273033,0.35417997013284114,0.32919382018181537,0.1462235199200685,0.7765820124837044,0.7333178981238087,0.777762724749726,0.2164246248669949,0.20218469114273013,0.38224362632824704,0.3742675449234366,0.37000859347852755,0.097526088682273,0.07045963711182339,0.32851989103963497,0.6259445638549685,0.7345899673652152,0.8283506522315104,0.28322022237964334,0.2563212526350835,0.2164246248669949,0.8938071054713639,0.0,0.9222972131738659,0.9318331208682883,0.051959485232063694,0.746398607514848,0.7244328050802481,0.746398607514848,0.6141677842204649,0.1462235199200687,0.776582012483705,0.06405998915171116,0.7578964219759371,0.4652774642648946,0.31497184015224083
ppg_green_impulse_factor,0.32017136641510197,0.8729798855884844,0.4562683812662787,0.3492246632842127,0.9236414474796285,0.36586146385523227,0.54171398568218,0.5112021803592203,0.49813167169360495,0.45802402300715117,0.14545533801081145,0.866786934815125,0.8538856431997207,0.8677964192034531,0.2829084041761368,0.26505371579540876,0.4545556329846509,0.4417167955274668,0.4339924456417779,0.1607860749556739,0.022850382083749596,0.337524196108424,0.6470310430651895,0.7785615113830712,0.9234658387086605,0.34977792674712116,0.32017136641510197,0.2829084041761368,0.9968226009092995,0.9222972131738659,0.0,0.9996098698268449,0.013746938058380322,0.7786796218923595,0.7656251123545562,0.7786796218923595,0.7135627828211546,0.1454553380108115,0.866786934815125,0.04026938601683324,0.8400835460561756,0.586662817747611,0.406638240949976
ppg_green_clearance_factor,0.31509650269048367,0.8705468236382424,0.45026446123991026,0.35192789594477536,0.9198168001609301,0.36093910733822504,0.5398985914075664,0.5073505811008253,0.4918137040059942,0.4533543301563149,0.14464330786073787,0.8652241694448773,0.848958345025782,0.8662277630771588,0.2774747864163424,0.2600114252273053,0.4486126876923649,0.43608796931740273,0.4286334980960946,0.15622321550977186,0.02702764828857694,0.34053377552429603,0.6438833614073358,0.7751912488171163,0.9199943223853123,0.34473139354764115,0.31509650269048367,0.2774747864163424,0.994293262376185,0.9318331208682883,0.9996098698268449,0.0,0.014979194237934848,0.7813318768248869,0.7673592312242664,0.7813318768248869,0.7097565222438645,0.14464330786073787,0.8652241694448776,0.04261735842900704,0.8391985355754682,0.5809978790393044,0.40113460480536933
