PC,feature,abs_loading
PC1,ppg_green_p90_p10,0.352757173701646
PC1,ppg_green_clearance_factor,0.34902756691248205
PC1,ppg_green_iqr,0.3331185583105956
PC1,ppg_green_mad,0.3300220053417169
PC1,ppg_green_tke_p95_abs,0.3280950998168153
PC1,ppg_green_shape_factor,0.3132258787555668
PC1,ppg_green_ddx_std,0.3110550886856053
PC1,ppg_green_ddx_kurtosis,0.2597374395933661
PC2,ppg_green_min,0.5896189436796387
PC2,ppg_green_signal_energy,0.5136814655938341
PC2,ppg_green_mean_cross_rate,0.33845512182076387
PC2,ppg_green_shape_factor,0.2712821325562214
PC2,ppg_green_kurtosis,0.24295495368872816
PC2,ppg_green_skew,0.190913467373235
PC2,ppg_green_clearance_factor,0.17902769067977917
PC2,ppg_green_iqr,0.12556991767765235
PC3,ppg_green_tke_std,0.47576929500111226
PC3,ppg_green_kurtosis,0.3633819506963251
PC3,ppg_green_dx_kurtosis,0.3446455157953812
PC3,ppg_green_skew,0.31242642421290073
PC3,ppg_green_iqr,0.2849280652471549
PC3,ppg_green_ddx_std,0.2776192073400677
PC3,ppg_green_mad,0.2750696763635792
PC3,ppg_green_p90_p10,0.23244068662772993
PC4,ppg_green_ddx_kurtosis,0.4832698249991503
PC4,ppg_green_mean_cross_rate,0.43656584473376825
PC4,ppg_green_dx_mean,0.4240068480284996
PC4,ppg_green_dx_kurtosis,0.39014655871855203
PC4,ppg_green_tke_std,0.2625309673450542
PC4,ppg_green_ddx_std,0.2399559490527276
PC4,ppg_green_tke_p95_abs,0.21993779039925382
PC4,ppg_green_skew,0.1779166038628891
PC5,ppg_green_ddx_mean,0.8700993486542383
PC5,ppg_green_skew,0.2765465439925507
PC5,ppg_green_mean_cross_rate,0.2015892014033136
PC5,ppg_green_tke_std,0.1940001069373436
PC5,ppg_green_dx_mean,0.17144953903772506
PC5,ppg_green_kurtosis,0.16953587641588605
PC5,ppg_green_ddx_std,0.11639665884228557
PC5,ppg_green_clearance_factor,0.09063450683697875
PC6,ppg_green_dx_mean,0.815316816290648
PC6,ppg_green_ddx_mean,0.31767927225922715
PC6,ppg_green_mean_cross_rate,0.3120732618864375
PC6,ppg_green_skew,0.25092662322491865
PC6,ppg_green_ddx_kurtosis,0.15396631146370215
PC6,ppg_green_dx_kurtosis,0.11829632938670569
PC6,ppg_green_tke_p95_abs,0.10129939839008882
PC6,ppg_green_iqr,0.0666656234513963
PC7,ppg_green_skew,0.5867085764088187
PC7,ppg_green_tke_std,0.44226463196254423
PC7,ppg_green_ddx_mean,0.3585736829545636
PC7,ppg_green_ddx_std,0.32683925542542325
PC7,ppg_green_dx_mean,0.3170899933995901
PC7,ppg_green_ddx_kurtosis,0.19923761438512375
PC7,ppg_green_kurtosis,0.18720228740505104
PC7,ppg_green_mean_cross_rate,0.1663646724747144
PC8,ppg_green_kurtosis,0.544408486617252
PC8,ppg_green_skew,0.5275181144581478
PC8,ppg_green_min,0.3944775379915755
PC8,ppg_green_mean_cross_rate,0.33532650991751517
PC8,ppg_green_signal_energy,0.23585088338562574
PC8,ppg_green_tke_p95_abs,0.19471079975526004
PC8,ppg_green_tke_std,0.18760141882321058
PC8,ppg_green_dx_kurtosis,0.0878375510067704
