,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
acc_z_dyn__variance_of_absolute_differences,0.20114986855567293,-0.09030427611261756,-0.1597417669694772,0.281702421188656,-0.20356024344623788,0.04373209692962075,-0.11236894025792626,0.44622569475827284,0.08276080379676622,0.21741301636402,0.2568179690650516,-0.023989357121983666,-0.11678815121190259,-0.015671571855566425,0.12973182855116738,-0.3372727801316418,0.15065951119752755,-0.06960782975999355,0.21996246031358493,-0.13832635712215127,-0.09792055318311396,-0.011923264565966556,0.0789379234823408,0.06575881412641908,0.10554742131713898,0.2818938692446824,-0.08612466198287347,0.20063350854005882,0.26958634085321215
acc_x_dyn__quantile_0.6,0.22109071756551826,-0.08738786279404795,-0.05982598936495432,-0.1604818175976312,0.12796569825815335,-0.06059067224722418,-0.10104496695008208,-0.07879140838713994,0.11477077138197579,-0.1776785733105674,-0.26716459390299874,-0.6463741260516134,-0.23244814370647732,-0.3613952445782762,-0.026133012117519793,-0.1460659073841481,-0.09594250873921328,0.05213089952599802,0.16328295231892137,0.005216924791194659,-0.013668919754210803,0.06169013559908368,0.03866295034086391,0.0498714573681021,-0.22770324138850367,0.12178747870869526,-0.13606224822804325,-0.06825988278930178,0.02588154218864192
acc_z_dyn__sample_entropy,0.13333844783635884,0.3248630225418468,0.012650872361715452,-0.045974115929269484,0.1306962474885758,-0.051973772035386744,0.02918858524953416,0.24607701009988103,-0.08911166897221535,-0.05628413254906492,0.0032946736467188657,-0.0026521452678534524,0.31787691237467214,-0.3429604688447023,0.08954096612114998,0.02892034104550724,-0.05317770533306273,0.14086115678926842,0.014372988894399754,-0.11525081547661549,0.10000499951936129,0.07357451655452911,-0.4650763702293074,-0.4946447312204696,0.10964518633155032,0.11380997546153424,0.09033823837324098,0.04173992357655604,0.08457884224147064
acc_y_dyn__variance_of_absolute_differences,0.2107638837113174,-0.09936542770908309,0.17744661960242275,0.16639833707639956,0.16873042102528354,0.1849898794678308,-0.01075524899422178,0.32875621255755894,-0.12343806248051996,-0.30719913297109624,-0.3011253737939626,0.16422306673999168,-0.22460545316623742,0.2090160233868953,-0.06478135712212298,0.10170739392404551,0.1499819006068139,0.3352603878192919,-0.0660294813514084,-0.06192041740067622,-0.09299863337175883,-0.1266907654760252,-0.014254921627633858,0.013706491577684348,0.0260124293880633,0.3181926829953719,0.012101408875747312,-0.1362041908344634,-0.30151585173242124
acc_x_dyn__max,0.21325983969707732,-0.16794715042916755,-0.18214222523570386,-0.16042192001784897,0.03224694294300774,0.12682633275000815,-0.03040975510467131,-0.009998928911833427,0.20238547712114438,0.25501360555818137,0.012859666213940215,0.1385346007615952,0.13318460054305503,-0.06257240737405362,-0.2422228434943026,-0.05998703118139085,-0.3240405356951453,-0.009400734804784568,-0.4314280358555776,-0.1308590296768988,-0.10883652484367232,-0.4144329791071643,-0.23361421984213926,0.13094414165913643,-0.21870758285571273,0.15925288198816073,-0.049481396892468554,-0.0008321631540056027,0.025887337348774797
acc_y_dyn__quantile_0.4,-0.1759091079776522,0.09057743044273334,-0.4729678254906086,-0.008215100467137635,0.04416344968944285,-0.06395602936283536,-0.18052495744956096,0.11995888962225494,-0.34541633129311344,-0.09005381249168136,-0.022673052831759327,0.1651360365425637,-0.36757799384945633,-0.08943778288240482,0.01836442097564546,0.23482443210517903,-0.20327093980941005,0.12698664521553085,0.02815362629018617,0.023901443870135257,0.02593921327056077,-0.03888362251089712,-0.04315850637903672,0.015529581524570249,-0.1878294421100921,-0.13712427039683,-0.1278265465017367,0.4435149509713951,-0.006450999311788051
acc_y_dyn__tsallis_entropy,0.08419344908080051,0.16084926592352414,0.19162918771217863,-0.07541957189894645,-0.04972038273914167,-0.6870113956195429,-0.13538474861327804,-0.01446145948817194,0.1881410307043287,0.13810209986508384,-0.0013625119166527618,0.231195930206926,-0.2628407620996425,-0.06359806850029855,-0.42995530181500907,0.07142891118162972,0.1707731489927498,0.05620935060627443,0.10127891082396823,-0.09422380616658528,-0.023880362517869735,-0.00022030894410307334,-0.06201802928088595,0.02173130363217328,-0.002017656920628577,0.05133204362405205,-0.004881460722213032,-0.034769207072748144,0.019970303429410495
acc_y_dyn__katz_fractal_dimension,0.1417489326243691,0.28919396847068934,-0.03573700545291211,0.14257331899851652,0.1601788845842161,-0.02952784017177082,0.017567119702196165,-0.04259614729924138,-0.015683533780765622,0.40179668772482885,-0.38256641576464184,-0.07514629840538167,-0.12753184943218643,0.2753583858521454,0.15304999476961761,0.0454950127957816,-0.07000128661875031,-0.36747901300494035,0.010982790325025306,0.330429234730557,-0.2738172654755384,0.11589130615982896,-0.22437035973060793,-0.02084324550138507,0.006228817194585381,0.12011804389124753,0.03810727013058607,0.0666879336102352,-0.07714549514707404
acc_x_dyn__cardinality,0.11470435501276896,0.19633177534549057,-0.08309588174291202,-0.20984000769480665,-0.20405079674779678,0.5361618470962871,0.08349691669179496,-0.23373019796878627,0.002723886315480593,0.31382682940554973,-0.06933255931040663,0.04496746342338161,-0.2042850686158958,0.0016824263094848005,-0.25789645406856493,0.10442222744327316,0.185120122972772,0.1989878996736588,0.29627596605716966,-0.20284177275878973,0.17042451618457263,0.14899050566247787,-0.14507855194684988,0.04920233075805445,0.055012964525927036,-0.003165707137537938,0.025438048068196835,-0.02307525575027399,0.021456698977151644
acc_x_dyn__variance_of_absolute_differences,0.18582499399949404,-0.10409529137845668,-0.317488023074829,-0.07343842759035328,0.14397429941362602,0.0029297643364297873,-0.18831163786819297,0.20356147640085406,0.5678131778066395,-0.10918504285316862,-0.03177563566164661,0.06469191999857685,0.26634619155567363,0.24458287446676183,0.013410752368647177,0.3775149028335289,-0.028995475796412446,0.012943133507409305,0.22987361837900544,0.056813131790907544,0.1180202248282019,0.21817682189655854,0.06482168211004412,-0.002454456813363278,-0.037942977232657105,-0.11182458922499093,-0.018856620006153978,0.0008874290989021635,-0.02651240307969245
acc_x_dyn__quantile_0.3,-0.24225271952739444,0.11361519887139544,0.047135051864562696,0.21510928257394085,-0.18309207622801796,0.05588670842755575,-0.057393723630936845,0.0549102066724152,0.13718621883249565,-0.009365123738243704,-0.03668409222048932,-0.13648200496543925,-0.020298306507405328,-0.008796792612477783,0.036309680168638496,0.2244825516570748,0.12395723565976632,-0.09741709367522837,-0.09543518349484366,-0.07971683958505782,0.03510458864308814,-0.1610567353858381,-0.21935840398533402,-0.04383075363441899,0.07823618808179926,-0.06864611023875605,-0.7571148317346903,-0.20954264473288425,-0.019547051208363777
acc_x_dyn__quantile_0.9,0.243091689897059,-0.131539283656041,-0.09505629831093826,-0.19489469364250628,0.11316002003381904,-0.005085416506330988,-0.008950647259355024,-0.04976791269437594,0.00033461859969533274,0.019336372723228207,-0.03178223833691641,0.008972789358310456,-0.11610567335480991,-0.03397110926821097,-0.08456047491051778,-0.12182985800638826,-0.10756746707168326,0.1555548519226457,-0.11378043029685718,0.19605081070341324,-0.14936119715304352,-0.032704635688379516,0.09815891765187029,-0.11687005746918702,0.7558746500803304,-0.2550643037822529,-0.21399533962239284,0.08242453721652582,0.017023402029500506
acc_z_dyn__harmonic_mean_of_abs,0.21802361912455517,-0.07236272882636337,-0.06614917036148757,0.17662934486793783,-0.24983462430379363,-0.07827285587836609,-0.24424882026956246,-0.35215470287612516,-0.18954512736625637,-0.11092740352704782,-0.15573356619121306,0.0527187728065385,0.32627737171527,0.019502464694391652,0.05446015076049957,0.05539337184600455,0.02015063307178577,0.054654967359467316,0.43510203613335036,-0.07171915583104622,-0.3111787359854471,-0.402197353213084,-0.03600107476672288,-0.06497403323503385,-0.005439943627418427,-0.08850323890742808,0.025721213404093453,0.01738942912203641,-0.022706770578624972
acc_x_dyn__approximate_entropy_0.1,0.09597601932465115,0.23214347438127378,0.08864144206823284,-0.3591410899587551,-0.3655754046689141,0.024908759222619134,-0.11081905464248573,0.2569274614122398,-0.19999101337945988,-0.13388614048218087,0.1826850165256329,-0.31953825007884606,0.05428126660625456,0.41757251030672193,-0.28044386946876465,0.056293955515596496,-0.11867093577317647,-0.09718095656846579,-0.04229643326518739,0.17402962953191126,-0.015318141740958068,-0.11907848790600073,0.12250573648999637,-0.20211084341478408,-0.06987680669847665,0.057156589819053416,-0.0026569934223978128,0.024085660745336905,0.01893942093451837
acc_y_dyn__quantile_0.3,-0.21686661236924365,0.09986891453841246,-0.41926678171130044,-0.030678191360086052,-0.009523641570498167,-0.056888499942812705,-0.08403847051397044,0.039681852209173266,-0.10865816115629656,-0.03574648719639216,-0.012887284220025724,0.06680368347477755,-0.11418141393964958,-0.012069443398138448,0.018352588861381438,0.03586198971825592,-0.1598323401492711,-0.015864419827228884,0.061932642638708756,0.019925200185316634,-0.06659796302229422,-0.041985980264499005,0.0494105034836228,0.028560467514125252,0.17971683842360456,0.20189375376143237,0.1880679606115492,-0.7137799136235309,0.2537508596068156
acc_z_dyn__lower_complete_moment,0.20209768528422709,-0.1107675489727435,-0.17650530950703178,0.11651709963607867,-0.378749482287235,-0.14088421486482763,0.2588709149729137,-0.012365973156438328,0.059335008357914706,0.05547897180044579,0.09295035301533362,-0.06104415454331183,-0.08035569049337302,-0.013041557606514648,0.17178956446460578,0.03895385410712165,0.21343370963092417,0.42720876700305493,-0.20222185328949294,0.4539089334696087,-0.03190969650612105,0.05268289300041828,-0.20183707870075987,-0.03048089944302892,-0.2100644677624095,-0.15920361078935005,0.07400466960456872,-0.13363367418942665,0.04257251594473144
acc_x_dyn__katz_fractal_dimension,0.1530870838538205,0.27428586322668846,-0.0644263157643309,0.20572252036988442,0.17778504202936654,0.05593150677264478,0.083222766146778,-0.23590142577494386,0.1598918266169408,-0.24262291947898626,0.18802146664630523,0.09326985987023156,-0.13078970392740574,0.042533775524163944,-0.05101758154472559,-0.16603784276838926,-0.020339194705089658,-0.09931951019571497,0.1288174758190475,0.3489541276120451,0.5002461940463045,-0.39047171259145186,-0.011439431014417573,-0.005349157021243457,0.034527491628194344,0.15366960212795988,-0.017626691119325674,0.05329708840779324,0.022495785884313037
acc_z_dyn__katz_fractal_dimension,0.14203151728646188,0.2820216779562411,-0.08509462265210224,0.0965508626833361,0.25369222349341125,0.06682770501228921,0.0913939921183313,0.15234809535142285,-0.22257235762545857,0.12567636328802517,0.11350077257290293,-0.0741315643199612,0.32129978419393135,-0.32124729233168553,-0.260112469759695,0.2326347457193536,0.286184425083472,0.010142344165307215,-0.047593959813551176,0.20291824939561565,-0.1544769407330743,-0.051142014768380414,0.3184356331694554,0.3269056575849031,-0.03838935704853881,-0.03511700936703603,-0.08234953356795904,-0.041528867498871344,0.003439325334227952
acc_x_dyn__approximate_entropy_0.9,0.14362957157996717,0.2814412323022858,-0.09233227876155699,0.21303403264877632,0.02360046709369399,0.15686016488136784,0.036599099659713384,-0.25611963847748886,0.22790952588129343,-0.24260888012623966,0.24317611798723673,0.07421781622423851,-0.19927681860040922,-0.02260619491987509,-0.06073166406195914,0.006002359512624769,-0.009352747370092526,-0.05051628110508235,-0.22082828707245541,-0.2015332649239741,-0.4508850544615114,0.18137947202069327,0.23126074717383677,-0.36119560800845385,-0.14521514051688564,-0.03238149025139162,-0.0028842277896302245,-0.007502428184281128,0.02004953332394169
