,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
acc_x_dyn__quantile_0.4,-0.2217906062289683,0.10484916711582261,0.022644573375944874,0.2539694050129053,-0.22538039450349379,0.06767527860203434,-0.09831123959751313,0.07282194952967055,0.28742975478522953,-0.036845531433409205,-0.17073619863649026,-0.31394601455374416,-0.08478522309856244,-0.154919853662738,-0.07792129006794903,0.273337312678263,0.019059236666176496,0.007982850852569234,-0.19993967238048138,-0.05499097618447384,0.008366415144927771,-0.24054390977327758,0.005727557861429419,0.09245768077331215,0.2961653127489568,-0.04012117548549683,0.4807489106363619,0.22326761802520828,0.023808048764460094
acc_z_dyn__katz_fractal_dimension,0.14203151728646177,0.2820216779562413,-0.08509462265209997,0.09655086268333626,0.2536922234934098,0.0668277050122869,0.09139399211833368,0.15234809535142207,-0.22257235762545918,0.12567636328802503,0.11350077257290168,-0.07413156431996244,0.3212997841939305,-0.32124729233168403,-0.2601124697596982,0.2326347457193535,0.28618442508347136,0.01014234416530679,-0.047593959813551204,0.20291824939561498,-0.15447694073307225,-0.051142014768380824,0.31843563316945606,0.3269056575849053,-0.038389357048537354,-0.03511700936703576,-0.08234953356795857,-0.041528867498872066,0.00343932533422807
acc_x_dyn__variance_of_absolute_differences,0.18582499399949406,-0.10409529137845511,-0.3174880230748292,-0.0734384275903516,0.14397429941362996,0.002929764336425943,-0.1883116378681894,0.20356147640085429,0.5678131778066401,-0.10918504285316807,-0.03177563566164543,0.06469191999857776,0.26634619155567235,0.24458287446676308,0.013410752368646032,0.3775149028335285,-0.028995475796411947,0.01294313350740703,0.22987361837900575,0.056813131790907946,0.11802022482820049,0.2181768218965588,0.06482168211004388,-0.002454456813363049,-0.03794297723265676,-0.11182458922499122,-0.018856620006153842,0.0008874290989021242,-0.026512403079692597
acc_y_dyn__quantile_0.3,-0.21686661236924346,0.09986891453841447,-0.4192667817112996,-0.030678191360084216,-0.009523641570496982,-0.05688849994281374,-0.0840384705139705,0.0396818522091731,-0.10865816115629615,-0.03574648719639261,-0.01288728422002443,0.06680368347477726,-0.11418141393964956,-0.012069443398138846,0.018352588861382708,0.03586198971825591,-0.15983234014927042,-0.01586441982723013,0.0619326426387085,0.019925200185316076,-0.06659796302229405,-0.04198598026449853,0.049410503483621394,0.028560467514124457,0.17971683842360495,0.20189375376143176,0.18806796061155176,-0.7137799136235299,0.25375085960681737
acc_z_dyn__quantile_0.4,-0.21198825981530064,0.06553944531002907,-0.036294544094674155,-0.20058415368184168,0.1937082566720302,-0.001437874061419102,0.5110987411561079,0.2622125467716683,0.19366106929422391,-0.015192858684202705,0.037476230786023114,-0.050839591985401555,-0.12129494593545907,0.0640421049423974,0.02095308395123413,-0.10331872575575676,0.05636891320032678,0.001954890134211981,0.3364816511723742,-0.07896598224563349,-0.2965192823257202,-0.3863254240089114,-0.0834442706775766,-0.042694259924718675,-0.08327566711989559,-0.2978381791226388,0.06036930322400921,-0.013044962664946433,-0.04482346359092321
acc_x_dyn__cardinality,0.11470435501276892,0.19633177534549073,-0.0830958817429125,-0.20984000769480685,-0.20405079674779011,0.5361618470962907,0.08349691669178579,-0.2337301979687868,0.0027238863154793657,0.31382682940554946,-0.06933255931040695,0.04496746342338337,-0.20428506861589796,0.0016824263094852106,-0.2578964540685644,0.10442222744327326,0.1851201229727715,0.1989878996736553,0.2962759660571701,-0.20284177275879073,0.17042451618457174,0.14899050566247865,-0.1450785519468508,0.04920233075805372,0.05501296452592741,-0.003165707137538532,0.02543804806819694,-0.023075255750273724,0.021456698977151748
acc_y_dyn__katz_fractal_dimension,0.141748932624369,0.2891939684706893,-0.0357370054529097,0.1425733189985165,0.16017888458421528,-0.02952784017177226,0.01756711970219922,-0.04259614729924175,-0.01568353378076675,0.4017966877248276,-0.3825664157646446,-0.07514629840537522,-0.12753184943218587,0.2753583858521443,0.15304999476961903,0.04549501279578014,-0.07000128661874944,-0.367479013004941,0.010982790325022569,0.3304292347305577,-0.2738172654755402,0.11589130615982639,-0.22437035973060737,-0.020843245501385502,0.006228817194585509,0.12011804389124715,0.038107270130586,0.06668793361023563,-0.07714549514707389
acc_z_dyn__approximate_entropy_0.1,0.09579148516594291,0.23373238721722428,0.10434805755917355,-0.3690379046393808,-0.32629235400956635,0.12444122387731185,-0.1181939260656301,0.15021951962377686,0.1580830885528385,-0.2038619198229613,-0.2463834545797357,0.3861599676744451,-0.04980889712524234,-0.33321461564507954,0.309259708474327,-0.10194885376715969,0.08543017379391755,-0.2319051652357987,-0.054664683844409624,0.14692882473263472,-0.05346312413043056,-0.04460439945155746,0.11589786902004183,0.15438593317567115,-0.03923556865752116,-0.05740017335776793,-0.015589522334376979,-0.018784628858546665,-0.03879955541848109
acc_z_dyn__quantile_0.6,0.1819023584687636,-0.05309659900519057,-0.1817808479342862,0.040806697923510424,-0.2657565244521909,-0.20072631443273825,0.6495335041695287,-0.04238703040998196,-0.08090964511972591,-0.16753126784090822,-0.23515400142452778,0.037609230878385067,0.08491006169715382,-0.0014927892935881245,-0.05588769551960889,0.19079016395977422,-0.14988917862493475,-0.2047991770325313,-0.009609056045796292,-0.21624475445091165,0.11290913663587947,0.09606023372746596,0.14148762189831302,0.057129722108640264,0.1230109563183387,0.23669499056263568,-0.10322558219849508,0.12369428704172807,0.055492141954787105
acc_x_dyn__quantile_0.6,0.22109071756551815,-0.08738786279404766,-0.05982598936495523,-0.1604818175976308,0.12796569825815413,-0.06059067224722733,-0.10104496695007782,-0.07879140838714106,0.11477077138197579,-0.17767857331056613,-0.26716459390300745,-0.6463741260516107,-0.23244814370647612,-0.3613952445782766,-0.02613301211751903,-0.1460659073841475,-0.095942508739213,0.05213089952599727,0.16328295231892193,0.005216924791194643,-0.013668919754210359,0.061690135599083935,0.038662950340863346,0.049871457368103334,-0.227703241388503,0.12178747870869551,-0.13606224822804375,-0.06825988278930244,0.025881542188642147
acc_y_dyn__quantile_0.4,-0.17590910797765202,0.09057743044273543,-0.4729678254906075,-0.008215100467135535,0.04416344968944574,-0.06395602936283819,-0.18052495744956096,0.11995888962225397,-0.3454163312931129,-0.09005381249168279,-0.02267305283175617,0.16513603654256354,-0.3675779938494568,-0.08943778288240571,0.018364420975647763,0.23482443210517903,-0.20327093980940938,0.12698664521553077,0.028153626290187694,0.023901443870135743,0.02593921327056073,-0.03888362251089744,-0.04315850637903586,0.015529581524570723,-0.18782944211009214,-0.1371242703968296,-0.1278265465017382,0.44351495097139443,-0.006450999311789466
acc_x_dyn__approximate_entropy_0.1,0.09597601932465105,0.2321434743812732,0.08864144206823148,-0.35914108995875504,-0.3655754046689112,0.02490875922262226,-0.11081905464249416,0.25692746141223827,-0.19999101337945926,-0.13388614048217973,0.18268501652562902,-0.31953825007884906,0.0542812666062528,0.41757251030672204,-0.2804438694687638,0.05629395551559593,-0.1186709357731775,-0.09718095656846551,-0.04229643326518759,0.17402962953191156,-0.015318141740957834,-0.11907848790600105,0.12250573648999799,-0.202110843414784,-0.06987680669847723,0.05715658981905371,-0.0026569934223979273,0.024085660745336728,0.018939420934518
acc_z_dyn__sample_entropy,0.1333384478363587,0.3248630225418465,0.012650872361716995,-0.045974115929269595,0.1306962474885742,-0.05197377203538804,0.02918858524953577,0.2460770100998814,-0.08911166897221567,-0.05628413254906502,0.003294673646719077,-0.002652145267853946,0.31787691237467425,-0.34296046884470127,0.08954096612114758,0.02892034104550983,-0.05317770533306159,0.1408611567892687,0.014372988894401063,-0.11525081547661568,0.10000499951935833,0.07357451655452911,-0.46507637022930637,-0.49464473122047126,0.10964518633154821,0.11380997546153288,0.09033823837324112,0.04173992357655745,0.08457884224147064
acc_x_dyn__sample_entropy,0.14245799375049847,0.3271610295939436,0.026672235890188505,0.05998353238268883,-0.023132310598463723,-0.07279487746300048,-0.013409185815763931,-0.008153081461046466,-0.015605158906312241,-0.26170700216931375,0.19533204736818974,-0.09214775752880142,0.0504140434797003,0.17174784524646755,0.08041124700808623,-0.1490390070772144,-0.2320905761468269,0.12096909644626956,-0.013398732369909478,-0.19820805000113942,-0.09998402231232845,0.18906713245735315,-0.34079970290376094,0.6077591747329003,0.11862500190215049,-0.16246569103381822,0.009266119201547324,-0.02114386400773492,-0.07719985174141598
acc_y_dyn__harmonic_mean_of_abs,0.19736413869162941,-0.09354613722592335,0.39636956510577737,0.019176910633117116,-0.007250606475941897,0.05115622598528662,0.057909038768963174,0.031632246945920164,-0.014122860444569856,0.16751248868000176,0.3428811370139444,0.021745317870977006,-0.22105021100507638,-0.18466180238775348,0.24839959742519604,0.4865239034462194,-0.4358933181187392,0.008007966344670972,0.2003214967878496,0.0683707445085275,-0.04198537954737434,-0.06943639906650838,0.06175344873410356,0.030577972706085383,0.01955040218584111,0.05637050211730316,0.00852566062104702,-0.10123947605719609,0.006328268769261825
acc_y_dyn__sample_entropy,0.09909834560304316,0.34632264733314877,-0.003923091590066172,-0.028358198218045312,0.05044226615725457,-0.1601342801088605,-0.01916336811400144,-0.01466870290128429,0.033082115442731784,0.30633498711801577,-0.17351826456576674,-0.07964238007716956,0.04411616308098817,0.18378049710385558,0.3789433237269028,-0.06415737205429058,-0.08093150366037077,0.3609833813136327,-0.1386689049913245,-0.29340855236886665,0.22078085661409058,-0.19078901624998312,0.423995846555913,-0.05028808021782733,-0.05707157432216606,-0.08952006370962681,-0.05854118901871927,-0.038534132173372725,0.004740082703943239
acc_y_dyn__tsallis_entropy,0.08419344908080038,0.16084926592352328,0.1916291877121791,-0.0754195718989465,-0.049720382739148805,-0.6870113956195437,-0.13538474861327082,-0.014461459488172419,0.1881410307043287,0.13810209986508398,-0.0013625119166491668,0.2311959302069258,-0.2628407620996463,-0.06359806850029855,-0.42995530181500846,0.07142891118162938,0.17077314899274906,0.0562093506062728,0.10127891082396787,-0.09422380616658625,-0.023880362517869673,-0.00022030894410294215,-0.062018029280886115,0.0217313036321732,-0.0020176569206284143,0.05133204362405189,-0.004881460722212863,-0.03476920707274816,0.01997030342941008
