,acc_x_dyn__harmonic_mean_of_abs,acc_x_dyn__quantile_0.4,acc_z_dyn__approximate_entropy_0.1,acc_z_dyn__quantile_0.4,acc_x_dyn__sample_entropy,acc_y_dyn__harmonic_mean_of_abs,acc_y_dyn__sample_entropy,acc_z_dyn__sum_of_absolute_changes,acc_y_dyn__avg_amplitude_change,acc_z_dyn__quantile_0.6,acc_z_dyn__variance_of_absolute_differences,acc_x_dyn__quantile_0.6,acc_z_dyn__sample_entropy,acc_y_dyn__variance_of_absolute_differences,acc_x_dyn__max,acc_y_dyn__quantile_0.4,acc_y_dyn__tsallis_entropy,acc_y_dyn__katz_fractal_dimension,acc_x_dyn__cardinality,acc_x_dyn__variance_of_absolute_differences,acc_x_dyn__quantile_0.3,acc_x_dyn__quantile_0.9,acc_z_dyn__harmonic_mean_of_abs,acc_x_dyn__approximate_entropy_0.1,acc_y_dyn__quantile_0.3,acc_z_dyn__lower_complete_moment,acc_x_dyn__katz_fractal_dimension,acc_z_dyn__katz_fractal_dimension,acc_x_dyn__approximate_entropy_0.9
acc_z_dyn__sample_entropy,0.18326702625343885,0.2358400418863672,0.5925496168688633,0.1705685161951031,0.8406295309377936,0.17054250777203497,0.8137913913250838,0.291290003853468,0.29591871814006704,0.19021139562831832,0.15368340020378146,0.23993877144430062,0.0,0.20461964796376025,0.05062156725600293,0.11625778191732433,0.44404538823551665,0.7434030156606664,0.4561334294931461,0.14783324540189888,0.23889269747694186,0.1814795846663963,0.16939021575518529,0.5657025587895617,0.1851439249233108,0.07543439638373686,0.7252838951997084,0.8455530712594671,0.6881918115688825
acc_y_dyn__variance_of_absolute_differences,0.48395542703254035,0.6026782924348061,0.0842336939612743,0.5855443963823049,0.20371586780006928,0.6623389678927395,0.023732841246161214,0.6697406791610827,0.910731448101837,0.4018815436463636,0.6004031130197689,0.5808814659067073,0.20461964796376025,0.0,0.5597709877653914,0.5824100495850009,0.024642403807235938,0.24835989287774257,0.14662025174284263,0.4950696538875769,0.6636894084461296,0.6683295433356998,0.5466571555638557,0.04828557964785635,0.7526607437740851,0.4647867004086516,0.2950222122123761,0.2736201537161943,0.24729925654136295
acc_x_dyn__max,0.7181301973558842,0.7395707040267486,0.0945771863013157,0.5758617471446253,0.01942949902002011,0.5076638198659091,0.05721940953519931,0.7140902267485756,0.6406053446790156,0.5200158409805389,0.6165240200969165,0.6952466318005013,0.05062156725600293,0.5597709877653914,0.0,0.4584592769636798,0.020817106369689992,0.10136061867061956,0.28091121700710464,0.7521543072303393,0.8188606201057892,0.8675210108064253,0.5930101604010145,0.056151940514670866,0.5636563522342294,0.628604576013193,0.1292577556046835,0.13559929049107355,0.127734609094311
acc_y_dyn__quantile_0.4,0.3653693549771105,0.4858359236160621,0.1658617900518229,0.4736506174853116,0.16562744879266045,0.7556480413211155,0.043252992280953424,0.4270792765071181,0.6929031479209519,0.34908427616082605,0.375931058238569,0.4865173061838764,0.11625778191732433,0.5824100495850009,0.4584592769636798,0.0,0.1912691510136451,0.1411216716924447,0.1495281718325554,0.2664106439464357,0.5331363002627362,0.5192831708135717,0.4597648808696319,0.14197245838806374,0.920574916973823,0.4140312583039571,0.17957749374166224,0.09200038149362448,0.1456664341363513
acc_y_dyn__tsallis_entropy,0.15790550924713487,0.17482051471863444,0.3297837754481249,0.1925520022096481,0.47413025703587125,0.20407157845007853,0.5205493466889023,0.16307895156064856,0.17076997568728486,0.1825234621386169,0.048635076683200176,0.17761137041276867,0.44404538823551665,0.024642403807235938,0.020817106369689992,0.1912691510136451,0.0,0.40000596451299214,0.04757459171611111,0.04630883266856504,0.18596424245808868,0.13916347256166603,0.18932918935082696,0.35656895959071916,0.22080047795453314,0.14971514325733984,0.3252042965087417,0.2908749684824909,0.26117680528621684
acc_y_dyn__katz_fractal_dimension,0.17575944996467147,0.21167071349592084,0.39320970460014815,0.2736863094964125,0.7474172281592839,0.17141037791062574,0.8169111305220609,0.37380562876782103,0.38434529194419254,0.2246193612551859,0.2314346741651793,0.2534964946372741,0.7434030156606664,0.24835989287774257,0.10136061867061956,0.1411216716924447,0.40000596451299214,0.0,0.47648042629536075,0.17849639889249633,0.23441906094310913,0.2128832374599227,0.2674271436257899,0.3847100620786412,0.2041343032317152,0.15117669260111521,0.7547742085811534,0.7609171921235274,0.7103275891524365
acc_x_dyn__cardinality,0.20007060790008552,0.20056853311853176,0.5917041082043842,0.21281921958514924,0.4684946882885577,0.1645802561828533,0.45002585676968887,0.24513754794359535,0.2171731023971487,0.18644914380523342,0.16215630109491902,0.20607640576648178,0.4561334294931461,0.14662025174284263,0.28091121700710464,0.1495281718325554,0.04757459171611111,0.47648042629536075,0.0,0.1405674321681127,0.22700641115424566,0.2569170482576402,0.21663274921846531,0.5402759011914482,0.1795735404622482,0.18109420514310948,0.47059744439589496,0.4797180754450311,0.5646881991749075
acc_x_dyn__variance_of_absolute_differences,0.6505544415270545,0.572426959330712,0.07750275650695515,0.45921361463288507,0.12295062334361313,0.3030969033980197,0.04463322101428987,0.6172275229115112,0.5149143543683959,0.4241160616364166,0.5897073618170902,0.6331659794054728,0.14783324540189888,0.4950696538875769,0.7521543072303393,0.2664106439464357,0.04630883266856504,0.17849639889249633,0.1405674321681127,0.0,0.6607688253543054,0.7147282438862657,0.5064251950752141,0.032183935885538646,0.36023114902883985,0.5262432433463924,0.24123120464239406,0.20015756047980723,0.21645599344245295
acc_x_dyn__quantile_0.3,0.8310383390585466,0.9399380042202049,0.16306923345406896,0.5828190185008011,0.21032367859575726,0.6178416843539944,0.10726929188584745,0.7101664023923855,0.7587062241067799,0.5704488376752477,0.5406926125012377,0.7899064790267597,0.23889269747694186,0.6636894084461296,0.8188606201057892,0.5331363002627362,0.18596424245808868,0.23441906094310913,0.22700641115424566,0.6607688253543054,0.0,0.9327414554493683,0.6261167408955599,0.15949372981240328,0.6772971268717028,0.5962213186313479,0.2775259126872869,0.2856874586475441,0.19258967588880518
acc_x_dyn__quantile_0.9,0.8314620894518713,0.8622935935084531,0.16071557475750364,0.619987289215954,0.16531105979164357,0.6020309111636367,0.061711952507218504,0.7417554745309198,0.7517315832814915,0.5689354546389922,0.5913722884995294,0.8293776631191994,0.1814795846663963,0.6683295433356998,0.8675210108064253,0.5192831708135717,0.13916347256166603,0.2128832374599227,0.2569170482576402,0.7147282438862657,0.9327414554493683,0.0,0.6488714077347246,0.1528096162847228,0.6597968820904987,0.655238244433654,0.24979219253885843,0.23432054447188633,0.19821351812004495
acc_z_dyn__harmonic_mean_of_abs,0.5449410469215784,0.5559489023252233,0.14665497866159197,0.8501506778402126,0.29035943209348314,0.5012992751228575,0.12595472305385608,0.76584981537059,0.6821859037425526,0.5813372201617899,0.6443384763531435,0.593443005656946,0.16939021575518529,0.5466571555638557,0.5930101604010145,0.4597648808696319,0.18932918935082696,0.2674271436257899,0.21663274921846531,0.5064251950752141,0.6261167408955599,0.6488714077347246,0.0,0.1541647206987693,0.5777199971602167,0.7119580521211655,0.31925276293027033,0.21412494112478533,0.3252412016052882
acc_x_dyn__approximate_entropy_0.1,0.19063408478898983,0.1541167920141942,0.7049947348800913,0.1660048060678152,0.6235183333195701,0.15779918290400252,0.5351917635020519,0.16045525223616847,0.13762639530765056,0.1636491613995159,0.09426146399328987,0.1778439020138758,0.5657025587895617,0.04828557964785635,0.056151940514670866,0.14197245838806374,0.35656895959071916,0.3847100620786412,0.5402759011914482,0.032183935885538646,0.15949372981240328,0.1528096162847228,0.1541647206987693,0.0,0.15855315021459218,0.1431066198858062,0.3259284254871026,0.4046976096934255,0.374946785434931
acc_y_dyn__quantile_0.3,0.5108283417675336,0.6307852908197029,0.17449976553292307,0.6205859361469779,0.21678199629322303,0.8584779174636702,0.0682209514412579,0.593752489779626,0.8569878689828777,0.41425554393910635,0.4956997545479373,0.6075125375506547,0.1851439249233108,0.7526607437740851,0.5636563522342294,0.920574916973823,0.22080047795453314,0.2041343032317152,0.1795735404622482,0.36023114902883985,0.6772971268717028,0.6597968820904987,0.5777199971602167,0.15855315021459218,0.0,0.5110877673629786,0.24320015777695334,0.18821620270354364,0.19985297652884845
acc_z_dyn__lower_complete_moment,0.5432863406401102,0.5117648043653052,0.1056575560454937,0.6044257494317108,0.17671449367613518,0.4708833103458293,0.048101062100121585,0.7711709865736237,0.5537742776086595,0.7850918827796458,0.7379814491460848,0.5485016372005231,0.07543439638373686,0.4647867004086516,0.628604576013193,0.4140312583039571,0.14971514325733984,0.15117669260111521,0.18109420514310948,0.5262432433463924,0.5962213186313479,0.655238244433654,0.7119580521211655,0.1431066198858062,0.5110877673629786,0.0,0.20475592768172304,0.11864300058288192,0.22854033782201016
acc_x_dyn__katz_fractal_dimension,0.21121512571602133,0.2504412683823317,0.36931948422367666,0.30349394075757835,0.8135470763450906,0.2002371309299347,0.6803240501000554,0.40101955139802414,0.39958317196948967,0.25889841074013403,0.2569463057399233,0.2748958431438845,0.7252838951997084,0.2950222122123761,0.1292577556046835,0.17957749374166224,0.3252042965087417,0.7547742085811534,0.47059744439589496,0.24123120464239406,0.2775259126872869,0.24979219253885843,0.31925276293027033,0.3259284254871026,0.24320015777695334,0.20475592768172304,0.0,0.7578308514391673,0.8773026205381004
acc_z_dyn__katz_fractal_dimension,0.22640915837938327,0.26851007780432956,0.3593444657151832,0.22239952584072994,0.7409233879890882,0.16812278904074057,0.6999328243756702,0.38537792916765845,0.3632693119391728,0.21264974028540698,0.23732354977851347,0.24929397797629252,0.8455530712594671,0.2736201537161943,0.13559929049107355,0.09200038149362448,0.2908749684824909,0.7609171921235274,0.4797180754450311,0.20015756047980723,0.2856874586475441,0.23432054447188633,0.21412494112478533,0.4046976096934255,0.18821620270354364,0.11864300058288192,0.7578308514391673,0.0,0.7152765704546354
acc_x_dyn__approximate_entropy_0.9,0.16464800829499018,0.1462216740032011,0.43059149653220735,0.32838214617508404,0.81242601603163,0.17534558932481273,0.6552265063936071,0.38833119703240515,0.34006846937114105,0.2532456793267492,0.28328229167091684,0.22379296421457084,0.6881918115688825,0.24729925654136295,0.127734609094311,0.1456664341363513,0.26117680528621684,0.7103275891524365,0.5646881991749075,0.21645599344245295,0.19258967588880518,0.19821351812004495,0.3252412016052882,0.374946785434931,0.19985297652884845,0.22854033782201016,0.8773026205381004,0.7152765704546354,0.0
