PC,feature,abs_loading
PC1,acc_y_dyn__avg_amplitude_change,0.24755626729803726
PC1,acc_z_dyn__sum_of_absolute_changes,0.24489368736060485
PC1,acc_x_dyn__quantile_0.9,0.2430916898970589
PC1,acc_x_dyn__quantile_0.3,0.24225271952739436
PC1,acc_x_dyn__quantile_0.4,0.2217906062289683
PC1,acc_x_dyn__quantile_0.6,0.22109071756551815
PC1,acc_z_dyn__harmonic_mean_of_abs,0.21802361912455503
PC1,acc_y_dyn__quantile_0.3,0.21686661236924346
PC2,acc_y_dyn__sample_entropy,0.34632264733314877
PC2,acc_x_dyn__sample_entropy,0.3271610295939436
PC2,acc_z_dyn__sample_entropy,0.3248630225418465
PC2,acc_y_dyn__katz_fractal_dimension,0.2891939684706893
PC2,acc_z_dyn__katz_fractal_dimension,0.2820216779562413
PC2,acc_x_dyn__approximate_entropy_0.9,0.28144123230228585
PC2,acc_x_dyn__katz_fractal_dimension,0.2742858632266886
PC2,acc_z_dyn__approximate_entropy_0.1,0.23373238721722428
PC3,acc_y_dyn__quantile_0.4,0.4729678254906075
PC3,acc_y_dyn__quantile_0.3,0.4192667817112996
PC3,acc_y_dyn__harmonic_mean_of_abs,0.39636956510577737
PC3,acc_x_dyn__variance_of_absolute_differences,0.3174880230748292
PC3,acc_y_dyn__avg_amplitude_change,0.1917501773029122
PC3,acc_y_dyn__tsallis_entropy,0.1916291877121791
PC3,acc_x_dyn__max,0.1821422252357053
PC3,acc_z_dyn__quantile_0.6,0.1817808479342862
PC4,acc_z_dyn__approximate_entropy_0.1,0.3690379046393808
PC4,acc_x_dyn__approximate_entropy_0.1,0.35914108995875504
PC4,acc_x_dyn__harmonic_mean_of_abs,0.2996145468590369
PC4,acc_z_dyn__variance_of_absolute_differences,0.2817024211886563
PC4,acc_x_dyn__quantile_0.4,0.2539694050129053
PC4,acc_z_dyn__sum_of_absolute_changes,0.2200711097734416
PC4,acc_x_dyn__quantile_0.3,0.2151092825739404
PC4,acc_x_dyn__approximate_entropy_0.9,0.2130340326487763
PC5,acc_z_dyn__lower_complete_moment,0.37874948228724087
PC5,acc_x_dyn__approximate_entropy_0.1,0.3655754046689112
PC5,acc_z_dyn__approximate_entropy_0.1,0.32629235400956635
PC5,acc_z_dyn__quantile_0.6,0.2657565244521909
PC5,acc_z_dyn__katz_fractal_dimension,0.2536922234934098
PC5,acc_z_dyn__harmonic_mean_of_abs,0.24983462430378955
PC5,acc_x_dyn__quantile_0.4,0.22538039450349379
PC5,acc_x_dyn__cardinality,0.20405079674779011
PC6,acc_y_dyn__tsallis_entropy,0.6870113956195437
PC6,acc_x_dyn__cardinality,0.5361618470962907
PC6,acc_z_dyn__quantile_0.6,0.20072631443273825
PC6,acc_y_dyn__variance_of_absolute_differences,0.18498987946782877
PC6,acc_y_dyn__sample_entropy,0.1601342801088605
PC6,acc_x_dyn__approximate_entropy_0.9,0.156860164881368
PC6,acc_z_dyn__lower_complete_moment,0.1408842148648192
PC6,acc_x_dyn__max,0.12682633275000701
PC7,acc_z_dyn__quantile_0.6,0.6495335041695287
PC7,acc_z_dyn__quantile_0.4,0.5110987411561079
PC7,acc_z_dyn__lower_complete_moment,0.25887091497290793
PC7,acc_z_dyn__harmonic_mean_of_abs,0.24424882026956535
PC7,acc_x_dyn__variance_of_absolute_differences,0.1883116378681894
PC7,acc_y_dyn__quantile_0.4,0.18052495744956096
PC7,acc_y_dyn__tsallis_entropy,0.13538474861327082
PC7,acc_z_dyn__approximate_entropy_0.1,0.1181939260656301
PC8,acc_z_dyn__variance_of_absolute_differences,0.4462256947582726
PC8,acc_z_dyn__harmonic_mean_of_abs,0.35215470287612644
PC8,acc_y_dyn__variance_of_absolute_differences,0.32875621255755866
PC8,acc_z_dyn__quantile_0.4,0.2622125467716683
PC8,acc_x_dyn__approximate_entropy_0.1,0.25692746141223827
PC8,acc_x_dyn__approximate_entropy_0.9,0.2561196384774881
PC8,acc_z_dyn__sample_entropy,0.2460770100998814
PC8,acc_x_dyn__katz_fractal_dimension,0.23590142577494258
