PC,feature,abs_loading
PC1,ppg_green_n_peaks,0.7071067811865477
PC1,ppg_green_peak_quality,0.7071067811865475
PC2,ppg_green_peak_quality,0.7071067811865477
PC2,ppg_green_n_peaks,0.7071067811865475
