PC,feature,abs_loading
PC1,ppg_p90_p10,0.3726970444696867
PC1,ppg_diff_mean_abs,0.3724029940251675
PC1,ppg_crest_factor,0.35890168173574666
PC1,ppg_tke_p95_abs,0.33816908271770935
PC1,ppg_shape_factor,0.33102148792783137
PC1,ppg_iqr,0.3094541950494806
PC1,ppg_tke_std,0.29559999280284527
PC1,ppg_mad,0.2762079361125281
PC2,ppg_p90,0.6424256059060026
PC2,ppg_signal_energy,0.6391694567471872
PC2,ppg_tke_std,0.23398102660919332
PC2,ppg_mad,0.222628417389567
PC2,ppg_dx_kurtosis,0.14603466178195862
PC2,ppg_iqr,0.13273032429729534
PC2,ppg_shape_factor,0.09554105729431717
PC2,ppg_crest_factor,0.09493209387746825
PC3,ppg_kurtosis,0.5694599181492718
PC3,ppg_ddx_kurtosis,0.46316819660148295
PC3,ppg_dx_kurtosis,0.4234865085813978
PC3,ppg_mean_cross_rate,0.23804679407071927
PC3,ppg_ddx_mean,0.22342596041347218
PC3,ppg_iqr,0.220010267800932
PC3,ppg_mad,0.20875666266681872
PC3,ppg_p90_p10,0.14532897781855492
PC4,ppg_skew,0.4814326800526379
PC4,ppg_diff_mean,0.42150982648908375
PC4,ppg_ddx_mean,0.4003987511367695
PC4,ppg_ddx_kurtosis,0.36650580406911093
PC4,ppg_mean_cross_rate,0.27981314060504364
PC4,ppg_dx_kurtosis,0.2198060445807501
PC4,ppg_tke_std,0.21820072606907212
PC4,ppg_iqr,0.19685332657279564
PC5,ppg_mean_cross_rate,0.5580820242939577
PC5,ppg_ddx_mean,0.512846052089609
PC5,ppg_diff_mean,0.4949708390633538
PC5,ppg_mad,0.229693039102824
PC5,ppg_iqr,0.15645123518201218
PC5,ppg_tke_std,0.15464098540027435
PC5,ppg_skew,0.14839032505374683
PC5,ppg_ddx_kurtosis,0.13590693396594142
PC6,ppg_skew,0.692531731181193
PC6,ppg_mean_cross_rate,0.5204099073352455
PC6,ppg_diff_mean,0.3190286955241822
PC6,ppg_tke_p95_abs,0.19737411011511752
PC6,ppg_dx_kurtosis,0.17379283449365637
PC6,ppg_diff_mean_abs,0.1464924144580465
PC6,ppg_mad,0.12242744610665696
PC6,ppg_crest_factor,0.1125284151645884
PC7,ppg_ddx_mean,0.4791623774761215
PC7,ppg_diff_mean,0.4605458269679771
PC7,ppg_mean_cross_rate,0.33016184105476337
PC7,ppg_tke_std,0.3240868984755564
PC7,ppg_mad,0.2910147097997267
PC7,ppg_shape_factor,0.27000905076855813
PC7,ppg_skew,0.229013762583392
PC7,ppg_signal_energy,0.2066912653488739
PC8,ppg_diff_mean,0.45261104982552736
PC8,ppg_ddx_mean,0.43325062847147733
PC8,ppg_skew,0.3483393396965815
PC8,ppg_kurtosis,0.3446113202238429
PC8,ppg_ddx_kurtosis,0.2958976655155983
PC8,ppg_mean_cross_rate,0.2724016042634728
PC8,ppg_tke_std,0.20782519588168005
PC8,ppg_shape_factor,0.19722471609793651
