PC,feature,abs_loading
PC1,eda_stress_skin_mean_abs_diff,0.4778622395438274
PC1,eda_stress_skin_min,0.44297047539172696
PC1,eda_stress_skin_slope,0.43640492736653635
PC1,eda_cc_mean_abs_diff,0.40471618327321085
PC1,eda_cc_slope,0.36843308156799565
PC1,eda_cc_min,0.265272869572358
PC1,eda_cc_kurtosis,0.11542240013923646
PC1,eda_cc_skew,0.02738081668267943
PC2,eda_stress_skin_kurtosis,0.5021284516757427
PC2,eda_cc_skew,0.4721658783675056
PC2,eda_stress_skin_skew,0.45151364599128274
PC2,eda_cc_min,0.3430483846601746
PC2,eda_cc_kurtosis,0.25731447165615673
PC2,eda_cc_mean_abs_diff,0.225261906370738
PC2,eda_stress_skin_min,0.20719773570139044
PC2,eda_stress_skin_mean_abs_diff,0.12779129841739467
PC3,eda_stress_skin_kurtosis,0.4657686788465043
PC3,eda_cc_kurtosis,0.456900544788264
PC3,eda_cc_min,0.45276717196899335
PC3,eda_stress_skin_skew,0.3635628554635062
PC3,eda_cc_mean_abs_diff,0.33568918359656547
PC3,eda_stress_skin_min,0.21253131400815692
PC3,eda_stress_skin_mean_abs_diff,0.1701179788024281
PC3,eda_cc_slope,0.1531868142887004
PC4,eda_cc_skew,0.6794665455536595
PC4,eda_stress_skin_skew,0.5182888701824627
PC4,eda_cc_kurtosis,0.41605530544135255
PC4,eda_cc_slope,0.18022646099900333
PC4,eda_cc_min,0.17400104765681948
PC4,eda_stress_skin_slope,0.16048918415440863
PC4,eda_cc_mean_abs_diff,0.0730844470248671
PC4,eda_stress_skin_kurtosis,0.04067729188524654
PC5,eda_cc_kurtosis,0.5059137218221065
PC5,eda_cc_min,0.5034247150701905
PC5,eda_cc_skew,0.3679853897298308
PC5,eda_cc_slope,0.3668294534327541
PC5,eda_stress_skin_skew,0.318374218995042
PC5,eda_stress_skin_slope,0.2890518580043965
PC5,eda_stress_skin_min,0.15684096152494864
PC5,eda_stress_skin_kurtosis,0.09362595865128479
PC6,eda_cc_slope,0.6060948847523019
PC6,eda_cc_kurtosis,0.4873152726677627
PC6,eda_cc_mean_abs_diff,0.39914732781103696
PC6,eda_stress_skin_slope,0.31147693656549824
PC6,eda_stress_skin_mean_abs_diff,0.24802759066083865
PC6,eda_stress_skin_min,0.1975136385623096
PC6,eda_stress_skin_kurtosis,0.15685977060197
PC6,eda_stress_skin_skew,0.09501157937206692
PC7,eda_stress_skin_kurtosis,0.7028966456481719
PC7,eda_stress_skin_skew,0.5313307972518141
PC7,eda_cc_skew,0.404756275510845
PC7,eda_cc_min,0.1522445659483327
PC7,eda_cc_mean_abs_diff,0.0973354161841278
PC7,eda_stress_skin_min,0.0919015379728308
PC7,eda_cc_kurtosis,0.07691347708137229
PC7,eda_stress_skin_mean_abs_diff,0.0759758331993085
PC8,eda_stress_skin_slope,0.6705716793319396
PC8,eda_stress_skin_min,0.6440521302173173
PC8,eda_cc_slope,0.23274493798929163
PC8,eda_cc_min,0.22549781834964183
PC8,eda_cc_kurtosis,0.13792075680395832
PC8,eda_stress_skin_mean_abs_diff,0.09327084503804461
PC8,eda_cc_skew,0.04233292820105287
PC8,eda_stress_skin_skew,0.026056482059470153
