PC,feature,abs_loading
PC1,acc_y_dyn__avg_amplitude_change,0.2333809011419134
PC1,acc_z_dyn__sum_of_absolute_changes,0.23015818612431946
PC1,acc_x_dyn__quantile_0.6,0.2279855405549882
PC1,acc_x_dyn__quantile_0.9,0.22392702000831044
PC1,acc_z_dyn__harmonic_mean_of_abs,0.22228956604851907
PC1,acc_z_dyn__quantile_0.4,0.22185087358379382
PC1,acc_x_dyn__harmonic_mean_of_abs,0.21488669376932573
PC1,acc_x_dyn__quantile_0.4,0.21198368154613323
PC2,acc_y_dyn__sample_entropy,0.3152709425828864
PC2,acc_z_dyn__sample_entropy,0.2946898528921163
PC2,acc_x_dyn__sample_entropy,0.29196974742477655
PC2,acc_z_dyn__approximate_entropy_0.1,0.27315842544571184
PC2,acc_x_dyn__approximate_entropy_0.1,0.2700712149438661
PC2,acc_y_dyn__katz_fractal_dimension,0.239031671612885
PC2,acc_x_dyn__approximate_entropy_0.9,0.23541382541573852
PC2,acc_z_dyn__katz_fractal_dimension,0.2348359480894183
PC3,acc_y_dyn__quantile_0.4,0.4510157947646613
PC3,acc_y_dyn__quantile_0.3,0.397874112420457
PC3,acc_y_dyn__harmonic_mean_of_abs,0.3600786690280564
PC3,acc_x_dyn__variance_of_absolute_differences,0.30178648108593503
PC3,acc_z_dyn__variance_of_absolute_differences,0.27752858341569686
PC3,acc_x_dyn__max,0.2142108544086237
PC3,acc_z_dyn__lower_complete_moment,0.21332843524005884
PC3,acc_x_dyn__cardinality,0.21265048583793944
PC4,acc_x_dyn__cardinality,0.5120158002830184
PC4,acc_y_dyn__tsallis_entropy,0.5064971924548602
PC4,acc_z_dyn__quantile_0.6,0.2954737334376576
PC4,acc_z_dyn__lower_complete_moment,0.26936442143647216
PC4,acc_y_dyn__variance_of_absolute_differences,0.22065736490474627
PC4,acc_z_dyn__harmonic_mean_of_abs,0.19923900771180506
PC4,acc_z_dyn__katz_fractal_dimension,0.17568392824075663
PC4,acc_x_dyn__max,0.16035432928589988
PC5,acc_x_dyn__quantile_0.4,0.3450921134194651
PC5,acc_x_dyn__harmonic_mean_of_abs,0.3389910300097522
PC5,acc_z_dyn__variance_of_absolute_differences,0.3021967919594048
PC5,acc_x_dyn__quantile_0.9,0.271462213576524
PC5,acc_x_dyn__quantile_0.6,0.26988962018098206
PC5,acc_x_dyn__variance_of_absolute_differences,0.2695342132672334
PC5,acc_x_dyn__approximate_entropy_0.9,0.2507039826279836
PC5,acc_x_dyn__max,0.23473197807441665
PC6,acc_x_dyn__cardinality,0.5657339153443993
PC6,acc_y_dyn__variance_of_absolute_differences,0.28688046064163314
PC6,acc_x_dyn__approximate_entropy_0.1,0.2827102988936436
PC6,acc_z_dyn__approximate_entropy_0.1,0.26837996677928544
PC6,acc_z_dyn__lower_complete_moment,0.260720664676445
PC6,acc_z_dyn__quantile_0.6,0.25061122293046284
PC6,acc_z_dyn__katz_fractal_dimension,0.2495484308634796
PC6,acc_x_dyn__katz_fractal_dimension,0.21656456413622005
PC7,acc_z_dyn__quantile_0.6,0.590099950292153
PC7,acc_x_dyn__quantile_0.4,0.29046682607795654
PC7,acc_z_dyn__katz_fractal_dimension,0.26696086243511347
PC7,acc_z_dyn__quantile_0.4,0.2617527239820895
PC7,acc_x_dyn__variance_of_absolute_differences,0.24543562356602278
PC7,acc_z_dyn__variance_of_absolute_differences,0.2400613128445674
PC7,acc_x_dyn__approximate_entropy_0.1,0.233021006367898
PC7,acc_z_dyn__lower_complete_moment,0.22040699806222905
PC8,acc_x_dyn__variance_of_absolute_differences,0.401510287285066
PC8,acc_z_dyn__variance_of_absolute_differences,0.3708103885958967
PC8,acc_y_dyn__quantile_0.4,0.35580995325062714
PC8,acc_x_dyn__approximate_entropy_0.9,0.29481704905401346
PC8,acc_x_dyn__katz_fractal_dimension,0.28762588252136956
PC8,acc_y_dyn__harmonic_mean_of_abs,0.2707968015459955
PC8,acc_z_dyn__harmonic_mean_of_abs,0.23424784814992516
PC8,acc_z_dyn__sum_of_absolute_changes,0.22173017569569073
