PC,feature,abs_loading
PC1,ppg_infra_hr_median,0.40456248643623366
PC1,ppg_infra_mean_ibi,0.3912022655551784
PC1,ppg_infra_sdnn,0.38170683720042886
PC1,ppg_infra_rmssd,0.37876014512539163
PC1,ppg_infra_n_peaks,0.35145862713464165
PC1,ppg_infra_pnn50,0.3396329332230369
PC1,ppg_infra_pnn20,0.27599793446777765
PC1,ppg_infra_cv_ibi,0.18629398183772117
PC2,ppg_infra_hr_std,0.5128993136348174
PC2,ppg_infra_cv_ibi,0.4792436749416961
PC2,ppg_infra_hr_range,0.46972206859226334
PC2,ppg_infra_sdnn,0.25466127957225726
PC2,ppg_infra_rmssd,0.24730642202646758
PC2,ppg_infra_mean_ibi,0.2134323195507478
PC2,ppg_infra_hr_median,0.2046416719796937
PC2,ppg_infra_pnn50,0.1824236473773101
PC3,ppg_infra_peak_quality,0.7694532755347302
PC3,ppg_infra_pnn20,0.3906912422363755
PC3,ppg_infra_mean_ibi,0.27816103141783344
PC3,ppg_infra_n_peaks,0.20555771321195515
PC3,ppg_infra_sdnn,0.19291273520323166
PC3,ppg_infra_pnn50,0.18634914825148025
PC3,ppg_infra_rmssd,0.17851434305067992
PC3,ppg_infra_hr_std,0.12685338647799152
PC4,ppg_infra_pnn20,0.6962228125251436
PC4,ppg_infra_peak_quality,0.50414923480148
PC4,ppg_infra_pnn50,0.3187447576227825
PC4,ppg_infra_sdnn,0.24224009061064253
PC4,ppg_infra_cv_ibi,0.19499193868534764
PC4,ppg_infra_rmssd,0.17600828204530686
PC4,ppg_infra_hr_range,0.1354856747551846
PC4,ppg_infra_n_peaks,0.08632234272000779
PC5,ppg_infra_n_peaks,0.8660449401830144
PC5,ppg_infra_peak_quality,0.29364469562722006
PC5,ppg_infra_pnn50,0.27025316646054365
PC5,ppg_infra_mean_ibi,0.1539040709571989
PC5,ppg_infra_hr_std,0.14480721588918571
PC5,ppg_infra_rmssd,0.12427573226773854
PC5,ppg_infra_hr_median,0.10595360419323292
PC5,ppg_infra_hr_range,0.08810249185246975
PC6,ppg_infra_pnn50,0.7940260367180477
PC6,ppg_infra_pnn20,0.5059360206492396
PC6,ppg_infra_sdnn,0.176333977385411
PC6,ppg_infra_n_peaks,0.17184474160073987
PC6,ppg_infra_hr_median,0.1275380316554904
PC6,ppg_infra_mean_ibi,0.10959450516978096
PC6,ppg_infra_cv_ibi,0.09941517105253846
PC6,ppg_infra_peak_quality,0.09199044823133846
PC7,ppg_infra_hr_median,0.6017654865255291
PC7,ppg_infra_hr_range,0.49079695716604305
PC7,ppg_infra_rmssd,0.4854525426641234
PC7,ppg_infra_mean_ibi,0.2686565217988737
PC7,ppg_infra_hr_std,0.17922739249195008
PC7,ppg_infra_pnn20,0.15628565588554436
PC7,ppg_infra_sdnn,0.1342553689561383
PC7,ppg_infra_peak_quality,0.10223415500331491
PC8,ppg_infra_hr_range,0.5856671053403547
PC8,ppg_infra_rmssd,0.5088347607728861
PC8,ppg_infra_cv_ibi,0.4073258322224442
PC8,ppg_infra_mean_ibi,0.26423851596499615
PC8,ppg_infra_sdnn,0.2327186515684252
PC8,ppg_infra_hr_median,0.1881086605816806
PC8,ppg_infra_peak_quality,0.1678762761900355
PC8,ppg_infra_hr_std,0.1569023606426763
