PC,feature,abs_loading
PC1,acc_z_dyn__quantile_0.4,0.2342939991320658
PC1,acc_y_dyn__quantile_0.3,0.23337249558398016
PC1,acc_z_dyn__harmonic_mean_of_abs,0.23186916128860652
PC1,acc_z_dyn__sum_of_absolute_changes,0.23048552812545828
PC1,acc_y_dyn__avg_amplitude_change,0.22920905417618528
PC1,acc_z_dyn__quantile_0.6,0.22821560853019682
PC1,acc_x_dyn__quantile_0.6,0.22541315190920902
PC1,acc_y_dyn__harmonic_mean_of_abs,0.21727215633302904
PC2,acc_y_dyn__sample_entropy,0.36377052218156664
PC2,acc_z_dyn__sample_entropy,0.33007112311769465
PC2,acc_x_dyn__approximate_entropy_0.1,0.30257731613233063
PC2,acc_x_dyn__max,0.28775290928919434
PC2,acc_y_dyn__katz_fractal_dimension,0.2827343932597487
PC2,acc_x_dyn__katz_fractal_dimension,0.2628318345915564
PC2,acc_z_dyn__katz_fractal_dimension,0.24762892774962822
PC2,acc_x_dyn__approximate_entropy_0.9,0.24687651541180974
PC3,acc_x_dyn__cardinality,0.5159411975172989
PC3,acc_x_dyn__max,0.37686420843424884
PC3,acc_z_dyn__variance_of_absolute_differences,0.29556220887394574
PC3,acc_x_dyn__harmonic_mean_of_abs,0.288278564862154
PC3,acc_x_dyn__approximate_entropy_0.9,0.26213091867858884
PC3,acc_y_dyn__harmonic_mean_of_abs,0.26010738860110866
PC3,acc_x_dyn__quantile_0.4,0.20565249771896
PC3,acc_x_dyn__quantile_0.6,0.1912587221919025
PC4,acc_x_dyn__harmonic_mean_of_abs,0.3963609833567927
PC4,acc_y_dyn__quantile_0.4,0.3639585618930497
PC4,acc_x_dyn__quantile_0.4,0.3400188402260262
PC4,acc_x_dyn__quantile_0.9,0.2922738848151559
PC4,acc_x_dyn__quantile_0.6,0.2586623817078229
PC4,acc_z_dyn__variance_of_absolute_differences,0.2565884012732601
PC4,acc_z_dyn__lower_complete_moment,0.23338997772914957
PC4,acc_x_dyn__cardinality,0.2275875685292211
PC5,acc_x_dyn__cardinality,0.49539856106767804
PC5,acc_y_dyn__quantile_0.4,0.440755152624607
PC5,acc_y_dyn__variance_of_absolute_differences,0.42064928209659447
PC5,acc_z_dyn__variance_of_absolute_differences,0.27087524608312885
PC5,acc_y_dyn__tsallis_entropy,0.21481651750221867
PC5,acc_y_dyn__avg_amplitude_change,0.21155260755521255
PC5,acc_z_dyn__quantile_0.4,0.17502699552072798
PC5,acc_y_dyn__quantile_0.3,0.17190920802251305
PC6,acc_y_dyn__variance_of_absolute_differences,0.5412291062273585
PC6,acc_y_dyn__avg_amplitude_change,0.33100811557484355
PC6,acc_y_dyn__tsallis_entropy,0.27920228384368906
PC6,acc_y_dyn__harmonic_mean_of_abs,0.2784142890893676
PC6,acc_x_dyn__variance_of_absolute_differences,0.2773659090142904
PC6,acc_z_dyn__lower_complete_moment,0.26285140638106747
PC6,acc_z_dyn__variance_of_absolute_differences,0.2358286598678425
PC6,acc_x_dyn__cardinality,0.23488967918184386
PC7,acc_y_dyn__tsallis_entropy,0.7016232898048419
PC7,acc_y_dyn__quantile_0.4,0.2894316559280061
PC7,acc_z_dyn__quantile_0.6,0.26695515335627584
PC7,acc_x_dyn__max,0.2519041567244067
PC7,acc_z_dyn__sum_of_absolute_changes,0.19719382313933195
PC7,acc_y_dyn__variance_of_absolute_differences,0.19159692488683505
PC7,acc_z_dyn__variance_of_absolute_differences,0.17960566546939893
PC7,acc_x_dyn__quantile_0.9,0.16795742274062533
PC8,acc_x_dyn__variance_of_absolute_differences,0.5828250404503703
PC8,acc_x_dyn__cardinality,0.3778378402057084
PC8,acc_y_dyn__tsallis_entropy,0.3267006022089163
PC8,acc_z_dyn__lower_complete_moment,0.29678303773858355
PC8,acc_y_dyn__quantile_0.4,0.2729235640727466
PC8,acc_z_dyn__quantile_0.6,0.239175667364762
PC8,acc_x_dyn__approximate_entropy_0.9,0.22017935833880445
PC8,acc_x_dyn__katz_fractal_dimension,0.16759141150294
