feature,pca_energy_score
eda_scl_slope,0.4308358740021874
eda_phasic_auc,0.40931908603913847
eda_scl_max,0.39706813850000977
eda_scr_amp_sum,0.3836318667779317
eda_scr_count,0.3654264242685125
