feature,nan_ratio,variance
eda_scr_amp_std,0.6530833032816444,0.0
eda_scr_amp_max,0.6530833032816444,0.0006096973081653376
eda_scr_recovery_mean,0.6530833032816444,0.0019981888845381243
eda_scr_rise_std,0.6530833032816444,0.0
eda_scr_rise_mean,0.6530833032816444,0.006527922340519793
eda_scr_amp_mean,0.6530833032816444,0.0006096973081653376
eda_phasic_auc,0.0,1.7019696843282763
eda_phasic_max,0.0,0.0011328258076582713
eda_phasic_std,0.0,0.00011798990966503344
eda_phasic_mean,0.0,6.789083456440791e-05
eda_scr_amp_sum,0.0,0.0012540374157589355
eda_scl_mean,0.0,1904.4943386898135
eda_scl_std,0.0,0.0011778393881062491
eda_scr_rate,0.0,0.009062620090255206
eda_scr_count,0.0,0.2265655022563801
eda_scl_auc,0.0,48147521.682737686
eda_scl_slope,0.0,8.266932242608676e-07
eda_scl_range,0.0,0.01269994515951659
eda_scl_max,0.0,1906.4337393015467
eda_scl_min,0.0,1902.5574350551237
eda_phasic_energy,0.0,0.006602150948645436
