feature,nan_ratio,variance
eda_cc_mean,0.0,1904.4973424961593
eda_cc_std,0.0,0.002932785051407691
eda_stress_skin_skew,0.0,0.026254578793262658
eda_stress_skin_slope,0.0,7.184831860403186e-05
eda_stress_skin_mean_abs_diff,0.0,5.58401084858982e-05
eda_stress_skin_rms,0.0,395.7952368755413
eda_stress_skin_mad,0.0,0.08877764449828039
eda_stress_skin_iqr,0.0,0.35340491818517683
eda_stress_skin_median,0.0,395.9390527581705
eda_stress_skin_range,0.0,1.4026487074708816
eda_stress_skin_max,0.0,403.214941578765
eda_stress_skin_min,0.0,388.8352207446096
eda_stress_skin_std,0.0,0.11906658724545809
eda_stress_skin_mean,0.0,395.85235803677045
eda_cc_kurtosis,0.0,0.258076346162639
eda_cc_skew,0.0,0.01910769122928128
eda_cc_slope,0.0,2.0606936487714952e-06
eda_cc_mean_abs_diff,0.0,1.3747927890832857e-06
eda_cc_rms,0.0,1904.4977029483273
eda_cc_mad,0.0,0.002202320843473939
eda_cc_iqr,0.0,0.008694488367177186
eda_cc_median,0.0,1904.5040981773293
eda_cc_range,0.0,0.034756136500815514
eda_cc_max,0.0,1907.6992120261446
eda_cc_min,0.0,1901.2852961746341
eda_stress_skin_kurtosis,0.0,0.42450131992859275
