PC,feature,abs_loading
PC1,eda_scr_amp_sum,0.5328060220840115
PC1,eda_scl_slope,0.501952807214372
PC1,eda_scr_rate,0.4662577322042253
PC1,eda_phasic_energy,0.4653775805270182
PC1,eda_scl_min,0.17374854492402053
PC2,eda_scl_min,0.8287322518151027
PC2,eda_phasic_energy,0.3536368728512375
PC2,eda_scr_rate,0.34490048391016453
PC2,eda_scl_slope,0.2611704446375107
PC2,eda_scr_amp_sum,0.03126454873887805
PC3,eda_phasic_energy,0.6104815292197698
PC3,eda_scr_rate,0.5977778243431767
PC3,eda_scl_min,0.49995365719460066
PC3,eda_scr_amp_sum,0.14091779552666323
PC3,eda_scl_slope,0.01274718661819691
PC4,eda_scl_slope,0.7162286792337557
PC4,eda_scr_rate,0.5309459487480911
PC4,eda_phasic_energy,0.40613074665553245
PC4,eda_scl_min,0.18127690180565476
PC4,eda_scr_amp_sum,0.08549491238560658
PC5,eda_scr_amp_sum,0.8294414178730463
PC5,eda_scl_slope,0.4082736416349305
PC5,eda_phasic_energy,0.3474691192110853
PC5,eda_scr_rate,0.15622245545962635
PC5,eda_scl_min,0.014118196334564969
