,PC1,PC2,PC3,PC4,PC5
eda_scl_min,0.17374854492402053,-0.8287322518151027,0.49995365719460066,0.18127690180565476,-0.014118196334564969
eda_scl_slope,0.501952807214372,0.2611704446375107,-0.01274718661819691,0.7162286792337557,-0.4082736416349305
eda_scr_rate,0.4662577322042253,0.34490048391016453,0.5977778243431767,-0.5309459487480911,-0.15622245545962635
eda_scr_amp_sum,0.5328060220840115,0.03126454873887805,-0.14091779552666323,0.08549491238560658,0.8294414178730463
eda_phasic_energy,0.4653775805270182,-0.3536368728512375,-0.6104815292197698,-0.40613074665553245,-0.3474691192110853
