PC,explained_variance_ratio,cumulative_explained_variance
PC1,0.7108464523824091,0.7108464523824091
PC2,0.20325658370190194,0.914103036084311
PC3,0.058140902513847986,0.9722439385981589
PC4,0.02700385744340197,0.9992477960415609
PC5,0.00075220395843913,1.0
