,PC1,PC2,PC3,PC4,PC5
eda_scl_min,0.2634649616380032,0.8381216501348682,-0.23501215905047632,-0.41581977369604944,0.001230636457579803
eda_scl_slope,0.43803420732445497,-0.4964905463093717,-0.2905030163128539,-0.5601911386558143,-0.4042487555004879
eda_scr_count,0.4676341057055954,0.0824951383343085,0.8612588256158511,-0.024724026810486643,-0.17926196788278778
eda_scr_amp_sum,0.5200565602663836,-0.18195883928806156,-0.0918470237687499,0.017119789610189277,0.8292787178972847
eda_phasic_energy,0.4995715809646774,0.10552141942170458,-0.33192565754276,0.7158040508944087,-0.34167730993386486
