PC,feature,abs_loading
PC1,eda_scr_amp_sum,0.5200565602663839
PC1,eda_phasic_energy,0.4995715809646777
PC1,eda_scr_count,0.46763410570559566
PC1,eda_scl_slope,0.43803420732445497
PC1,eda_scl_min,0.26346496163800304
PC2,eda_scl_min,0.8381216501348686
PC2,eda_scl_slope,0.4964905463093721
PC2,eda_scr_amp_sum,0.18195883928806172
PC2,eda_phasic_energy,0.10552141942170445
PC2,eda_scr_count,0.08249513833430876
PC3,eda_scr_count,0.8612588256158517
PC3,eda_phasic_energy,0.33192565754276
PC3,eda_scl_slope,0.29050301631285397
PC3,eda_scl_min,0.23501215905047643
PC3,eda_scr_amp_sum,0.09184702376875073
PC4,eda_phasic_energy,0.7158040508944085
PC4,eda_scl_slope,0.5601911386558148
PC4,eda_scl_min,0.41581977369604933
PC4,eda_scr_count,0.024724026810486934
PC4,eda_scr_amp_sum,0.01711978961018983
PC5,eda_scr_amp_sum,0.8292787178972842
PC5,eda_scl_slope,0.4042487555004875
PC5,eda_phasic_energy,0.3416773099338656
PC5,eda_scr_count,0.17926196788278698
PC5,eda_scl_min,0.0012306364575800054
