feature,nan_ratio,variance
eda_scr_amp_std,0.28169014084507044,0.0005771542958717096
eda_scr_amp_max,0.28169014084507044,0.002733206280116
eda_scr_recovery_mean,0.28169014084507044,0.6285612054257976
eda_scr_rise_std,0.28169014084507044,0.03849049193819686
eda_scr_rise_mean,0.28169014084507044,1.9523044396986737
eda_scr_amp_mean,0.28169014084507044,0.0008528859880911669
eda_phasic_auc,0.0,6.595838545048959
eda_phasic_max,0.0,0.0014861782467276814
eda_phasic_std,0.0,3.8477348742944006e-05
eda_phasic_mean,0.0,7.246236753581302e-06
eda_scr_amp_sum,0.0,0.003750734939200323
eda_scl_mean,0.0,865.2185672132823
eda_scl_std,0.0,0.21590355030673364
eda_scr_rate,0.0,0.000625978090766822
eda_scr_count,0.0,0.5633802816901409
eda_scl_auc,0.0,795725504.8683949
eda_scl_slope,0.0,1.1863967445310318e-05
eda_scl_range,0.0,2.332554172176985
eda_scl_max,0.0,894.1762219731413
eda_scl_min,0.0,836.5363452885189
eda_phasic_energy,0.0,0.03695579125413284
