PC,feature,abs_loading
PC1,ppg_red_min,0.31985130517647864
PC1,ppg_red_max,0.31441756104440566
PC1,ppg_red_ddx_std,0.3130052024764124
PC1,ppg_red_tke_mean_abs,0.277931863351601
PC1,ppg_red_iqr,0.2721558728099778
PC1,ppg_red_signal_energy,0.27034842412437776
PC1,ppg_red_tke_std,0.26952876081560356
PC1,ppg_red_crest_factor,0.2660156384627846
PC2,ppg_red_kurtosis,0.35248858630195734
PC2,ppg_red_impulse_factor,0.33586443756086376
PC2,ppg_red_clearance_factor,0.331241427320184
PC2,ppg_red_shape_factor,0.32883981368157944
PC2,ppg_red_signal_energy,0.278448565791015
PC2,ppg_red_crest_factor,0.2742278677738025
PC2,ppg_red_tke_mean_abs,0.2731671175196215
PC2,ppg_red_iqr,0.2686078753392322
PC3,ppg_red_mean,0.600842755749499
PC3,ppg_red_trim_mean_10,0.5986964337456937
PC3,ppg_red_ddx_mean,0.38016625157642725
PC3,ppg_red_median,0.34164221099314057
PC3,ppg_red_zcr,0.0791731383962956
PC3,ppg_red_mean_cross_rate,0.0762491485766984
PC3,ppg_red_iqr,0.05077791751422684
PC3,ppg_red_dx_mean,0.03186277030482499
PC4,ppg_red_mean_cross_rate,0.6885517876021678
PC4,ppg_red_zcr,0.6885245872713569
PC4,ppg_red_skew,0.11890709864803821
PC4,ppg_red_mean,0.08484468508452873
PC4,ppg_red_ddx_kurtosis,0.08241614210543383
PC4,ppg_red_trim_mean_10,0.06120232781117946
PC4,ppg_red_crest_factor,0.060833549198066585
PC4,ppg_red_tke_mean_abs,0.047296418475494505
PC5,ppg_red_skew,0.6072308110310563
PC5,ppg_red_dx_mean,0.4550848850783997
PC5,ppg_red_median,0.4486757493755013
PC5,ppg_red_ddx_mean,0.36211182534809244
PC5,ppg_red_mean,0.14631741647880678
PC5,ppg_red_min,0.13169154971590608
PC5,ppg_red_trim_mean_10,0.12937734518452068
PC5,ppg_red_max,0.08221509855110619
PC6,ppg_red_dx_mean,0.8009559742515822
PC6,ppg_red_skew,0.385097673540555
PC6,ppg_red_ddx_kurtosis,0.21998744753892574
PC6,ppg_red_dx_kurtosis,0.21670549621223995
PC6,ppg_red_median,0.1786833547211154
PC6,ppg_red_signal_energy,0.14740842653679975
PC6,ppg_red_tke_std,0.09886193650995963
PC6,ppg_red_mean,0.09662492013383771
PC7,ppg_red_ddx_mean,0.5602118388765286
PC7,ppg_red_skew,0.5290770248286113
PC7,ppg_red_median,0.49219941711410914
PC7,ppg_red_tke_std,0.19335457324054053
PC7,ppg_red_ddx_kurtosis,0.15838403650206462
PC7,ppg_red_max,0.14097405840285013
PC7,ppg_red_tke_mean_abs,0.14094432942566038
PC7,ppg_red_dx_mean,0.12274485148530342
PC8,ppg_red_ddx_kurtosis,0.5948327988748725
PC8,ppg_red_dx_kurtosis,0.5037824645157583
PC8,ppg_red_dx_mean,0.31166393420632976
PC8,ppg_red_clearance_factor,0.29257062388311483
PC8,ppg_red_shape_factor,0.26780420851572156
PC8,ppg_red_skew,0.19404340295133274
PC8,ppg_red_impulse_factor,0.15547519018483347
PC8,ppg_red_signal_energy,0.1454229659122611
