feature,nan_ratio,variance
ppg_red_mean,0.0,13287.074429510458
ppg_red_std,0.0,3003514.928053265
ppg_red_p95_p5,0.0,34210573.95901073
ppg_red_p99_p1,0.0,71258964.40597017
ppg_red_trim_mean_10,0.0,18222.927821746474
ppg_red_mean_abs,0.0,1686314.5336371367
ppg_red_rms,0.0,3013038.975979309
ppg_red_crest_factor,0.0,0.6841245760779165
ppg_red_shape_factor,0.0,0.03989567286129841
ppg_red_impulse_factor,0.0,3.1141952520103344
ppg_red_clearance_factor,0.0,16.802859257957962
ppg_red_mean_cross_rate,0.0,0.0011064535248086554
ppg_red_tke_mean,0.0,1756933466999.19
ppg_red_tke_std,0.0,17620074111142.914
ppg_red_tke_mean_abs,0.0,1756933466999.19
ppg_red_tke_p95_abs,0.0,1480881.6680955158
ppg_red_dx_mean,0.0,328.5673636702854
ppg_red_dx_std,0.0,346292.1120752629
ppg_red_ddx_mean,0.0,36.80695352041115
ppg_red_ddx_std,0.0,299898.9720043618
ppg_red_dx_kurtosis,0.0,29.908142439331026
ppg_red_p90_p10,0.0,18121612.2049672
ppg_red_p99,0.0,19766411.712191954
ppg_red_p95,0.0,9194959.17318085
ppg_red_diff_mean,0.0,328.5673636702854
ppg_red_min,0.0,23527685.28917595
ppg_red_max,0.0,24544997.96401422
ppg_red_range,0.0,91967861.23163496
ppg_red_median,0.0,37050.76029193964
ppg_red_iqr,0.0,3929327.279480487
ppg_red_mad,0.0,967484.3525331325
ppg_red_skew,0.0,0.3971015764812589
ppg_red_kurtosis,0.0,5.177504875375381
ppg_red_diff_std,0.0,346292.1120752629
ppg_red_p90,0.0,4693233.998562732
ppg_red_diff_mean_abs,0.0,147426.94798333774
ppg_red_diff_rms,0.0,346520.0070356977
ppg_red_signal_rms,0.0,3013038.975979309
ppg_red_signal_energy,0.0,2.8048006639035715e+18
ppg_red_zcr,0.0,0.0011114795177578388
ppg_red_p1,0.0,17100237.746596117
ppg_red_p5,0.0,8304337.555525604
ppg_red_p10,0.0,4557755.634332245
ppg_red_ddx_kurtosis,0.0,108.48857529859394
