feature,nan_ratio,variance
ppg_green_total_power,0.54,8234822.662202211
ppg_green_hf_power,0.54,0.0
ppg_green_lf_power,0.54,0.0
ppg_green_sdsd,0.38166666666666665,5659.8560263417885
ppg_green_cv_ibi,0.29,0.003848626705042638
ppg_green_pnn20,0.29,752.2085105835849
ppg_green_pnn50,0.29,1389.2148244935747
ppg_green_rmssd,0.29,5450.134189437799
ppg_green_mean_ibi,0.29,23254.942974119924
ppg_green_sdnn,0.29,2513.113104375803
ppg_green_hr_median,0.29,357.1439973186414
ppg_green_hr_range,0.29,170.97433975535782
ppg_green_hr_max,0.29,582.0168678394454
ppg_green_hr_min,0.29,265.92316959762076
ppg_green_hr_std,0.29,37.77027905674179
ppg_green_hr_mean,0.29,359.1754037612406
ppg_green_peak_quality,0.0,0.14036149995336622
ppg_green_n_peaks,0.0,7.479930555555555
