feature,nan_ratio,variance
ppg_red_total_power,0.463898916967509,21441364.768280324
ppg_red_hf_power,0.463898916967509,0.0
ppg_red_lf_power,0.463898916967509,0.0
ppg_red_sdsd,0.2444043321299639,6172.796805431923
ppg_red_cv_ibi,0.07653429602888087,0.004756880457153884
ppg_red_mean_ibi,0.07653429602888087,46603.64609870549
ppg_red_pnn20,0.07653429602888087,680.7015132450663
ppg_red_pnn50,0.07653429602888087,1504.1920984492224
ppg_red_sdnn,0.07653429602888087,2587.32784691602
ppg_red_rmssd,0.07653429602888087,5397.143597657232
ppg_red_hr_median,0.07653429602888087,1428.7080471606007
ppg_red_hr_range,0.07653429602888087,272.3942673482308
ppg_red_hr_max,0.07653429602888087,1520.7221908565523
ppg_red_hr_min,0.07653429602888087,1060.6918473377655
ppg_red_hr_std,0.07653429602888087,58.25651473920894
ppg_red_hr_mean,0.07653429602888087,1297.874349639223
ppg_red_peak_quality,0.0,0.043421770720854416
ppg_red_n_peaks,0.0,4.458505258767872
