PC,feature,abs_loading
PC1,ppg_red_hr_min,0.4320279996118002
PC1,ppg_red_mean_ibi,0.40060852593362817
PC1,ppg_red_hr_max,0.3836970054978773
PC1,ppg_red_pnn50,0.3602203056969466
PC1,ppg_red_rmssd,0.3472729279354431
PC1,ppg_red_n_peaks,0.3383934268145586
PC1,ppg_red_pnn20,0.31069517191573454
PC1,ppg_red_cv_ibi,0.20151416327554297
PC2,ppg_red_hr_std,0.5249593009629501
PC2,ppg_red_hr_range,0.5072631324648595
PC2,ppg_red_cv_ibi,0.4634712159126961
PC2,ppg_red_rmssd,0.27176551981424385
PC2,ppg_red_hr_max,0.26840499917550764
PC2,ppg_red_mean_ibi,0.19631906213594186
PC2,ppg_red_pnn50,0.1821322503283231
PC2,ppg_red_n_peaks,0.15121128754426352
PC3,ppg_red_peak_quality,0.8832608506663558
PC3,ppg_red_pnn20,0.3325548488350843
PC3,ppg_red_mean_ibi,0.20066450512981454
PC3,ppg_red_n_peaks,0.17248746802995601
PC3,ppg_red_rmssd,0.1265230293172969
PC3,ppg_red_hr_min,0.09347025851176322
PC3,ppg_red_hr_max,0.06573193898141778
PC3,ppg_red_pnn50,0.06223505911131155
PC4,ppg_red_pnn20,0.7434298507064556
PC4,ppg_red_pnn50,0.3390757011783516
PC4,ppg_red_peak_quality,0.3384351102630927
PC4,ppg_red_cv_ibi,0.2593751619576898
PC4,ppg_red_rmssd,0.20516267736318014
PC4,ppg_red_n_peaks,0.2037138541378675
PC4,ppg_red_hr_min,0.15035090904681447
PC4,ppg_red_hr_max,0.13543176118111322
PC5,ppg_red_n_peaks,0.8812584763800596
PC5,ppg_red_peak_quality,0.26760911864915504
PC5,ppg_red_hr_min,0.22818684922425386
PC5,ppg_red_hr_max,0.22656571347966792
PC5,ppg_red_mean_ibi,0.15482625876486703
PC5,ppg_red_pnn50,0.11112669066920794
PC5,ppg_red_rmssd,0.0598286315281206
PC5,ppg_red_hr_range,0.05583884160771224
PC6,ppg_red_pnn50,0.7162652268515076
PC6,ppg_red_pnn20,0.36681887800305024
PC6,ppg_red_hr_range,0.3355786223047095
PC6,ppg_red_hr_min,0.3227072247412783
PC6,ppg_red_rmssd,0.2751514305167583
PC6,ppg_red_mean_ibi,0.16412461000978734
PC6,ppg_red_hr_max,0.12291742593075246
PC6,ppg_red_hr_std,0.11724378747526086
PC7,ppg_red_rmssd,0.653315323136009
PC7,ppg_red_pnn50,0.4354876216437076
PC7,ppg_red_hr_range,0.3798045130053874
PC7,ppg_red_pnn20,0.3029365907814737
PC7,ppg_red_hr_min,0.2814312537263848
PC7,ppg_red_cv_ibi,0.1598035085638306
PC7,ppg_red_hr_std,0.1401933674972617
PC7,ppg_red_n_peaks,0.10827620160425462
PC8,ppg_red_mean_ibi,0.5421670194047532
PC8,ppg_red_hr_range,0.47783574928498107
PC8,ppg_red_cv_ibi,0.3716365546182052
PC8,ppg_red_hr_max,0.3521196947695238
PC8,ppg_red_rmssd,0.2985312648773695
PC8,ppg_red_hr_std,0.25944606410074533
PC8,ppg_red_peak_quality,0.17474322103252565
PC8,ppg_red_hr_min,0.1588982945045005
