PC,feature,abs_loading
PC1,ppg_infra_min,0.333089780720534
PC1,ppg_infra_max,0.33132123118196194
PC1,ppg_infra_p5,0.33000602796683004
PC1,ppg_infra_diff_mean_abs,0.32767454406535923
PC1,ppg_infra_p90,0.3218455484794187
PC1,ppg_infra_signal_energy,0.31942244428479694
PC1,ppg_infra_tke_mean,0.3141311421349501
PC1,ppg_infra_iqr,0.30445160553716133
PC2,ppg_infra_impulse_factor,0.420661910133956
PC2,ppg_infra_kurtosis,0.40125934119293394
PC2,ppg_infra_shape_factor,0.3922336197064075
PC2,ppg_infra_clearance_factor,0.39041639101410575
PC2,ppg_infra_crest_factor,0.3803134972678391
PC2,ppg_infra_dx_kurtosis,0.29219210276438334
PC2,ppg_infra_ddx_kurtosis,0.21186328086305842
PC2,ppg_infra_iqr,0.15589549688720106
PC3,ppg_infra_trim_mean_10,0.5796961049622694
PC3,ppg_infra_mean,0.5652193470877093
PC3,ppg_infra_median,0.45640155350502976
PC3,ppg_infra_ddx_mean,0.31998495928611365
PC3,ppg_infra_tke_std,0.08158820059063789
PC3,ppg_infra_skew,0.07626775215548977
PC3,ppg_infra_tke_mean,0.06209261981711491
PC3,ppg_infra_dx_kurtosis,0.060169548090987526
PC4,ppg_infra_zcr,0.6779928332570317
PC4,ppg_infra_mean_cross_rate,0.6736889506580312
PC4,ppg_infra_tke_mean,0.11717338930694345
PC4,ppg_infra_crest_factor,0.11116047073663034
PC4,ppg_infra_diff_mean_abs,0.10942373548857791
PC4,ppg_infra_skew,0.09831200004040501
PC4,ppg_infra_ddx_kurtosis,0.09593304442462289
PC4,ppg_infra_tke_std,0.09474884349276312
PC5,ppg_infra_skew,0.7590250263405657
PC5,ppg_infra_ddx_mean,0.37455815982427
PC5,ppg_infra_median,0.2857362396541669
PC5,ppg_infra_mean,0.24005810050371107
PC5,ppg_infra_dx_kurtosis,0.19852187521606354
PC5,ppg_infra_max,0.16399115961207614
PC5,ppg_infra_ddx_kurtosis,0.1404451082571602
PC5,ppg_infra_min,0.11361778457922125
PC6,ppg_infra_dx_mean,0.9046956415082459
PC6,ppg_infra_ddx_mean,0.33764689216928623
PC6,ppg_infra_mean,0.14535161523471526
PC6,ppg_infra_skew,0.12760367945243184
PC6,ppg_infra_min,0.07254467072974076
PC6,ppg_infra_median,0.06208217841161885
PC6,ppg_infra_tke_std,0.05727244025941987
PC6,ppg_infra_max,0.055390852155689736
PC7,ppg_infra_ddx_kurtosis,0.5456792589206994
PC7,ppg_infra_dx_kurtosis,0.5236408795455215
PC7,ppg_infra_tke_std,0.2654030863964849
PC7,ppg_infra_median,0.25838634661379817
PC7,ppg_infra_shape_factor,0.24331472327987927
PC7,ppg_infra_clearance_factor,0.22189768925699588
PC7,ppg_infra_ddx_mean,0.18449946064181477
PC7,ppg_infra_impulse_factor,0.15892727255834316
PC8,ppg_infra_ddx_mean,0.7366974533504359
PC8,ppg_infra_dx_mean,0.4028346359007053
PC8,ppg_infra_skew,0.35047273733011136
PC8,ppg_infra_mean,0.23037073426271118
PC8,ppg_infra_tke_std,0.20067983128727415
PC8,ppg_infra_trim_mean_10,0.15347623173125358
PC8,ppg_infra_iqr,0.11818074252850512
PC8,ppg_infra_tke_mean,0.1009718134308776
