PC,explained_variance_ratio,cumulative_explained_variance
PC1,0.28018682999894484,0.28018682999894484
PC2,0.23096011148379683,0.5111469414827416
PC3,0.1692843699911337,0.6804313114738754
PC4,0.12406549158905907,0.8044968030629345
PC5,0.07125783400093988,0.8757546370638744
PC6,0.05210724740508338,0.9278618844689577
PC7,0.03333052217365926,0.961192406642617
PC8,0.022430548967984777,0.9836229556106018
PC9,0.01442257418353804,0.9980455297941397
PC10,0.00195447020586005,0.9999999999999998
