,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
ppg_red_p10,-0.3484445471424467,0.16810357324763503,0.03159381047474998,-0.016526866387520444,0.13349309159770195,0.06369237997880325,0.04340829002214657,0.2457454479236372,0.05023238992805555,0.10821041361803062,-0.11398681571522697,0.20006599088912783,-0.1592027084846816,0.19963995356823133,-0.0738389990502744,-0.2279161653557288,-0.2362100612472551,-0.6220150971401127,0.2627794800407891,-0.251597396824938
ppg_red_mean_cross_rate,0.0215609657256556,-0.18565020693806142,-0.22559752370480368,-0.4115697850670116,0.4139348947282953,0.15924382651022706,0.1861381145204588,0.05317413622536013,0.019256247043326433,0.008808669408336897,0.0011199887406025525,-0.1677517967062273,0.21134457259581518,0.272440976974185,0.6019492112136143,0.010789798564554368,-0.004897903641381772,-0.020005154315147475,-0.01529152416602588,-0.003374353053050039
ppg_red_min,-0.35766084210775323,0.030481775416146595,-0.057722176145898904,0.06941726961567195,0.14764596809327143,-0.08987557892367014,0.16404545294512957,-0.2181370244591749,-0.21638800236800596,-0.11766880580650814,-0.056506673112228796,0.20664399439602488,-0.11686620201754155,0.08027085927984288,0.013164441527443001,-0.11553938691206254,-0.6272227697657637,0.32217137130399937,-0.2300460677197368,0.261371635217699
ppg_red_zcr,0.028805131830563935,-0.1590706578193573,-0.2457808493828398,-0.4139273820047093,0.4226368270526211,0.15201748661734474,0.11571920043925928,0.02047523004588473,0.0875249284356106,-0.14528778481473395,0.09572835160994478,-0.0010948177658547584,-0.13261914930614374,-0.3418536819374761,-0.5936602900865958,-0.015371680320317998,0.026385574248183566,0.0021239686747370236,-0.028334247228360622,0.004785239021551853
ppg_red_trim_mean_10,0.053781375823292905,0.1914768192646723,0.3259398013002529,-0.43243783074140196,-0.18526274229791018,-0.02166670778500345,-0.11376940848134678,0.3921192398543597,-0.04055963195789401,-0.01123723356611615,0.07796005195969447,-0.17724352031132112,0.15517060649906506,0.26936140195348496,-0.19343150586406005,-0.4422213527594038,-0.07486984498145743,0.277322269671874,-0.11595594866654967,0.02966458626945274
ppg_red_tke_std,0.3244941520320317,0.024327334800526332,0.27506311255953314,-0.017052914038141492,0.06390618476146283,0.07439841638229008,0.014266192396925654,0.2782803401846447,0.28851735250492033,0.17306710923549504,-0.06266091503414255,0.05312413341856709,-0.03553747007955952,-0.20348637510651094,0.08872687866135287,0.20416509659631837,-0.3102119012900255,-0.2509239753850187,-0.09790170546692922,0.5915666398162841
ppg_red_shape_factor,0.11815238317788328,0.4054051041003029,-0.13443272079591806,0.028858578380943727,0.11911292702798337,0.10692093387201615,-0.4375948924799725,-0.05523039104639172,0.187529905518263,-0.64120586567672,0.05851307971157123,0.22952335923584333,0.22686303902149624,-0.0463219163005848,0.12642839531803102,-0.0473545425492888,-0.0544531706281629,-0.07190624880286238,-0.01310268626495929,0.00764282870834978
ppg_red_mean,-0.06343601478026373,0.18258367540790033,0.2002061754326004,-0.452769830367841,-0.05539012904845671,-0.4554849861535721,0.05234807820823298,0.026440066918684463,-0.4450062665746023,-0.1826809968867568,0.007629495465127355,0.14932353410084498,-0.08902861411878635,-0.12821884108333653,0.10067367166155934,0.4204228857755995,0.09747988517740552,-0.1658728244046216,0.03889459086622208,0.0061388648604563095
ppg_red_median,-0.09795128158632359,0.15743886955237574,0.20710080994241808,-0.4109179129145977,-0.19362131078885947,0.0590841019308594,0.006146307196679581,-0.6931020152193355,0.42904841408961203,0.1903412860924733,-0.06574851701610739,0.021125758120129144,0.0016396804927933826,0.0047174573888161195,0.01048933106606572,-0.03515531983621601,-0.02406152521354567,-0.06942103725653966,0.005639393835554971,-0.02415638204043321
ppg_red_skew,0.061786212923145435,0.07619287843883807,-0.13669659536860782,0.11384178981184814,0.26865078018233407,-0.8100160720616503,0.09331926164523728,0.03231120317619004,0.4072723914584242,0.07091489845859814,-0.025564968138283916,-0.06532105720743372,0.12663006440174773,0.04756900386058913,-0.04862204390225892,-0.14692719965244916,0.03324523424998529,0.034401748189088824,-0.0034423615366504165,-0.017579071072749284
