PC,feature,abs_loading
PC1,ppg_red_min,0.357660842107753
PC1,ppg_red_p10,0.34844454714244655
PC1,ppg_red_tke_std,0.32449415203203114
PC1,ppg_red_signal_energy,0.31892779718787495
PC1,ppg_red_diff_mean_abs,0.30816307081949473
PC1,ppg_red_diff_mean,0.288365248918214
PC1,ppg_red_ddx_mean,0.2860603200930153
PC1,ppg_red_mad,0.2734897614194776
PC2,ppg_red_kurtosis,0.4174762674781499
PC2,ppg_red_shape_factor,0.40540510410030295
PC2,ppg_red_crest_factor,0.36457767459065243
PC2,ppg_red_dx_kurtosis,0.33730948585628345
PC2,ppg_red_ddx_kurtosis,0.28640255464548725
PC2,ppg_red_mad,0.2522830764373532
PC2,ppg_red_diff_mean_abs,0.21661032409979084
PC2,ppg_red_trim_mean_10,0.19147681926467094
PC3,ppg_red_trim_mean_10,0.3259398013002523
PC3,ppg_red_signal_energy,0.3149687663691012
PC3,ppg_red_diff_mean,0.3055227611843335
PC3,ppg_red_ddx_std,0.278332898309609
PC3,ppg_red_tke_std,0.275063112559533
PC3,ppg_red_ddx_mean,0.26898946690949693
PC3,ppg_red_ddx_kurtosis,0.25365663787446213
PC3,ppg_red_zcr,0.24578084938283984
PC4,ppg_red_mean,0.45276983036784085
PC4,ppg_red_trim_mean_10,0.43243783074140163
PC4,ppg_red_zcr,0.4139273820047089
PC4,ppg_red_mean_cross_rate,0.41156978506701164
PC4,ppg_red_median,0.41091791291459695
PC4,ppg_red_ddx_std,0.17385599031802693
PC4,ppg_red_ddx_mean,0.13999828426032085
PC4,ppg_red_diff_mean_abs,0.13916245538729913
PC5,ppg_red_zcr,0.4226368270526202
PC5,ppg_red_mean_cross_rate,0.41393489472829487
PC5,ppg_red_ddx_kurtosis,0.2731885207931186
PC5,ppg_red_skew,0.26865078018233574
PC5,ppg_red_ddx_mean,0.2559131398991443
PC5,ppg_red_diff_mean,0.2339698190431756
PC5,ppg_red_mad,0.22870277788223883
PC5,ppg_red_ddx_std,0.21443903511703769
PC6,ppg_red_skew,0.8100160720616498
PC6,ppg_red_mean,0.4554849861535721
PC6,ppg_red_mean_cross_rate,0.15924382651022817
PC6,ppg_red_mad,0.1536429352527202
PC6,ppg_red_zcr,0.15201748661734524
PC6,ppg_red_shape_factor,0.10692093387201669
PC6,ppg_red_dx_kurtosis,0.10475867568298261
PC6,ppg_red_diff_mean_abs,0.09179481313067764
PC7,ppg_red_dx_kurtosis,0.5244406071666314
PC7,ppg_red_ddx_kurtosis,0.4867887935999766
PC7,ppg_red_shape_factor,0.4375948924799731
PC7,ppg_red_kurtosis,0.23381649037771154
PC7,ppg_red_mean_cross_rate,0.1861381145204596
PC7,ppg_red_ddx_mean,0.17782471162213356
PC7,ppg_red_crest_factor,0.17691542069044153
PC7,ppg_red_diff_mean,0.16871125802260356
PC8,ppg_red_median,0.6931020152193351
PC8,ppg_red_trim_mean_10,0.39211923985435965
PC8,ppg_red_tke_std,0.27828034018464465
PC8,ppg_red_p10,0.24574544792363717
PC8,ppg_red_mad,0.230611705393541
PC8,ppg_red_min,0.2181370244591748
PC8,ppg_red_ddx_mean,0.20799421865331996
PC8,ppg_red_diff_mean,0.18125508831011927
