,ppg_infra_mean,ppg_infra_std,ppg_infra_min,ppg_infra_max,ppg_infra_range,ppg_infra_median,ppg_infra_iqr,ppg_infra_mad,ppg_infra_skew,ppg_infra_kurtosis,ppg_infra_diff_mean,ppg_infra_diff_std,ppg_infra_diff_mean_abs,ppg_infra_diff_rms,ppg_infra_signal_rms,ppg_infra_signal_energy,ppg_infra_zcr,ppg_infra_p1,ppg_infra_p5,ppg_infra_p10,ppg_infra_p90,ppg_infra_p95,ppg_infra_p99,ppg_infra_p90_p10,ppg_infra_p95_p5,ppg_infra_p99_p1,ppg_infra_trim_mean_10,ppg_infra_mean_abs,ppg_infra_rms,ppg_infra_crest_factor,ppg_infra_shape_factor,ppg_infra_impulse_factor,ppg_infra_clearance_factor,ppg_infra_mean_cross_rate,ppg_infra_tke_mean,ppg_infra_tke_std,ppg_infra_tke_mean_abs,ppg_infra_tke_p95_abs,ppg_infra_dx_mean,ppg_infra_dx_std,ppg_infra_ddx_mean,ppg_infra_ddx_std,ppg_infra_dx_kurtosis,ppg_infra_ddx_kurtosis
ppg_infra_p90,0.1406436480149056,0.973109606856319,0.895987342583426,0.9509352529863304,0.9496680121115657,0.08791073113310918,0.9381185526100209,0.9327030423852595,0.17246556431781812,0.044468968951754576,0.015217827994028025,0.8935347557932917,0.9037096988717427,0.8941410853050566,0.9730038863911565,0.9081023265457601,0.15215197036128053,0.8982947861922899,0.9100083732632477,0.9116409663147717,0.0,0.9828993172801845,0.9569088477365753,0.9785442961902341,0.9697446024540892,0.9529598922770729,0.13737587665888398,0.971684626190471,0.9730038863911565,0.08371285066605107,0.06542965680253193,0.045754912401776066,0.007075690744166592,0.1349164759072657,0.7304842447121987,0.671497647730655,0.7304842447121987,0.8746583032919404,0.015217827994028025,0.8935347557932917,0.0710184220236274,0.8284824575470027,0.25694823198003397,0.41611429952257456
ppg_infra_p95,0.12276745067196826,0.9734283126582545,0.8945592745272978,0.9785399787085828,0.9631407579999703,0.10042365149256444,0.92004267543749,0.9152466926727008,0.2089235517486481,0.007682960245240519,0.011264511784594842,0.9047321703165387,0.9094735852743835,0.9053434914744556,0.9731888980064161,0.9024085165951565,0.14973365319131585,0.8969129347421488,0.9077043280574142,0.9079256471872551,0.9828993172801845,0.0,0.9839564372428471,0.9677633848965751,0.9774991084258564,0.9661912820831364,0.08811729875380642,0.965150953266829,0.9731888980064161,0.12722201712615874,0.09827660010749997,0.07617691860715987,0.006145947781602653,0.13157898326049985,0.7393591230685747,0.6853355100425718,0.7393591230685747,0.8885913791098429,0.011264511784594835,0.9047321703165387,0.0651906728427465,0.8430365892080178,0.279339248313302,0.43537856702174954
ppg_infra_p99,0.09995762163655217,0.9665466098110925,0.8924110499525779,0.9986040968270746,0.9723628847227314,0.10035408963389664,0.9015125289357242,0.8973299261705727,0.22643161496236275,0.033604735613659134,0.0030932299544798197,0.9161430227291684,0.9154630154604052,0.9168379778130439,0.9662991284752035,0.8893207057354284,0.14341035501395322,0.8953784821018566,0.9050507471563091,0.9028726595207222,0.9569088477365753,0.9839564372428471,0.0,0.9516756726784013,0.9678033506167294,0.9736737273783513,0.04952019072906622,0.9530072300072359,0.9662991284752035,0.17932863778960073,0.12697999668515506,0.11091419557986361,0.005024869008448868,0.12593798573824516,0.7499580491759449,0.7000466620723221,0.7499580491759449,0.902089586845175,0.003093229954479822,0.9161430227291684,0.05027015627937249,0.8578783075071253,0.3086366766709265,0.45546193799567336
ppg_infra_p90_p10,0.012077244745244265,0.9933710545559922,0.9354909083152007,0.947755823215645,0.968325382929381,0.0656961270933181,0.9618912208300925,0.9583430756217689,0.11488080375435555,0.046913174438731546,0.00964069452264527,0.909264988455734,0.9220549305053815,0.9099084089791653,0.9931872947042156,0.9284373544979532,0.15652224772579232,0.9400610072618184,0.964326766506064,0.9767595206707911,0.9785442961902341,0.9677633848965751,0.9516756726784013,0.0,0.9891618996594802,0.9716425958386099,0.010580942235062967,0.9929844826003696,0.9931872947042156,0.08536065599721275,0.06481669439454701,0.04622429663329328,0.007308521960913066,0.1383963602204376,0.7381570027222325,0.6746083151960615,0.7381570027222325,0.8893542475980155,0.00964069452264527,0.9092649884557338,0.0121207876164808,0.8414549213265774,0.259471665428071,0.4277258234711934
ppg_infra_p95_p5,0.015384977172519949,0.995798278372282,0.9561354502402993,0.9643070332733522,0.9874486541390164,0.06282555605127063,0.9405127587040065,0.9378203084533067,0.11018849624058323,0.0014902903199862827,0.015399543444554005,0.9267069478512117,0.932821463174759,0.9273472705957834,0.9955824295387923,0.925117794507516,0.15181231143780313,0.9605320171566922,0.9757925908302604,0.9642946737323136,0.9697446024540892,0.9774991084258564,0.9678033506167294,0.9891618996594802,0.0,0.9904326938061259,0.018170370242083376,0.9866128992168839,0.9955824295387923,0.13687024865716044,0.10684892073797304,0.08378031895039818,0.006122428539393411,0.13362786540434282,0.7550996431008327,0.6968321655032923,0.7550996431008327,0.9099817901236258,0.015399543444554013,0.9267069478512117,0.0072024512221587735,0.8593453222484634,0.2853101999008036,0.44663270531957777
ppg_infra_p99_p1,0.009870058128338511,0.9888164280601273,0.9709333687255083,0.9723921731532462,0.9992114818393623,0.06516949851371417,0.9190107533363594,0.9164167835402017,0.10335003611451259,0.04645018616909794,0.014636539032774431,0.9446509630725638,0.9420571751336482,0.9453127896555618,0.9885623894772159,0.9133265425987173,0.1437042640116369,0.9733123017624575,0.9684846124463024,0.9468093694121413,0.9529598922770729,0.9661912820831364,0.9736737273783513,0.9716425958386099,0.9904326938061259,0.0,0.01770822284144131,0.9733695360618728,0.9885623894772159,0.19503072272644148,0.1396045574192526,0.12322183558637885,0.0035451229890244994,0.12619844660020266,0.7787279066187732,0.7322181868524776,0.7787279066187732,0.9295664734725202,0.014636539032774403,0.9446509630725638,0.00025584577619707535,0.8833924430267884,0.3256883602483218,0.47209445354235613
ppg_infra_trim_mean_10,0.9550861317107765,0.01195966815475203,0.009340620962103599,0.044312448207064606,0.01800632452673418,0.6060331546657816,0.0027556678122179286,0.00019471518894756794,0.038377210302235155,0.005351171000135219,0.013008433561062727,0.023253641345830623,0.019750799347895833,0.0230433199887714,0.012695383380924692,0.0074712757598717925,0.003702832819351321,0.015260365828485226,0.05521298604988166,0.1218048672315562,0.13737587665888398,0.08811729875380642,0.04952019072906622,0.010580942235062967,0.018170370242083376,0.01770822284144131,0.0,0.007227154978314223,0.012695383380924683,0.004188224582883841,0.015303167161300953,0.005188330887820891,3.661019677098929e-05,0.0005643724862714355,0.0251747665505564,0.025177276413757797,0.0251747665505564,0.022344650796571653,0.013008433561062698,0.023253641345830616,0.36017574180328127,0.021019930516641007,0.007905874585415206,0.003307093916437226
ppg_infra_mean_abs,0.008690526204212177,0.9953908496000755,0.9377232534737532,0.9496165724245221,0.9704297818831936,0.0714077604102867,0.9795178381640716,0.9723946360453508,0.11324770706072437,0.043416687820789536,0.01492383437789469,0.9132423177674044,0.9266619802116077,0.9139134015976296,0.9954700680136762,0.931699256328807,0.15882651089799493,0.9420941399403847,0.9619646992981811,0.9699015081864638,0.971684626190471,0.965150953266829,0.9530072300072359,0.9929844826003696,0.9866128992168839,0.9733695360618728,0.007227154978314223,0.0,0.9954700680136762,0.08877046129054494,0.052750256726010594,0.04555153007145299,0.007147269576957357,0.13912070940688046,0.7392264864473592,0.6755797363363253,0.7392264864473592,0.8928070669916952,0.014923834377894683,0.9132423177674044,0.006771864657761536,0.8466894045965588,0.26491023111483086,0.4299606599202619
ppg_infra_rms,0.010875268622750327,0.9998680996339065,0.9546182360391917,0.9634308749102928,0.9862183347178899,0.06872733635555642,0.9606630914857307,0.9548951832947343,0.11064955155947068,0.005410338011919965,0.014353172642673025,0.9268766356559706,0.9337729663607112,0.9275664316619349,1.0,0.9286961816398778,0.15638707698848733,0.9583926445949446,0.9714737047359414,0.9689336481984359,0.9730038863911565,0.9731888980064161,0.9662991284752035,0.9931872947042156,0.9955824295387923,0.9885623894772159,0.012695383380924683,0.9954700680136762,0.0,0.13181730654001697,0.09677026616637706,0.08086841987392468,0.00454035713444364,0.13844000000712767,0.7518028120060467,0.6943838476716212,0.7518028120060467,0.908805172604869,0.014353172642673025,0.9268766356559706,0.006117913202982597,0.8599261254754469,0.2928468441941399,0.4531435813438267
ppg_infra_crest_factor,0.010283180499294583,0.1316978225022324,0.2111335588626074,0.1892517758737823,0.20585836079291187,0.0023622914009790367,0.021898677168680505,0.02546350250496759,0.2017496192225338,0.6886019045137294,0.018902950565183783,0.20074104282082855,0.15895593319015733,0.2013256860066253,0.13181730654001697,0.05863491591394294,0.06979998396996152,0.20046477317270048,0.14036709722544702,0.08318576551013464,0.08371285066605107,0.12722201712615874,0.17932863778960073,0.08536065599721275,0.13687024865716044,0.19503072272644148,0.004188224582883841,0.08877046129054494,0.13181730654001697,0.0,0.6674239091310002,0.7637894647062285,0.22975654553119398,0.07007172685089876,0.13156918885627292,0.16794401180776306,0.13156918885627292,0.20449861913521594,0.018902950565183818,0.2007410428208285,0.009866282723012312,0.19551985620595472,0.5346340294571363,0.4454029797317477
