,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
ppg_infra_shape_factor,0.06577765034050011,0.4104098132851321,0.05355063185171152,0.015700453201916403,0.11926130407352843,0.06369356455779475,0.20514926992649532,0.013976531920695109,0.07042301875169896,0.01983785604175753,-0.048420215697984326,-0.1662819446425908,-0.5773738676039644,0.0768829900000454,0.24745206644884465,-0.4101816215992686,0.19236273271103083,-0.10407956969820296,0.03343835369561021,-0.012395899953280979,0.006182440264941997,-0.3321370568902197
ppg_infra_impulse_factor,0.0765956886645455,0.44262955677791005,0.033557555777118775,0.0016438637746738285,0.06793509375191696,0.04785836182052634,0.13774225275853655,0.02022644200372151,0.009453030044832864,-0.1550834353392439,-0.0239211521707394,-0.040263314828750306,0.00982133705662433,-0.02264604767155528,-0.0468692333339172,-0.0637543491089595,0.17259127936556293,-0.043036404557189496,0.01945097878930011,0.008046120522678758,-0.01463524759348568,0.8398180412009101
ppg_infra_clearance_factor,0.04535191954187565,0.3122784947922083,0.10735771330548209,0.03782134892100035,0.1281470082848272,0.07964095930828011,0.29768625837271956,0.0575661742323426,0.16509142726947731,0.7643335587430179,0.0994752941664724,-0.06933147749323887,0.31094175502307536,-0.0867553103565996,-0.10360786095282831,0.09294339320246635,-0.11669656806305906,0.055443994064074166,-0.018003762007052757,-0.003745509786669567,-0.00837856835243053,-0.07698007869880463
ppg_infra_mean_cross_rate,-0.020158416236172184,0.09860265768578484,-0.5927201173830959,-0.26523267989240007,0.0629671098892948,-0.006336431192459491,-0.09899758903841517,-0.15258834160556878,-0.14458506032354634,0.11076235977326031,-0.005995864644962305,0.17137036200547678,0.36573205259571057,0.04164294309898714,0.4652738926880873,-0.3382353150586396,0.038326075536615475,0.018665965205771427,0.0066181041086218985,0.0144545658839174,-0.002707189887851656,0.009255121302316732
ppg_infra_tke_mean,0.34353074537335,-0.041209436729346,-0.1310699113444358,-0.02753585156348404,-0.05473332945326375,-0.0249012201681189,-0.07645117563344983,0.21066807765213236,0.32682003084560224,-0.0267033796279737,0.0038330575201990795,-0.08290409598251597,0.07067962203339755,0.14464537692967736,-0.000718691834480672,0.02313512221666969,-0.049775758913525855,-0.25393444426336564,0.22666887929900417,0.11581976328573729,0.7320286045203834,0.004919538924397099
ppg_infra_tke_std,0.3091672786511097,0.0076755510969911435,-0.10698317014501643,-0.012421905377655041,-0.12774309120516064,-0.0792030779007348,-0.24129960471681206,0.25971831466985296,0.46854872035768524,-0.006191774552473181,-0.0024582499128699494,-0.042555716001654795,0.022540728567329832,0.2419837130239028,-0.09273755909700195,-0.13620730509780668,0.12124602742299168,0.5220329917768181,0.07321684765327084,0.045966176170827266,-0.37704645232670553,-0.0044298029688982395
ppg_infra_tke_p95_abs,0.3596073410686787,-0.0446964620309704,-0.0758132347019455,-0.036659021555399525,0.0539674618417732,0.011823006047452901,0.039957158981617016,0.01780715263240938,0.015509357291389844,-0.05887756111198353,-0.006971409129738383,-0.09093856882903631,-0.05353281421681966,-0.42903295891131515,0.20178301219311714,0.19154182038433124,-0.22740578474091974,-0.26865633226560826,0.5127487363775508,0.15811364024417668,-0.41038915062768344,-0.006483025266740435
ppg_infra_dx_mean,-0.0023949735691620117,0.0038155741189956787,-0.012479376345931116,0.018334146848871417,0.15154263349992966,-0.9570835620945284,0.23573639220293027,-0.057351451677856616,0.021674592132949703,-0.021630875946795164,-0.0013387447973339684,0.005696835476706058,0.011037600777504847,0.016108009513758854,-0.012457152568513086,-0.005156071212440808,-0.0029725961388228955,-0.0014184437729810502,0.010120323430931218,-0.00021817082860181531,0.0019928401223729617,-0.0007745989668649706
ppg_infra_ddx_mean,0.009703370866497408,-0.00414195944678272,0.20027318274789402,-0.45074433281774134,-0.2707894359491919,0.026431933765604453,0.12523868108458405,-0.6579813856273247,0.43024920548005224,-0.08301309211855103,0.1982996656326525,0.0027025383893245496,0.0014966632482542718,-0.024542054620437567,0.02479007031169723,0.02861720727121251,0.0031773767535591122,-0.0045493305121697535,-0.017980880800131906,-0.01031114178562797,0.011032609130095301,-0.0018139384557821071
ppg_infra_ddx_std,0.35474312044722306,-0.025493754368105064,-0.10850210997920395,-0.028472301285494824,-0.0379604615027905,-0.05959157587626192,-0.13537373928096028,0.11196026485477523,0.13733628475650494,0.02163689423232133,-0.007115964902394387,-0.10546605694118935,-0.022956462911053632,-0.31272467304929524,0.13071417856013176,0.15651006292914335,0.16371680618256063,-0.25884452672715663,-0.6755487426030239,-0.31487057390292983,-0.0724690583789686,-0.009860192445547028
ppg_infra_dx_kurtosis,0.1432613617053892,0.2837001450774729,0.1436352354077394,0.07026412162129156,-0.23132234303526827,-0.14414782125389447,-0.4393765758454525,-0.0786001321793013,-0.08757774328167331,0.2071818683420937,0.01916342494496971,0.6532007332123178,-0.19574058680522113,-0.16560496518591025,-0.1436038246631828,-0.1172528007965282,-0.09699249262580224,-0.08348220617804118,0.05275465644919688,0.008954296844148647,0.05405080081885467,-0.00028055828464689913
ppg_infra_ddx_kurtosis,0.19543608283649214,0.17419474176394578,0.19620328946257054,0.09158716718111005,-0.1861981735414485,-0.13234287355363936,-0.4372985865036774,-0.2756410800491355,-0.378568107069092,0.13218530016461716,0.027242155903958964,-0.5762904484219654,0.11483641817063027,0.21167787710819722,0.09382628763016354,0.03773622418593285,-0.004988536321230659,0.011198691904350879,0.045484719930207855,0.03134297766695778,0.010826420084106716,-0.0019703819488027037
