feature,nan_ratio,variance
ppg_green_mean,0.0,1527065464.4524076
ppg_green_std,0.0,21943248.194091678
ppg_green_p95_p5,0.0,206243975.1018073
ppg_green_p99_p1,0.0,233126084.80912742
ppg_green_trim_mean_10,0.0,1528096344.3684223
ppg_green_mean_abs,0.0,1527065464.4524076
ppg_green_rms,0.0,1529034120.9448898
ppg_green_crest_factor,0.0,0.0011163609491057647
ppg_green_shape_factor,0.0,1.9843936995342446e-06
ppg_green_impulse_factor,0.0,0.0012418417364497716
ppg_green_clearance_factor,0.0,0.0013009813496288685
ppg_green_mean_cross_rate,0.0,0.0008300108009044334
ppg_green_tke_mean,0.0,3510892734173228.5
ppg_green_tke_std,0.0,1.0674616438086131e+17
ppg_green_tke_mean_abs,0.0,3510892734173228.5
ppg_green_tke_p95_abs,0.0,1177610.6495707198
ppg_green_dx_mean,0.0,50432.75262485134
ppg_green_dx_std,0.0,1753697.8579507552
ppg_green_ddx_mean,0.0,251.83904221018955
ppg_green_ddx_std,0.0,3297078.783727557
ppg_green_dx_kurtosis,0.0,8.787943306521676
ppg_green_p90_p10,0.0,170294321.26504502
ppg_green_p99,0.0,1764316254.40559
ppg_green_p95,0.0,1742587251.237717
ppg_green_diff_mean,0.0,50432.75262485134
ppg_green_min,0.0,1387925104.5477257
ppg_green_max,0.0,1771913127.9377484
ppg_green_range,0.0,243366639.20017067
ppg_green_median,0.0,1540125654.6474354
ppg_green_iqr,0.0,49405092.20603808
ppg_green_mad,0.0,9363436.190595713
ppg_green_skew,0.0,0.33315203545280964
ppg_green_kurtosis,0.0,1.3131375250861947
ppg_green_diff_std,0.0,1753697.8579507552
ppg_green_p90,0.0,1720517636.314718
ppg_green_diff_mean_abs,0.0,200877.67975586324
ppg_green_diff_rms,0.0,1773347.0896730563
ppg_green_signal_rms,0.0,1529034120.9448898
ppg_green_signal_energy,0.0,1.666000965096958e+24
ppg_green_zcr,0.0,0.0
ppg_green_p1,0.0,1390221041.869228
ppg_green_p5,0.0,1400829827.5515714
ppg_green_p10,0.0,1414024334.802109
ppg_green_ddx_kurtosis,0.0,15.40434442099047
