feature,nan_ratio,variance
ppg_red_lf_norm,0.42,0.0
ppg_red_hf_norm,0.42,0.0
ppg_red_lf_hf_ratio,0.42,0.0
ppg_red_total_power,0.19666666666666666,980970397.6363919
ppg_red_hf_power,0.19666666666666666,58962370.93942702
ppg_red_lf_power,0.19666666666666666,0.0
ppg_red_sdsd,0.08333333333333333,4134.802490441139
ppg_red_rmssd,0.02666666666666667,2582.9220691883093
ppg_red_sdnn,0.02666666666666667,1036.8641516824814
ppg_red_hr_median,0.02666666666666667,647.9760781550351
ppg_red_hr_mean,0.02666666666666667,626.5263675711616
ppg_red_pnn20,0.02666666666666667,165.20272678371813
ppg_red_mean_ibi,0.02666666666666667,22626.330478650405
ppg_red_cv_ibi,0.02666666666666667,0.0015912762469857354
ppg_red_hr_range,0.02666666666666667,191.68461272606663
ppg_red_hr_max,0.02666666666666667,847.9799246330145
ppg_red_hr_min,0.02666666666666667,393.9002406973849
ppg_red_hr_std,0.02666666666666667,24.899802463259974
ppg_red_pnn50,0.02666666666666667,581.9932744542089
ppg_red_n_peaks,0.0,12.604655555555555
ppg_red_peak_quality,0.0,0.0419573441509905
