PC,feature,abs_loading
PC1,ppg_red_rmssd,0.40604476686752566
PC1,ppg_red_sdnn,0.38313177219474215
PC1,ppg_red_sdsd,0.37040486393234945
PC1,ppg_red_mean_ibi,0.36888600374088615
PC1,ppg_red_hr_max,0.3382630797248112
PC1,ppg_red_pnn50,0.3085640851435508
PC1,ppg_red_n_peaks,0.2941391963869656
PC1,ppg_red_pnn20,0.23098663689096283
PC2,ppg_red_hr_std,0.5055910853549903
PC2,ppg_red_hr_range,0.464269677303686
PC2,ppg_red_cv_ibi,0.44377481157999443
PC2,ppg_red_hr_max,0.3295370754292536
PC2,ppg_red_mean_ibi,0.2437956123075492
PC2,ppg_red_sdnn,0.20911811586454462
PC2,ppg_red_rmssd,0.18660155852813223
PC2,ppg_red_n_peaks,0.17885515120099887
PC3,ppg_red_peak_quality,0.8009941447433467
PC3,ppg_red_pnn20,0.4109868583167204
PC3,ppg_red_pnn50,0.23276007255107345
PC3,ppg_red_mean_ibi,0.2063095466638365
PC3,ppg_red_hr_range,0.16523948583438983
PC3,ppg_red_rmssd,0.12319086322972883
PC3,ppg_red_sdsd,0.12310623374224829
PC3,ppg_red_n_peaks,0.11921740402040268
PC4,ppg_red_pnn20,0.6460107706248134
PC4,ppg_red_peak_quality,0.41285654184184545
PC4,ppg_red_pnn50,0.3834677367657613
PC4,ppg_red_n_peaks,0.3019301163684978
PC4,ppg_red_cv_ibi,0.26745645219645275
PC4,ppg_red_sdnn,0.2527527359464266
PC4,ppg_red_hr_std,0.15577987981222607
PC4,ppg_red_hr_max,0.0735171966896917
PC5,ppg_red_n_peaks,0.7385132236563581
PC5,ppg_red_sdsd,0.4177591223151866
PC5,ppg_red_peak_quality,0.32955623915173826
PC5,ppg_red_pnn20,0.2950187653565733
PC5,ppg_red_rmssd,0.16632946365681217
PC5,ppg_red_cv_ibi,0.11677693090302235
PC5,ppg_red_hr_std,0.11030325149744696
PC5,ppg_red_hr_range,0.10846570440408115
PC6,ppg_red_sdsd,0.6250100491825216
PC6,ppg_red_pnn50,0.5567466939154789
PC6,ppg_red_n_peaks,0.24558712465041532
PC6,ppg_red_pnn20,0.24114302826794895
PC6,ppg_red_hr_max,0.202256741060337
PC6,ppg_red_sdnn,0.1927078515679106
PC6,ppg_red_mean_ibi,0.1786388564264862
PC6,ppg_red_cv_ibi,0.17018723851615328
PC7,ppg_red_pnn50,0.5827654052273614
PC7,ppg_red_pnn20,0.45396330130311496
PC7,ppg_red_n_peaks,0.39849899574409664
PC7,ppg_red_sdnn,0.30864196960182894
PC7,ppg_red_sdsd,0.250695099669954
PC7,ppg_red_mean_ibi,0.24916353621917553
PC7,ppg_red_cv_ibi,0.1966406040189078
PC7,ppg_red_hr_max,0.17127334765704227
PC8,ppg_red_hr_range,0.7477373756888064
PC8,ppg_red_mean_ibi,0.5029028647108444
PC8,ppg_red_peak_quality,0.2513406259561131
PC8,ppg_red_cv_ibi,0.24954416072470603
PC8,ppg_red_rmssd,0.16660243381610523
PC8,ppg_red_hr_std,0.14143463035023718
PC8,ppg_red_n_peaks,0.09573675108132625
PC8,ppg_red_pnn50,0.06621426756299795
