PC,feature,abs_loading
PC1,ppg_infra_max,0.32566449995535757
PC1,ppg_infra_p10,0.3236362232273314
PC1,ppg_infra_signal_energy,0.32207768838940404
PC1,ppg_infra_diff_mean_abs,0.3199341823029983
PC1,ppg_infra_p90,0.31521808563599946
PC1,ppg_infra_iqr,0.2949739768984776
PC1,ppg_infra_ddx_std,0.2867204872711294
PC1,ppg_infra_tke_std,0.28201329893488086
PC2,ppg_infra_clearance_factor,0.44735681129716387
PC2,ppg_infra_crest_factor,0.42317005128867585
PC2,ppg_infra_kurtosis,0.42305119304683136
PC2,ppg_infra_shape_factor,0.4045028753243428
PC2,ppg_infra_dx_kurtosis,0.3580783115123692
PC2,ppg_infra_ddx_kurtosis,0.3029800020569441
PC2,ppg_infra_zcr,0.112421738693655
PC2,ppg_infra_signal_energy,0.08182068528112056
PC3,ppg_infra_trim_mean_10,0.5021412508510729
PC3,ppg_infra_ddx_mean,0.4847704492504047
PC3,ppg_infra_diff_mean,0.3957370072396051
PC3,ppg_infra_mean,0.2640129977108337
PC3,ppg_infra_ddx_std,0.24562674920972236
PC3,ppg_infra_tke_std,0.2413408973193552
PC3,ppg_infra_iqr,0.22682157374401177
PC3,ppg_infra_median,0.208786581693973
PC4,ppg_infra_mean_cross_rate,0.6754736412126968
PC4,ppg_infra_zcr,0.6729091872514951
PC4,ppg_infra_ddx_kurtosis,0.19117154893032043
PC4,ppg_infra_dx_kurtosis,0.1817787840645356
PC4,ppg_infra_diff_mean_abs,0.07794125680121665
PC4,ppg_infra_kurtosis,0.06723015113557089
PC4,ppg_infra_skew,0.04815286890437613
PC4,ppg_infra_crest_factor,0.03982160809119024
PC5,ppg_infra_mean,0.5216720436290427
PC5,ppg_infra_diff_mean,0.37834377003357794
PC5,ppg_infra_ddx_std,0.29407557375274584
PC5,ppg_infra_ddx_mean,0.2914015188917804
PC5,ppg_infra_trim_mean_10,0.27223345226750223
PC5,ppg_infra_median,0.26834725108839763
PC5,ppg_infra_diff_mean_abs,0.2423774678173324
PC5,ppg_infra_ddx_kurtosis,0.23094685213245625
PC6,ppg_infra_skew,0.8971028805023714
PC6,ppg_infra_mean,0.22754312973135954
PC6,ppg_infra_dx_kurtosis,0.195218255099357
PC6,ppg_infra_median,0.1540589456323576
PC6,ppg_infra_shape_factor,0.13407743312001671
PC6,ppg_infra_trim_mean_10,0.11589217066250171
PC6,ppg_infra_ddx_kurtosis,0.09270412993978326
PC6,ppg_infra_mean_cross_rate,0.09124272806302514
PC7,ppg_infra_ddx_kurtosis,0.6175558178581375
PC7,ppg_infra_dx_kurtosis,0.40214296733742094
PC7,ppg_infra_shape_factor,0.33242172877722265
PC7,ppg_infra_mean,0.2467419716407438
PC7,ppg_infra_clearance_factor,0.24245533963566668
PC7,ppg_infra_tke_std,0.21298662791381265
PC7,ppg_infra_mean_cross_rate,0.1693068777243951
PC7,ppg_infra_kurtosis,0.15604531754127518
PC8,ppg_infra_tke_std,0.434869787416403
PC8,ppg_infra_p90,0.37172600066926453
PC8,ppg_infra_signal_energy,0.3600315109046442
PC8,ppg_infra_dx_kurtosis,0.31254702292857267
PC8,ppg_infra_iqr,0.31054751196007985
PC8,ppg_infra_skew,0.2620521773992979
PC8,ppg_infra_shape_factor,0.21008647375709122
PC8,ppg_infra_mean,0.1866492661824777
