,ppg_infra_mean,ppg_infra_std,ppg_infra_min,ppg_infra_max,ppg_infra_range,ppg_infra_median,ppg_infra_iqr,ppg_infra_mad,ppg_infra_skew,ppg_infra_kurtosis,ppg_infra_diff_mean,ppg_infra_diff_std,ppg_infra_diff_mean_abs,ppg_infra_diff_rms,ppg_infra_signal_rms,ppg_infra_signal_energy,ppg_infra_zcr,ppg_infra_p1,ppg_infra_p5,ppg_infra_p10,ppg_infra_p90,ppg_infra_p95,ppg_infra_p99,ppg_infra_p90_p10,ppg_infra_p95_p5,ppg_infra_p99_p1,ppg_infra_trim_mean_10,ppg_infra_mean_abs,ppg_infra_rms,ppg_infra_crest_factor,ppg_infra_shape_factor,ppg_infra_impulse_factor,ppg_infra_clearance_factor,ppg_infra_mean_cross_rate,ppg_infra_tke_mean,ppg_infra_tke_std,ppg_infra_tke_mean_abs,ppg_infra_tke_p95_abs,ppg_infra_dx_mean,ppg_infra_dx_std,ppg_infra_ddx_mean,ppg_infra_ddx_std,ppg_infra_dx_kurtosis,ppg_infra_ddx_kurtosis
ppg_infra_diff_mean,0.30192808656546694,0.5610531771690986,0.39562464046855045,0.7274990361696798,0.6010196823958123,0.3791613515826592,0.6190432049832026,0.5728771798720119,0.012748202478705426,0.022699545522871796,0.0,0.37180626368075603,0.3838290189819714,0.38157613914843796,0.5592969387757989,0.5712034139035334,0.017418927495439253,0.40381082352038705,0.4494837989328011,0.5829187069460717,0.45825130945600717,0.5528548587080261,0.6905049199749375,0.5400568551406633,0.5007191880346591,0.572383197525126,0.1092796780634181,0.5593521452631731,0.5592969387757989,0.07053930073943984,0.007376242899695025,0.03685021932840411,0.01673738072593763,0.015431889618825863,0.23939081012609506,0.1893397045997189,0.23939081012609506,0.5336963589320414,1.0,0.37180626368075603,0.8033653264404078,0.09160044834692098,0.028715571109892642,0.015081349407988562
ppg_infra_diff_std,0.454115456433517,0.946886131757766,0.9786233896454116,0.8621981570321898,0.9475026294973974,0.7211904952781528,0.8194415296493712,0.8449721677108439,0.027226900482574395,0.09326059046658283,0.37180626368075603,0.0,0.9791555776323614,0.9999283300676155,0.9455965507133024,0.8935099249619454,0.05799943740012235,0.9768092407165513,0.9688555783858821,0.9186640594369434,0.9118747127419453,0.8891204513188301,0.889619328455313,0.9298237730423989,0.9621011454844457,0.9568537045005031,0.452929533720622,0.9318178977866779,0.9455965507133024,0.16719822946378846,0.12977219890985794,0.15136812638985148,0.1404311074156892,0.08457178757818036,0.8894226990090065,0.8728752068510498,0.8894226990090065,0.9677068187723193,0.371806263680756,1.0,0.26308641803429395,0.9373155646235732,0.20029594689487693,0.20032459042391196
ppg_infra_diff_mean_abs,0.4027625830308568,0.9474350938754752,0.9539207231018562,0.8574103067411387,0.933350514340139,0.648043062791406,0.8705916227432787,0.8966000680524117,0.044931122662859306,0.06001614832684941,0.3838290189819714,0.9791555776323614,0.0,0.9795197745716636,0.9465500521200847,0.8187573678246844,0.09369528203911126,0.9523137675055647,0.9442674725173945,0.9238595385420484,0.9452334455531571,0.9260241778828521,0.883276065312288,0.9467846154661775,0.9607192656369342,0.9416059765178789,0.37676203404708786,0.9449036235453394,0.9465500521200847,0.16229716411187617,0.10780779993160762,0.1341821190980975,0.11669378624055418,0.11999033161038906,0.7898373375330441,0.7690819087327369,0.7898373375330441,0.9728140323202177,0.3838290189819714,0.9791555776323614,0.29552765125325314,0.8815082663586136,0.15591561438827883,0.195271998801799
ppg_infra_diff_rms,0.4562981979602483,0.9498720159789907,0.9789167053296087,0.8679892970940375,0.9509691713120102,0.7223841253972191,0.8240549420641292,0.8488639037916118,0.028052865772747692,0.09401316837229103,0.38157613914843796,0.9999283300676155,0.9795197745716636,0.0,0.9485703365997283,0.8962557167941048,0.05727095971328951,0.9772103662265461,0.9698741009508973,0.9219339221018015,0.9139195924408542,0.892618034103029,0.8947566502707563,0.932635079200566,0.9641052902343249,0.9598611210526603,0.44912867801539186,0.9348703654008546,0.9485703365997283,0.16809753819169093,0.130218418275488,0.15224171040992499,0.14126856308633173,0.08371951959450785,0.8875231573581075,0.8703595582440503,0.8875231573581075,0.9701935626366693,0.38157613914843796,0.9999283300676155,0.2728920187038678,0.93351518914168,0.2001657269384328,0.1998287747068818
ppg_infra_signal_rms,0.41132748710386186,0.9998797253163042,0.9613312148962616,0.9506800211277058,0.9904207687906011,0.6901504609817847,0.9431950972950824,0.9493585502656953,0.047511960709999294,0.059565089046555324,0.5592969387757989,0.9455965507133024,0.9465500521200847,0.9485703365997283,0.0,0.8958981197386365,0.020032898247895687,0.9639122175140631,0.9746313986251571,0.9902030747014873,0.9624784319538844,0.963691152037845,0.9657661760966862,0.9937641309282486,0.9946682542915207,0.9923748388046563,0.29243155978066343,0.9969091449983304,1.0,0.13483818687010157,0.10960052920120006,0.12134028809527894,0.11132870611866512,0.0031648095163096576,0.7858420295706018,0.7566780462069955,0.7858420295706018,0.9728980722108634,0.5592969387757989,0.9455965507133025,0.4558850463652712,0.7910376977425259,0.15180374872109964,0.18094650634704001
ppg_infra_signal_energy,0.5185637471682875,0.8980656731525497,0.9025812440930944,0.8966816086385574,0.9322518254165204,0.7989207015825416,0.7472728705836764,0.7481840422031213,0.005564728043453053,0.04813447035930448,0.5712034139035334,0.8935099249619454,0.8187573678246844,0.8962557167941048,0.8958981197386365,0.0,0.03276075944522021,0.9062766258669096,0.9227792896487675,0.8845537694578965,0.7806704010522533,0.7843290804611407,0.9075029856760778,0.8549054365839288,0.8921342016461086,0.9327542561004786,0.4190742985776079,0.8688605608735651,0.8958981197386363,0.07272292024594977,0.055461535149542565,0.06306666172845679,0.05616345681751465,0.0033379065883235937,0.9198210995947904,0.8965611266122763,0.9198210995947904,0.8820435213669656,0.5712034139035334,0.8935099249619454,0.42259461571169643,0.805195483678616,0.11708343774871845,0.056540838994072105
ppg_infra_zcr,0.017376379775488053,0.019309319238677444,0.0030350834146202696,0.009035820921141873,0.006598036280745118,0.017801635671029336,0.033909302295800525,0.021089180110284263,0.021245805810964236,0.0970789831029792,0.017418927495439253,0.05799943740012235,0.09369528203911126,0.05727095971328951,0.020032898247895687,0.03276075944522021,0.0,0.006927157869911432,0.020515641479002818,0.029493677557056813,0.009898136332522326,0.0015686349964885488,0.009661569470493165,0.021811254545014265,0.01368756086782671,0.008622535476304528,0.02317925881566328,0.0253772609972829,0.020032898247895684,0.22883932543815533,0.1913015401654503,0.2026019669966993,0.1975321403427943,0.8367252310838701,0.02162795236681694,0.023610131593800633,0.02162795236681694,0.06430967868178075,0.01741892749543926,0.05799943740012235,0.004897018515491495,0.057452457183081444,0.009266570922988175,0.02565300692243693
ppg_infra_p1,0.39134287071639623,0.9643376808370334,0.9994385142640538,0.8634504442212012,0.9578272573898128,0.7355071607581204,0.8480995574746917,0.8681549435199838,0.043390462918158595,0.06644216965251885,0.40381082352038705,0.9768092407165513,0.9523137675055647,0.9772103662265461,0.9639122175140631,0.9062766258669096,0.006927157869911432,0.0,0.9944583015935701,0.9515512018589424,0.9153935009039247,0.8887096709673786,0.890319154270887,0.9510249019956067,0.9782653081342706,0.9683824659486842,0.4035557767495099,0.9526981285736916,0.9639122175140631,0.13512189158037582,0.11387012810104374,0.11888229582270879,0.10573817246416493,0.022071412488079166,0.8848231960558844,0.8671944843349598,0.8848231960558844,0.9482997180716605,0.40381082352038705,0.9768092407165513,0.2900508712428651,0.8987359264800303,0.16552137007530762,0.1797307341516114
ppg_infra_p5,0.39217784943080575,0.974896164935414,0.9922882582750692,0.8863603626146417,0.9677064035521352,0.7414936364190029,0.8679169293314127,0.8836406525839859,0.025580297869220645,0.039382349923511376,0.4494837989328011,0.9688555783858821,0.9442674725173945,0.9698741009508973,0.9746313986251571,0.9227792896487675,0.020515641479002818,0.9944583015935701,0.0,0.9690866831081268,0.9190274981268731,0.8978908378816945,0.9103092830032151,0.9630587671030569,0.9853547642754391,0.97667135883816,0.3734562636078997,0.9645589717331465,0.9746313986251571,0.10257469466164444,0.08845407127388275,0.08795155696022554,0.07712477113135312,0.008695322796173528,0.8812487367803985,0.8612265021112271,0.8812487367803985,0.9497935575751881,0.4494837989328011,0.9688555783858824,0.33089334319550895,0.8760566731560904,0.13937382987986488,0.15232523080376775
ppg_infra_p10,0.33672597093811213,0.9896601197380147,0.9477351254587923,0.935756768413216,0.9755631984748676,0.6809737193673454,0.9492163814895137,0.9510223827688894,0.003067248198586991,0.018720052058779277,0.5829187069460717,0.9186640594369434,0.9238595385420484,0.9219339221018015,0.9902030747014873,0.8845537694578965,0.029493677557056813,0.9515512018589424,0.9690866831081268,0.0,0.9384527332118658,0.9405681274440203,0.9483872062534551,0.9896754430577127,0.9821765492941636,0.9769126111441044,0.2136790535249539,0.9906789276642315,0.9902030747014875,0.09583235656021136,0.06603606965031207,0.07528673080168985,0.0624229376792643,0.004120268409387221,0.7608233335365994,0.7303213981102357,0.7608233335365994,0.9539296215717185,0.5829187069460717,0.9186640594369435,0.4852123913977986,0.7535834289306156,0.11838647762492222,0.1521793217571819
ppg_infra_p90,0.43510053051394054,0.9625633891983294,0.9142650737356522,0.8885662993557513,0.9329747259432659,0.6024106053733171,0.9338252381927985,0.951933866599829,0.11564888894541311,0.027455224506399017,0.45825130945600717,0.9118747127419453,0.9452334455531571,0.9139195924408542,0.9624784319538844,0.7806704010522533,0.009898136332522326,0.9153935009039247,0.9190274981268731,0.9384527332118658,0.0,0.9824143000482787,0.9096473472257449,0.978269737143934,0.9664697612079411,0.9383106255672051,0.34040909691402005,0.9702121540617351,0.9624784319538843,0.11803936154778255,0.10224139021237914,0.10336701176682968,0.09410368053109901,0.012574545313433678,0.6938532094831595,0.6674174275589562,0.6938532094831595,0.9377952531148386,0.4582513094560072,0.9118747127419453,0.36093914330753624,0.7629112544638865,0.13401765557534137,0.21433806536751024
ppg_infra_p95,0.4337556659115265,0.9639848405638658,0.88676222910688,0.9326035375945366,0.9456159518650918,0.5803891772255222,0.9450425315473434,0.9548535831852022,0.15479258926698883,0.06315536535909255,0.5528548587080261,0.8891204513188301,0.9260241778828521,0.892618034103029,0.963691152037845,0.7843290804611407,0.0015686349964885488,0.8887096709673786,0.8978908378816945,0.9405681274440203,0.9824143000482787,0.0,0.9461547949725831,0.9722423643730475,0.9598056219101616,0.9454882517969934,0.26141479666825934,0.9693251779508462,0.963691152037845,0.16005826505075216,0.140892896435958,0.1450572613173834,0.13510343881995387,0.01737561954111977,0.651361646841158,0.6190495909411698,0.651361646841158,0.9440908330824979,0.5528548587080261,0.8891204513188302,0.462416940049006,0.7042620425488857,0.14543090763416502,0.2174301221867587
ppg_infra_p99,0.5054824381326181,0.9671407328178014,0.886723449299361,0.9977201700841599,0.9830547152940184,0.6814679916757508,0.9087271710074695,0.9046106597871095,0.11607587144062687,0.09667857565869568,0.6905049199749375,0.889619328455313,0.883276065312288,0.8947566502707563,0.9657661760966862,0.9075029856760778,0.009661569470493165,0.890319154270887,0.9103092830032151,0.9483872062534551,0.9096473472257449,0.9461547949725831,0.0,0.9467413038147257,0.9468663937378351,0.9757624933205844,0.27246496256603486,0.955832183216346,0.9657661760966861,0.16665716074586598,0.13898925798975564,0.15727258055347168,0.15024457179939119,0.008259587532820594,0.7350199561880644,0.6982942148510967,0.7350199561880644,0.9524537745317745,0.6905049199749376,0.889619328455313,0.5845479423594385,0.6966996693196545,0.15262569035579263,0.15581592181853848
ppg_infra_p90_p10,0.3826694995574169,0.9934734668286286,0.948266003839767,0.930412127986371,0.9727337844260806,0.6587346498004271,0.9572716233076488,0.9658698624914984,0.049829566342355976,0.022629518958220914,0.5400568551406633,0.9298237730423989,0.9467846154661775,0.932635079200566,0.9937641309282486,0.8549054365839288,0.021811254545014265,0.9510249019956067,0.9630587671030569,0.9896754430577127,0.978269737143934,0.9722423643730475,0.9467413038147257,0.0,0.990602284644118,0.9757579168525299,0.26951657663535494,0.9972588700691108,0.9937641309282486,0.10650516789629617,0.0820641361641651,0.08808406286540332,0.07651856296401276,0.002744542178329398,0.7446096309376267,0.7153308728311207,0.7446096309376267,0.9617481720161926,0.5400568551406634,0.9298237730423989,0.44102754596089444,0.7689193416711131,0.1266738034004891,0.18028735828077033
ppg_infra_p95_p5,0.4180505795206551,0.9949508178759343,0.9761274407640582,0.9263484879812776,0.9832517934998515,0.6975583459470062,0.9194078860627921,0.9332329792495473,0.04364933827027488,0.04957160745713651,0.5007191880346591,0.9621011454844457,0.9607192656369342,0.9641052902343249,0.9946682542915207,0.8921342016461086,0.01368756086782671,0.9782653081342706,0.9853547642754391,0.9821765492941636,0.9664697612079411,0.9598056219101616,0.9468663937378351,0.990602284644118,0.0,0.9889180278836365,0.33935886510022184,0.9904287943729532,0.9946682542915207,0.12739549791625215,0.11096911845428953,0.11226178615211348,0.10150348353012119,0.012274171372812203,0.814151547809986,0.7888702169352357,0.814151547809986,0.971240527243102,0.5007191880346592,0.9621011454844455,0.3900798535715674,0.8313320608017561,0.1451913102664208,0.18133722826055174
ppg_infra_p99_p1,0.4650209790480005,0.9933324066511391,0.9661426029095548,0.9616004773645153,0.99892249534869,0.7268433227050812,0.9054654112062699,0.9128485542281047,0.04274249931541379,0.08490000889483089,0.572383197525126,0.9568537045005031,0.9416059765178789,0.9598611210526603,0.9923748388046563,0.9327542561004786,0.008622535476304528,0.9683824659486842,0.97667135883816,0.9769126111441044,0.9383106255672051,0.9454882517969934,0.9757624933205844,0.9757579168525299,0.9889180278836365,0.0,0.3432247168835706,0.9815427743740729,0.9923748388046563,0.15624697006709454,0.1308747971650862,0.14330068948855545,0.1331331938268499,0.015132655465849649,0.8279437913684161,0.7993502231418258,0.8279437913684161,0.9775779605587018,0.5723831975251261,0.9568537045005032,0.4596590897888362,0.8136352318316142,0.16316921024547196,0.17174601121509198
ppg_infra_trim_mean_10,0.8501621509188982,0.2989161253413425,0.40783285276969655,0.24275526255519217,0.3278163549445374,0.674195931573118,0.08788508750003515,0.14193416201761147,0.07710049074279168,0.05192346352718008,0.1092796780634181,0.452929533720622,0.37676203404708786,0.44912867801539186,0.29243155978066343,0.4190742985776079,0.02317925881566328,0.4035557767495099,0.3734562636078997,0.2136790535249539,0.34040909691402005,0.26141479666825934,0.27246496256603486,0.26951657663535494,0.33935886510022184,0.3432247168835706,0.0,0.26257319562649195,0.29243155978066343,0.03318204835038524,0.061601793206858234,0.04681153295427097,0.05256100467021726,0.028927607001166696,0.5664759581708411,0.5792275443595387,0.5664759581708411,0.3313973452233192,0.1092796780634181,0.45292953372062206,0.2914101400098326,0.5687870530578756,0.12108641330303932,0.06679939718572277
ppg_infra_mean_abs,0.38450524226702815,0.9965596298752297,0.9499313079569508,0.9410081704305804,0.9795972694882743,0.6629417636381265,0.962631083851939,0.9677956311194451,0.0473142283566915,0.03047112210226363,0.5593521452631731,0.9318178977866779,0.9449036235453394,0.9348703654008546,0.9969091449983304,0.8688605608735651,0.0253772609972829,0.9526981285736916,0.9645589717331465,0.9906789276642315,0.9702121540617351,0.9693251779508462,0.955832183216346,0.9972588700691108,0.9904287943729532,0.9815427743740729,0.26257319562649195,0.0,0.9969091449983304,0.11233072533616312,0.07381803782952365,0.09147397261006569,0.07816067810713229,0.00032605997067538313,0.7522026541595961,0.722120333485621,0.7522026541595961,0.9659030785139209,0.5593521452631731,0.9318178977866779,0.4593520510189246,0.7682764421770713,0.1329406819170064,0.1780759884249569
ppg_infra_rms,0.41132748710386186,0.9998797253163042,0.9613312148962616,0.9506800211277058,0.9904207687906011,0.6901504609817847,0.9431950972950824,0.9493585502656953,0.047511960709999294,0.059565089046555324,0.5592969387757989,0.9455965507133024,0.9465500521200847,0.9485703365997283,1.0,0.8958981197386363,0.020032898247895684,0.9639122175140631,0.9746313986251571,0.9902030747014875,0.9624784319538843,0.963691152037845,0.9657661760966861,0.9937641309282486,0.9946682542915207,0.9923748388046563,0.29243155978066343,0.9969091449983304,0.0,0.13483818687010157,0.10960052920120006,0.12134028809527894,0.11132870611866512,0.0031648095163096576,0.7858420295706018,0.7566780462069955,0.7858420295706018,0.9728980722108634,0.5592969387757989,0.9455965507133025,0.4558850463652712,0.7910376977425259,0.15180374872109964,0.18094650634704001
ppg_infra_crest_factor,0.08338721470644749,0.13457081334923984,0.14643396000336928,0.17249126645695792,0.16678705557346474,0.05169906937347497,0.07833412617542018,0.08192375523009238,0.003498647152659349,0.7988964896144294,0.07053930073943984,0.16719822946378846,0.16229716411187617,0.16809753819169093,0.13483818687010157,0.07272292024594977,0.22883932543815533,0.13512189158037582,0.10257469466164444,0.09583235656021136,0.11803936154778255,0.16005826505075216,0.16665716074586598,0.10650516789629617,0.12739549791625215,0.15624697006709454,0.03318204835038524,0.11233072533616312,0.13483818687010157,0.0,0.759632488895197,0.9554313162628283,0.8893639126034147,0.16467833098366522,0.048452648545236024,0.0433269243312689,0.048452648545236024,0.1858168015762607,0.07053930073943983,0.1671982294637884,0.09367601780171786,0.1300522746272291,0.6132660873675263,0.504034978288716
ppg_infra_shape_factor,0.09231873030921192,0.10813690355431893,0.1207514655558349,0.13841507038582268,0.13533547663146858,0.046437728608169984,0.012961297686490505,0.022074482614468642,0.08252441282451581,0.7232347463801497,0.007376242899695025,0.12977219890985794,0.10780779993160762,0.130218418275488,0.10960052920120006,0.055461535149542565,0.1913015401654503,0.11387012810104374,0.08845407127388275,0.06603606965031207,0.10224139021237914,0.140892896435958,0.13898925798975564,0.0820641361641651,0.11096911845428953,0.1308747971650862,0.061601793206858234,0.07381803782952365,0.10960052920120006,0.759632488895197,0.0,0.8860939889369286,0.9233898974996959,0.09173589155344085,0.05340242865481301,0.0527095859060598,0.05340242865481301,0.13268438224181334,0.007376242899695067,0.129772198909858,0.049372678960007965,0.11137463204447198,0.498237108827574,0.4132547224402294
ppg_infra_impulse_factor,0.09674653248672686,0.12048812851605521,0.12999321318433912,0.1619498655515548,0.15313748204257888,0.04892819855514061,0.04878561004332625,0.05362832388190486,0.04005231117817314,0.8814840311069685,0.03685021932840411,0.15136812638985148,0.1341821190980975,0.15224171040992499,0.12134028809527894,0.06306666172845679,0.2026019669966993,0.11888229582270879,0.08795155696022554,0.07528673080168985,0.10336701176682968,0.1450572613173834,0.15727258055347168,0.08808406286540332,0.11226178615211348,0.14330068948855545,0.04681153295427097,0.09147397261006569,0.12134028809527894,0.9554313162628283,0.8860939889369286,0.0,0.9801937071586267,0.12413429849444671,0.04672241425537097,0.043542057277603616,0.04672241425537097,0.16093104759541815,0.03685021932840413,0.1513681263898515,0.085206200573658,0.12230647077233084,0.6472646615677005,0.5163111542346362
