feature,nan_ratio,variance
ppg_infra_mean,0.0,39504.12568755504
ppg_infra_std,0.0,2915255.2038274524
ppg_infra_p95_p5,0.0,27490977.60551471
ppg_infra_p99_p1,0.0,65714128.19112906
ppg_infra_trim_mean_10,0.0,48453.54966874394
ppg_infra_mean_abs,0.0,1591332.4302064423
ppg_infra_rms,0.0,2945303.139009214
ppg_infra_crest_factor,0.0,0.23072177476196892
ppg_infra_shape_factor,0.0,0.012172642430609499
ppg_infra_impulse_factor,0.0,0.9377376933823016
ppg_infra_clearance_factor,0.0,2.306750637840196
ppg_infra_mean_cross_rate,0.0,0.00207734032259311
ppg_infra_tke_mean,0.0,134069920302050.66
ppg_infra_tke_std,0.0,2264603799795124.5
ppg_infra_tke_mean_abs,0.0,134069920302050.66
ppg_infra_tke_p95_abs,0.0,1273539.1329833479
ppg_infra_dx_mean,0.0,4506.744128006644
ppg_infra_dx_std,0.0,422202.95211889973
ppg_infra_ddx_mean,0.0,310.1092606473757
ppg_infra_ddx_std,0.0,623023.5821587198
ppg_infra_dx_kurtosis,0.0,11.20795319781502
ppg_infra_p90_p10,0.0,13953971.72602149
ppg_infra_p99,0.0,19725603.8889327
ppg_infra_p95,0.0,4124665.4705514563
ppg_infra_diff_mean,0.0,4506.744128006644
ppg_infra_min,0.0,16099458.540637568
ppg_infra_max,0.0,25021517.26139103
ppg_infra_range,0.0,75620489.43943085
ppg_infra_median,0.0,160392.97873164152
ppg_infra_iqr,0.0,3280165.210036507
ppg_infra_mad,0.0,685947.5765119278
ppg_infra_skew,0.0,0.3942470952656601
ppg_infra_kurtosis,0.0,3.385855749475215
ppg_infra_diff_std,0.0,422202.95211889973
ppg_infra_p90,0.0,2402633.4283554303
ppg_infra_diff_mean_abs,0.0,126134.53160499863
ppg_infra_diff_rms,0.0,426332.26696685015
ppg_infra_signal_rms,0.0,2945303.139009214
ppg_infra_signal_energy,0.0,1.7565189084713286e+19
ppg_infra_zcr,0.0,0.0020682365037295427
ppg_infra_p1,0.0,15178033.381079393
ppg_infra_p5,0.0,11174614.629275493
ppg_infra_p10,0.0,5027873.455941245
ppg_infra_ddx_kurtosis,0.0,16.990375604925685
