feature,nan_ratio,variance
ppg_green_mean,0.0,2263263991.555427
ppg_green_std,0.0,68275422.02642234
ppg_green_p95_p5,0.0,614998548.7542803
ppg_green_p99_p1,0.0,746809961.0719802
ppg_green_trim_mean_10,0.0,2266874220.035272
ppg_green_mean_abs,0.0,2263263991.555427
ppg_green_rms,0.0,2276337788.181894
ppg_green_crest_factor,0.0,0.007514209763061019
ppg_green_shape_factor,0.0,2.465317341132201e-05
ppg_green_impulse_factor,0.0,0.00861694018104048
ppg_green_clearance_factor,0.0,0.009209214456323823
ppg_green_mean_cross_rate,0.0,0.0009730263942646616
ppg_green_tke_mean,0.0,1983012260760672.2
ppg_green_tke_std,0.0,6.359255969259169e+16
ppg_green_tke_mean_abs,0.0,1983012260760672.2
ppg_green_tke_p95_abs,0.0,10672768.69674858
ppg_green_dx_mean,0.0,113965.57214563472
ppg_green_dx_std,0.0,3991381.613431174
ppg_green_ddx_mean,0.0,1668.2680164696185
ppg_green_ddx_std,0.0,5735141.664766948
ppg_green_dx_kurtosis,0.0,21.229950469715238
ppg_green_p90_p10,0.0,484075778.29843384
ppg_green_p99,0.0,2981671649.448279
ppg_green_p95,0.0,2895311086.8349857
ppg_green_diff_mean,0.0,113965.57214563472
ppg_green_min,0.0,1857230787.2315981
ppg_green_max,0.0,3005187232.067692
ppg_green_range,0.0,783180691.5174091
ppg_green_median,0.0,2293538753.194959
ppg_green_iqr,0.0,176605324.9113919
ppg_green_mad,0.0,32805797.87191311
ppg_green_skew,0.0,0.2777415228773932
ppg_green_kurtosis,0.0,1.9596993762954453
ppg_green_diff_std,0.0,3991381.613431174
ppg_green_p90,0.0,2800581883.0363607
ppg_green_diff_mean_abs,0.0,1132397.8401741635
ppg_green_diff_rms,0.0,4061194.4599510045
ppg_green_signal_rms,0.0,2276337788.181894
ppg_green_signal_energy,0.0,1.3096326089318262e+24
ppg_green_zcr,0.0,0.0
ppg_green_p1,0.0,1866914785.9885187
ppg_green_p5,0.0,1908130437.9317138
ppg_green_p10,0.0,1957856725.2354434
ppg_green_ddx_kurtosis,0.0,25.823998053460578
