feature,nan_ratio,variance
ppg_infra_sdsd,0.04040404040404041,875.653227951121
ppg_infra_hf_norm,0.04040404040404041,714.8347190898138
ppg_infra_total_power,0.04040404040404041,478940505.48944527
ppg_infra_lf_hf_ratio,0.04040404040404041,2630.748485129468
ppg_infra_hf_power,0.04040404040404041,13792292.765252387
ppg_infra_lf_power,0.04040404040404041,36786206.65656991
ppg_infra_lf_norm,0.04040404040404041,714.8347190898137
ppg_infra_rmssd,0.030303030303030304,818.9043995403089
ppg_infra_sdnn,0.030303030303030304,324.818852321119
ppg_infra_hr_median,0.030303030303030304,322.433657837633
ppg_infra_hr_mean,0.030303030303030304,283.5775096157433
ppg_infra_pnn20,0.030303030303030304,59.36728695492709
ppg_infra_mean_ibi,0.030303030303030304,11705.511427345924
ppg_infra_cv_ibi,0.030303030303030304,0.00040912712996951173
ppg_infra_hr_range,0.030303030303030304,69.31955595186041
ppg_infra_hr_max,0.030303030303030304,371.4558058294524
ppg_infra_hr_min,0.030303030303030304,164.4803742989721
ppg_infra_hr_std,0.030303030303030304,9.449075303338805
ppg_infra_pnn50,0.030303030303030304,157.37304997035494
ppg_infra_n_peaks,0.0,129.91204979083764
ppg_infra_peak_quality,0.0,0.033007607448743904
