PC,feature,abs_loading
PC1,ppg_infra_sdsd,0.41174394228550426
PC1,ppg_infra_sdnn,0.3928744908602215
PC1,ppg_infra_total_power,0.3628274134857157
PC1,ppg_infra_pnn50,0.34922542449025773
PC1,ppg_infra_lf_power,0.3267013162956051
PC1,ppg_infra_cv_ibi,0.3222502528285735
PC1,ppg_infra_pnn20,0.24041242424974774
PC1,ppg_infra_hf_power,0.2144361886190499
PC2,ppg_infra_hr_max,0.4741122466700732
PC2,ppg_infra_hr_std,0.4677496783119486
PC2,ppg_infra_hr_range,0.44289737018083647
PC2,ppg_infra_n_peaks,0.3202872858128114
PC2,ppg_infra_cv_ibi,0.254127265387401
PC2,ppg_infra_peak_quality,0.22673235935574904
PC2,ppg_infra_lf_norm,0.18594798936510362
PC2,ppg_infra_sdnn,0.16332238155800208
PC3,ppg_infra_lf_norm,0.46081975870238
PC3,ppg_infra_hf_power,0.3490887356944276
PC3,ppg_infra_lf_hf_ratio,0.3309090395649754
PC3,ppg_infra_lf_power,0.32034377697052496
PC3,ppg_infra_peak_quality,0.3046747736962712
PC3,ppg_infra_cv_ibi,0.29686837998116505
PC3,ppg_infra_hr_range,0.2599695348680171
PC3,ppg_infra_total_power,0.24200135295448502
PC4,ppg_infra_hf_power,0.46216348704842364
PC4,ppg_infra_peak_quality,0.4432734133213683
PC4,ppg_infra_total_power,0.4218811147780685
PC4,ppg_infra_lf_power,0.29434547693885466
PC4,ppg_infra_cv_ibi,0.2890114072810786
PC4,ppg_infra_sdnn,0.2583588909758321
PC4,ppg_infra_n_peaks,0.22254260877713813
PC4,ppg_infra_lf_norm,0.20446381076028636
PC5,ppg_infra_pnn20,0.674373709908913
PC5,ppg_infra_pnn50,0.5235190599860893
PC5,ppg_infra_lf_power,0.23764273600071947
PC5,ppg_infra_hf_power,0.217820904691308
PC5,ppg_infra_lf_hf_ratio,0.1996074978807003
PC5,ppg_infra_sdnn,0.18630228198634838
PC5,ppg_infra_lf_norm,0.16949433695589278
PC5,ppg_infra_cv_ibi,0.14167188955819857
PC6,ppg_infra_lf_hf_ratio,0.6474711950193155
PC6,ppg_infra_peak_quality,0.41275527802815065
PC6,ppg_infra_hf_power,0.3655551597293741
PC6,ppg_infra_n_peaks,0.2920076021501789
PC6,ppg_infra_sdsd,0.21472615048898427
PC6,ppg_infra_sdnn,0.20523283149234528
PC6,ppg_infra_pnn50,0.1619545408985317
PC6,ppg_infra_lf_power,0.1571422657798565
PC7,ppg_infra_lf_norm,0.49051686967959707
PC7,ppg_infra_n_peaks,0.49048754499658603
PC7,ppg_infra_lf_hf_ratio,0.4747745543989829
PC7,ppg_infra_peak_quality,0.3427726724557104
PC7,ppg_infra_hf_power,0.21485175785772537
PC7,ppg_infra_pnn20,0.21284800633459366
PC7,ppg_infra_lf_power,0.20461444984820384
PC7,ppg_infra_total_power,0.12043319673024469
PC8,ppg_infra_n_peaks,0.6595612492302122
PC8,ppg_infra_peak_quality,0.5190844953970211
PC8,ppg_infra_sdsd,0.2742212446417239
PC8,ppg_infra_hr_range,0.2739108177241187
PC8,ppg_infra_hf_power,0.2265214533373745
PC8,ppg_infra_lf_power,0.16596986307528538
PC8,ppg_infra_hr_std,0.13739292196695327
PC8,ppg_infra_lf_norm,0.1339199719735737
