,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
acc_z_dyn__variance_of_absolute_differences,0.22319196072176253,-0.04495678791573385,0.08769662127929002,-0.14548133086853654,-0.2978400729173954,-0.007549588509637245,0.14765273074879046,0.041376086639775524,0.38119600608162646,0.2667411349995739,-0.11054635583902618,-0.165526067052791,0.25546456838445775,0.08890367748485892,-0.31398062983903263,0.043215108593176794,-0.03519969238989638,-0.008667974073970868,0.0038709695984493146,0.1104332115901752,0.05159248015715705,-0.2764213116335664,-0.16769359275778725,0.14611466422026906,0.38766680041266405,-0.08052896117901369,0.1207442612759049,-0.05029422446757568,0.24776353926253397
acc_x_dyn__quantile_0.6,0.163210697855203,-0.03382554974687702,-0.0021812895326212543,-0.13602055839502733,-0.03799188138623098,-0.3912390414253413,-0.344051500725526,-0.5255472522100526,-0.25342829322468563,-0.11319532030977295,0.10275115838969257,0.03972224742580442,0.07119668415465817,0.018219390192803997,-0.047996804079341274,-0.08029676589518871,-0.017083199966799145,-0.08199882192539835,0.1252591601380337,-0.22328459457746125,0.23124404148775848,-0.18798136821135283,0.007890807667442734,0.16358580931508096,0.09388832532996717,-0.29631989009410964,-0.09064338876330857,-0.0899065608027876,-0.013686215095147121
acc_z_dyn__sample_entropy,0.07799398185705493,0.3400285685556782,0.06739889925651149,0.008630864644089712,0.21773606275214683,-0.03483029538398966,-0.023122529263480993,-0.12708931971368392,0.1715898845429614,-0.10032444772818577,-0.07035119259804591,-0.4204144401498193,0.20231564907354907,0.19798841893242486,0.45496803949061604,-0.01659504715975021,0.06800182920057476,0.3110400726805437,0.3730185738090318,0.08561479263316264,-0.20234941383597266,-0.06963179298339815,0.004138164462827071,0.07107027712830127,-0.016465662158611196,-0.012216867615052956,0.014844171471614181,0.009271374701390774,0.01822943698535619
acc_y_dyn__variance_of_absolute_differences,0.2320422505258703,-0.047598611559040695,0.12216631943055963,0.22609553403664243,-0.010317122989255694,-0.12028251846335199,0.18456314736486304,-0.07139114925490277,0.2385370236598566,0.016359507634038487,0.49677489035170486,0.016685703264588788,-0.15965164227315995,0.09254225912487955,0.04671831499500366,-0.15893682221499916,-0.12251330316614874,0.2934612059930679,-0.15899316667400423,-0.08533583600427568,0.06481076208232768,0.15989919014078982,-0.05437787528733574,-0.016082854159756747,0.31226562982269684,0.1313038421206661,-0.2668167297322756,-0.019452228226349854,-0.3246398149497668
acc_x_dyn__max,0.26921397849287254,-0.10400066924184194,-0.04080158318220422,-0.13330762047355219,0.15583028588612877,-0.12038462164896456,-0.0037493436699086438,0.003901765594484118,-0.042892386103445,0.17675497460501846,-0.11279153500518803,0.03138068526315343,-0.08326838808171566,-0.04145896324336665,0.061919388933247624,0.1144921014721078,-0.2228495883100481,-0.20978262846312615,0.09216784329369983,0.08363316238077367,-0.3653825359030358,0.2427229555721901,-0.03407480679857271,0.01705146712339115,0.031020649484421462,0.09230896959983455,-0.10043798631301819,-0.6807672171867873,-0.006140583129827923
acc_y_dyn__quantile_0.4,-0.1688179366559287,0.07525835451697284,0.045262755209831494,-0.48584953494264027,-0.007492578867750735,-0.19670809913591597,0.05816710675551716,0.11478006248662412,0.10224079671713494,-0.12800666823562537,0.4709227316301167,-0.15299242040342947,-0.1772443569103893,-0.03427360276872963,-0.01084349219243537,0.28825287066091354,0.07746535069062595,-0.02194813279699038,-0.011894264008232259,0.018858802945645427,0.023380597783279607,0.04548685132030272,-0.06344695433002752,-0.03954820907926875,-0.06032773957139918,-0.08557374073443572,0.47715332597150445,-0.10141015597010211,-0.1432206308958772
acc_y_dyn__tsallis_entropy,0.052929470354279945,0.1412573694930439,0.1356838823245576,0.14217416414028813,-0.0018889910567934302,0.13917073565733254,-0.73540742814521,0.2596132571228059,0.09143205295692144,0.1465938499638264,0.11433536790871777,-0.2781819113388292,-0.17098174794260199,-0.32633494006608865,-0.13742666227896763,0.017727365952765757,-0.14018920752312394,0.07767886268190323,0.010573559914161505,0.022256631676578396,0.04284804814249583,-0.03142885316295041,-0.05125652395204074,-0.02607040805140249,0.0102657953107542,0.0170214151457763,-0.049073646611222675,-0.020582832460430953,0.011717760059945482
acc_y_dyn__katz_fractal_dimension,0.1062940422109169,0.3387545148355386,0.08052338816644625,-0.018826790869776212,0.027016807604657474,0.005392270164224384,-0.08318648641774853,0.07936410072944733,0.19992737011721987,-0.03372463377646484,0.09476528333946557,0.5455711914660887,0.10438648838566797,-0.1718593545553656,-0.056529934473978784,-0.14369545867021813,0.3339838803132858,-0.1505530559841282,0.3406535051321077,0.27482600069583407,0.07765252318024493,0.2245939359052755,0.016885371950347578,0.21575307660262522,0.08430987764450447,0.0008989870131762181,0.017698018883219764,0.013629761652198827,-0.06646476631213771
acc_x_dyn__cardinality,0.11196180302743622,0.24388691296176435,-0.4459242568968037,-0.02850924691806082,0.02515913907815787,-0.007319071618209088,0.16297019292383502,-0.08208686695089637,-0.03777185921862412,-0.0676013494265206,-0.04429918557227839,0.13817044746006024,-0.019488926041200588,-0.2676163198250531,-0.06216352058746624,0.22230765081074033,-0.4352990761885172,0.3245425374675026,0.11165508845185419,0.29058961298236424,0.31367600319916705,-0.10471141658556629,-0.07003581320632923,-0.17456672030800058,-0.055893623402809865,-0.022383416955935702,-0.03475046831124858,-0.019908071350215942,0.017830532052604466
acc_x_dyn__variance_of_absolute_differences,0.2081155950152363,-0.05676609817622847,0.07348086278763903,-0.24559324244516528,0.12091972841031876,-0.1376211076956872,0.026860341114090164,0.023196173277729226,0.01054458426884597,0.5946021215157896,-0.19215515671693728,0.05899819837669765,-0.3289528903736407,-0.031181278601975258,0.32478277400086636,-0.06842142973950173,0.26801227981403347,0.1323644643584892,-0.0886695947194262,0.0370716346165497,0.3092420441509141,-0.058190381897519,0.0484206557100359,-0.12517658755297587,-0.10963854345719516,-0.052424904503065736,-0.004131990058987657,0.09530630396388154,0.005203528002582121
acc_x_dyn__quantile_0.3,-0.2515802172239036,0.1050773279445327,0.03118346865767853,0.09152107107287581,-0.3274332566297259,-0.04458090506459268,-0.009349994898219381,-0.16669691269867262,0.12087030198774064,0.1206467628231142,-0.04049688306032061,0.007444144097629522,-0.027709618029723222,-0.06357204816325304,0.06875141563369598,0.13059203341821302,0.06113569757598851,0.0662057380528125,-0.15207758758266673,0.20401694763122136,-0.2620781206091617,0.25480809501370266,0.03856142328615535,-0.2099041793037389,0.02305295203172404,-0.6528113641838328,-0.206041394331287,-0.005530279840503046,-0.02415608816851221
acc_x_dyn__quantile_0.9,0.27018489034453036,-0.10274969768051295,-0.02831264024115655,-0.1251545089525025,0.18987413998378733,-0.13071889908174478,-0.06526086062860768,-0.03762354181596188,-0.09487123042648399,0.03524522974328852,-0.013118866302626157,0.026742826162234664,-0.04199223806321885,-0.044059362322893834,0.020767797295953162,0.13828360372951182,-0.235866818855836,-0.18705104433439335,0.069224714065507,0.05142925183917421,-0.32548378157001806,0.23017229401333472,-0.15216584169419878,-0.06961016995012638,0.23756523401003415,-0.02145042807954933,0.08241435705266241,0.6755240739778393,0.042135602537963134
acc_z_dyn__harmonic_mean_of_abs,0.22368270969440646,-0.07417985142599891,-0.05619517011573274,-0.10166897149314835,-0.345154358885837,0.13981692069103613,-0.05106872338751926,0.1755494555220858,-0.10844057861700801,-0.31157660877241156,-0.025777592150211415,0.0726242501505728,-0.13118919040246085,-0.052815494450327245,0.43429727440116633,-0.12641853623983731,0.012772559294499256,-0.01820842979429639,-0.21501213421452792,0.14463747506762342,-0.056025192727346414,-0.14940696709410767,-0.49239439005562735,0.26582309072506455,-0.06286949086306476,-0.08391936077723912,-0.041118880964082345,-0.01816301243996841,-0.015906782806480686
acc_x_dyn__approximate_entropy_0.1,0.032912477996164514,0.048930226322642205,-0.5751192156243842,-0.003933051953935336,0.05528469317526881,-0.04441040246143465,-0.0836343107901696,-0.11909469778171397,0.4613392986894358,-0.1697292043883927,-0.18845296338454035,-0.07889313950664434,-0.436022052767008,0.05435284534582154,-0.1606475466616359,-0.14022954715301128,0.2126021246393709,-0.06588860017055238,-0.03699084313058459,-0.20767144548601235,-0.13715781827828302,0.005828636192923783,0.005125397894125822,0.062225163742073174,0.010031288739601033,-0.0005662987006943428,0.006500247012967438,0.023848727831911942,0.011086379627151035
acc_y_dyn__quantile_0.3,-0.23139321238036872,0.08478147739597068,0.01214157547286397,-0.4550228882155857,-0.009319478786945069,-0.06767744043335734,0.025982923655967747,0.08871290954954178,0.039381888306123526,-0.0673653820809884,0.16043469944196379,-0.052274574545722374,-0.03188047724374422,-0.011895416996142515,-0.006569530663943881,0.07070084049202141,0.03373410234900017,-0.060146711690160296,0.022537552390062734,0.014203689546139552,-0.005385889843557451,-0.03752604466542142,0.02438738685116825,0.02563927536927804,0.013055674825783514,0.21297819847332886,-0.7061428752533211,0.09285922999477897,0.34228332885267443
acc_z_dyn__lower_complete_moment,0.2154067687095145,-0.09556948965209755,-0.011887186025911161,-0.24030280810866989,-0.29585058386246565,0.29241503140005715,-0.08004087873110015,-0.05782161527294451,0.028286987860717976,-0.04736536522514555,-0.10920021281877239,-0.023751166304742406,0.16340645064517523,0.05522090963028997,-0.0429167481986663,0.14445501570447639,0.046496910542230735,0.27208581152454103,0.15225130549770938,-0.39475750264742,0.18134837408275914,0.5663144911173175,-0.05083980124062872,-0.03281353130128478,-0.13900665675493087,0.048621679969284674,0.0017817116756948647,0.007180913633016247,0.039926124797159505
acc_x_dyn__katz_fractal_dimension,0.1265094416911995,0.34490609681769097,0.08267915893120706,0.012928246726675878,-0.07189064450087777,0.03687623801092599,0.1877138397992604,0.001510919720136143,-0.2998532707795273,0.009121519764983202,0.006817796102509609,-0.002625689154778402,-0.08755669243372886,-0.19418619436397486,-0.18509015675356938,-0.0975237874562422,0.2880904831997903,0.04011822300583808,0.13444324473248317,-0.30876217904464215,-0.2373022780418457,-0.18810973107067266,-0.32841648223222253,-0.4660023578597487,0.12314790370977137,0.03835644337979599,-0.018603084908571377,-0.07270113764235765,0.008772449699558676
acc_z_dyn__katz_fractal_dimension,0.10978371226282148,0.3241173780818745,0.13746557253747008,-0.035193279516042494,0.19081235193448803,-0.029243471726939314,0.11738548745519083,-0.13251015524121293,0.18586203956861763,-0.1600645156589537,-0.15239121897023908,-0.17077468357575884,0.24229596587691593,-0.3724519865536916,0.14948434082216508,-0.03887994796281574,-0.0457704350328133,-0.3048905244313257,-0.5133806842509775,-0.1500141757702842,0.20679068567919617,0.1695056253045157,0.03289416620433445,-0.041990535067390054,0.036268476394617714,0.0240828151779987,0.02632179930822317,-0.027361745482108474,0.03906426782426405
acc_x_dyn__approximate_entropy_0.9,0.12308011141747706,0.34575238838662686,0.022815166139191007,-0.017492695196901643,-0.13084542901293114,0.0535743184562713,0.18789198916601443,0.017284759437484105,-0.29607043824846546,0.14084224196115094,-0.008534249510160291,-0.05229739877277793,-0.2092137968442884,-0.11640468313814958,-0.13491868375580382,0.12050913823098336,-0.03566659383622246,0.18295987319149346,-0.14689154793893855,-0.13223070255470576,-0.2241846035458053,-0.010174199146688545,0.35247270734259767,0.5938613930192219,-0.008964792723503121,-0.021688403708747032,0.025523002391285098,0.07851516419918064,-0.009651940617674718
