PC,feature,abs_loading
PC1,acc_z_dyn__sum_of_absolute_changes,0.274028426862613
PC1,acc_y_dyn__avg_amplitude_change,0.27047958155896673
PC1,acc_x_dyn__quantile_0.9,0.27018489034453047
PC1,acc_x_dyn__max,0.2692139784928729
PC1,acc_x_dyn__quantile_0.3,0.2515802172239037
PC1,acc_x_dyn__harmonic_mean_of_abs,0.2329051423783115
PC1,acc_y_dyn__variance_of_absolute_differences,0.2320422505258705
PC1,acc_y_dyn__quantile_0.3,0.23139321238036875
PC2,acc_x_dyn__sample_entropy,0.3497034372733904
PC2,acc_y_dyn__sample_entropy,0.34858651499873133
PC2,acc_x_dyn__approximate_entropy_0.9,0.34575238838662614
PC2,acc_x_dyn__katz_fractal_dimension,0.3449060968176897
PC2,acc_z_dyn__sample_entropy,0.34002856855567737
PC2,acc_y_dyn__katz_fractal_dimension,0.3387545148355374
PC2,acc_z_dyn__katz_fractal_dimension,0.32411737808187246
PC2,acc_x_dyn__cardinality,0.2438869129617701
PC3,acc_z_dyn__approximate_entropy_0.1,0.5883868256046288
PC3,acc_x_dyn__approximate_entropy_0.1,0.5751192156243827
PC3,acc_x_dyn__cardinality,0.4459242568968005
PC3,acc_z_dyn__katz_fractal_dimension,0.13746557253747388
PC3,acc_y_dyn__tsallis_entropy,0.1356838823245588
PC3,acc_y_dyn__variance_of_absolute_differences,0.1221663194305589
PC3,acc_y_dyn__avg_amplitude_change,0.10679279043959189
PC3,acc_z_dyn__sum_of_absolute_changes,0.09849953649697332
PC4,acc_y_dyn__quantile_0.4,0.4858495349426403
PC4,acc_y_dyn__quantile_0.3,0.4550228882155862
PC4,acc_y_dyn__harmonic_mean_of_abs,0.3560568188173915
PC4,acc_x_dyn__variance_of_absolute_differences,0.24559324244516545
PC4,acc_z_dyn__lower_complete_moment,0.2403028081086708
PC4,acc_y_dyn__variance_of_absolute_differences,0.22609553403664306
PC4,acc_y_dyn__avg_amplitude_change,0.21778860295654
PC4,acc_z_dyn__quantile_0.6,0.2071683629511481
PC5,acc_x_dyn__quantile_0.4,0.3784602469071536
PC5,acc_z_dyn__quantile_0.4,0.3615802427077833
PC5,acc_z_dyn__harmonic_mean_of_abs,0.3451543588858369
PC5,acc_x_dyn__quantile_0.3,0.3274332566297262
PC5,acc_z_dyn__variance_of_absolute_differences,0.29784007291739356
PC5,acc_z_dyn__lower_complete_moment,0.2958505838624646
PC5,acc_x_dyn__harmonic_mean_of_abs,0.24586963603883238
PC5,acc_z_dyn__sample_entropy,0.21773606275214735
PC6,acc_z_dyn__quantile_0.6,0.5728603901288539
PC6,acc_z_dyn__quantile_0.4,0.45689637063030697
PC6,acc_x_dyn__quantile_0.6,0.3912390414253425
PC6,acc_z_dyn__lower_complete_moment,0.29241503140005776
PC6,acc_x_dyn__quantile_0.4,0.21623655033859362
PC6,acc_y_dyn__quantile_0.4,0.1967080991359163
PC6,acc_z_dyn__harmonic_mean_of_abs,0.1398169206910374
PC6,acc_y_dyn__tsallis_entropy,0.1391707356573313
PC7,acc_y_dyn__tsallis_entropy,0.7354074281452122
PC7,acc_x_dyn__quantile_0.6,0.34405150072552304
PC7,acc_y_dyn__sample_entropy,0.26167975654489406
PC7,acc_x_dyn__approximate_entropy_0.9,0.18789198916601474
PC7,acc_x_dyn__katz_fractal_dimension,0.187713839799261
PC7,acc_y_dyn__variance_of_absolute_differences,0.18456314736486332
PC7,acc_x_dyn__cardinality,0.16297019292383536
PC7,acc_x_dyn__quantile_0.4,0.16102331713909007
PC8,acc_x_dyn__quantile_0.6,0.5255472522100522
PC8,acc_x_dyn__quantile_0.4,0.4546679418928443
PC8,acc_z_dyn__quantile_0.4,0.3970741840236116
PC8,acc_z_dyn__quantile_0.6,0.3062246051633802
PC8,acc_y_dyn__tsallis_entropy,0.25961325712280303
PC8,acc_z_dyn__harmonic_mean_of_abs,0.17554945552208634
PC8,acc_x_dyn__quantile_0.3,0.16669691269867218
PC8,acc_y_dyn__sample_entropy,0.1568443416232601
