PC,feature,abs_loading
PC1,ppg_spectral_slope,0.24022735067870604
PC1,ppg_psd_peak_median_ratio,0.22411278270471754
PC1,ppg_spectral_rolloff_95,0.21886075611589764
PC1,ppg_spectral_entropy,0.2119701923716087
PC1,ppg_perm_entropy_o3,0.20877588925145413
PC1,ppg_spectral_rolloff_90,0.20625116612609581
PC1,ppg_hjorth_mobility,0.20395128008212152
PC1,ppg_spectral_centroid,0.2023196426742457
PC2,ppg_p99,0.2384458411351009
PC2,ppg_tke_std,0.23503609974978418
PC2,ppg_p1,0.23425310971326355
PC2,ppg_tke_p95_abs,0.2255800206904743
PC2,ppg_p95_p5,0.222060901395031
PC2,ppg_bp_0p1_0p5,0.22153319908261399
PC2,ppg_dx_p95_abs,0.21975630746785801
PC2,ppg_bp_0p5_3,0.21465172809723002
PC3,ppg_spectral_skewness,0.3556770732018456
PC3,ppg_spectral_kurtosis,0.29403243587153555
PC3,ppg_hjorth_complexity,0.2435747448555057
PC3,ppg_autocorr_peak_width_sec,0.24276858526930253
PC3,ppg_autocorr_energy_hr,0.22987521592177293
PC3,ppg_spectral_rolloff_80,0.2041520774852716
PC3,ppg_crest_factor,0.20283092284192963
PC3,ppg_bp_ratio_2_3__0p5_3,0.202580189724971
PC4,ppg_snr_dom_band,0.3574347358492965
PC4,ppg_autocorr_peak,0.34980778802384255
PC4,ppg_autocorr_peak2,0.32681742250491774
PC4,ppg_autocorr_energy_hr,0.32636873431115065
PC4,ppg_psd_peak_mean_ratio,0.27795753527638783
PC4,ppg_spectral_entropy,0.23490936929127632
PC4,ppg_autocorr_lag_sec,0.2219583195210946
PC4,ppg_spectral_flatness,0.18579105445546054
PC5,ppg_mean,0.6137257232447144
PC5,ppg_ddx_mean,0.5543609407306824
PC5,ppg_median,0.33385409022351165
PC5,ppg_diff_mean,0.2748261015000569
PC5,ppg_trim_mean_10,0.16256339092540387
PC5,ppg_skew,0.1236708375499044
PC5,ppg_iqr,0.1209534824917966
PC5,ppg_autocorr_peak2_peak1_ratio,0.09322862892598291
PC6,ppg_ddx_kurtosis,0.4324539933233568
PC6,ppg_dx_kurtosis,0.36409502807007715
PC6,ppg_autocorr_lag2_sec,0.2936415423001059
PC6,ppg_spectral_kurtosis,0.2913257487410868
PC6,ppg_iqr,0.27783606436697694
PC6,ppg_spectral_skewness,0.24922228106157762
PC6,ppg_sample_entropy_m2,0.21236247226589583
PC6,ppg_p90,0.18983668875206894
PC7,ppg_bp_2_3,0.3564513935059032
PC7,ppg_harm2_bandpower_pm0p1,0.3276755979971205
PC7,ppg_p95,0.3020642020065045
PC7,ppg_skew,0.24371018136374253
PC7,ppg_bp_0p5_3,0.236727047832962
PC7,ppg_median,0.2317406680326794
PC7,ppg_harm2_to_dom_power,0.22391869469481335
PC7,ppg_p90,0.20889710284550134
PC8,ppg_autocorr_peak2_peak1_ratio,0.5997162313017419
PC8,ppg_harm2_to_dom_power,0.38935124803782
PC8,ppg_autocorr_lag2_sec,0.3787770095587561
PC8,ppg_dom_bpm,0.277699611879202
PC8,ppg_spectral_kurtosis,0.19959781583559066
PC8,ppg_autocorr_peak,0.1920271208198897
PC8,ppg_snr_dom_band,0.161613716147586
PC8,ppg_autocorr_energy_hr,0.15117185741518865
