,ppg_mean,ppg_std,ppg_min,ppg_max,ppg_range,ppg_median,ppg_iqr,ppg_mad,ppg_skew,ppg_kurtosis,ppg_diff_mean,ppg_diff_std,ppg_diff_mean_abs,ppg_diff_rms,ppg_signal_rms,ppg_signal_energy,ppg_zcr,ppg_p1,ppg_p5,ppg_p10,ppg_p90,ppg_p95,ppg_p99,ppg_p90_p10,ppg_p95_p5,ppg_p99_p1,ppg_trim_mean_10,ppg_mean_abs,ppg_rms,ppg_crest_factor,ppg_shape_factor,ppg_impulse_factor,ppg_clearance_factor,ppg_mean_cross_rate,ppg_tke_mean,ppg_tke_std,ppg_tke_mean_abs,ppg_tke_p95_abs,ppg_dx_mean,ppg_dx_std,ppg_dx_rms,ppg_dx_mean_abs,ppg_dx_p95_abs,ppg_dx_kurtosis,ppg_ddx_mean,ppg_ddx_std,ppg_ddx_rms,ppg_ddx_mean_abs,ppg_ddx_p95_abs,ppg_ddx_kurtosis,ppg_hjorth_activity,ppg_hjorth_mobility,ppg_hjorth_complexity,ppg_perm_entropy_o3,ppg_perm_entropy_o4,ppg_sample_entropy_m2,ppg_dom_freq_hz,ppg_dom_bpm,ppg_dom_psd,ppg_bp_0p1_0p5,ppg_bp_0p5_1,ppg_bp_1_2,ppg_bp_2_3,ppg_bp_3_5,ppg_bp_0p5_3,ppg_bp_total_0p1_5,ppg_bp_ratio_0p5_1__0p5_3,ppg_bp_ratio_1_2__0p5_3,ppg_bp_ratio_2_3__0p5_3,ppg_bp_ratio_3_5__total,ppg_bp_ratio_hr_total,ppg_spectral_centroid,ppg_spectral_spread,ppg_spectral_skewness,ppg_spectral_kurtosis,ppg_spectral_entropy,ppg_spectral_slope,ppg_spectral_rolloff_80,ppg_spectral_rolloff_85,ppg_spectral_rolloff_90,ppg_spectral_rolloff_95,ppg_spectral_flatness,ppg_psd_peak_median_ratio,ppg_psd_peak_mean_ratio,ppg_dom_bandpower_pm0p1,ppg_snr_dom_band,ppg_harm2_bandpower_pm0p1,ppg_harm2_to_dom_power,ppg_autocorr_peak,ppg_autocorr_lag_sec,ppg_autocorr_peak_width_sec,ppg_autocorr_peak2,ppg_autocorr_lag2_sec,ppg_autocorr_peak2_peak1_ratio,ppg_autocorr_energy_hr
ppg_diff_mean,0.2449176291697056,0.1614968192166969,0.1767547026073247,0.14998062906237197,0.1636514481560412,0.09242105620530426,0.15554383823906012,0.15380988295663103,0.019622587969709622,0.06056305908756748,0.0,0.16411940281793036,0.16298751745231002,0.16412134295502195,0.1616262056435957,0.15742074840822862,0.031245832674733204,0.1697448361684929,0.16437678216260967,0.15712933913955232,0.11436227053144843,0.14412575745272244,0.14914013420805447,0.14284914466580517,0.16263898995437343,0.1615841570611101,0.18983181952448594,0.16913796239314313,0.1616262056435957,0.049884225993235706,0.03191103866284339,0.036640405717917324,0.002862651027752657,0.014289904438035956,0.16583721463288112,0.1550483862993484,0.16491266459716183,0.12352048068505428,1.0,0.16411940281793036,0.16412134295502195,0.16298751745231002,0.17286172283019927,0.08056313790913339,0.12606892936109676,0.15026811916971974,0.15027075114386634,0.1517955817668966,0.16922397941997266,0.06009932055631329,0.15723922468951662,0.009025019219167022,0.002118801119707168,0.009322561759762538,0.013096411354516821,0.04754656544205627,0.014709265160226614,0.0147092651602266,0.055300277662959745,0.04084853246459025,0.033105331548095106,0.016596012071964043,0.0019075129698992532,0.0036583065084483395,0.023240871043569016,0.022869555135284922,0.017507897049022135,0.018549852789131134,0.008062895227392295,0.028447029238633025,0.03146330491947544,0.001862868220296986,0.003970563416589022,0.008962873935011875,0.01727755887949523,0.021720969446644877,0.0012254678860916344,0.0002921718140111962,0.0008432223345578497,0.011579267914895011,0.012852531007845782,0.01394917177871385,0.008358973468345078,0.030005777768481987,0.026989233197990785,0.03395283950101159,0.030413624868022692,0.023296082770246664,0.03862755531156994,0.03057727529165782,0.054626995247392354,0.02320070434203301,0.030983025449194453,0.003723900383941502,0.03483298955989447
ppg_diff_std,0.1530486332495811,0.9895704002917268,0.9657396211765411,0.9738740178691893,0.9923639067993376,0.2115702407245266,0.6144885949657216,0.6175882042163806,0.39107152901001624,0.2883287207695878,0.16411940281793036,0.0,0.9457969419590869,0.999999999970439,0.9895692129515291,0.9348857876246832,0.0675723361386578,0.9551116062454903,0.9466339894621062,0.9152018613525464,0.7579105296033603,0.7558211458678851,0.9637527507983837,0.8707977669325742,0.9058639914743768,0.9909569296932444,0.7526213359998427,0.9375417370211625,0.9895692129515291,0.161572154458616,0.19427710185267544,0.18230471231167694,0.08190191315860404,0.03912646525970354,0.9425255118978508,0.9337643133627718,0.9404401947164117,0.8804501802554543,0.16411940281793033,1.0,0.999999999970439,0.9457969419590869,0.9464216117306111,0.5668497460169348,0.02555002685833875,0.9938935314382217,0.9938939754442893,0.9485676933054046,0.9551378941970674,0.4155459767162168,0.9348151945494309,0.19024157242552425,0.2006144523090103,0.08976412517865655,0.09107768341191635,0.15221415745197422,0.039517567362304266,0.03951756736230413,0.7750031565703112,0.7926001805427585,0.7661030064862265,0.6865214739096925,0.6504790004377429,0.7636282646245804,0.7615445364509237,0.7687115158561759,0.042085724024164654,0.022684480147295072,0.09353935954699875,0.01919973648314374,0.1724546772911873,0.09115139757705525,0.18596904004128212,0.14174275701221797,0.1248101905558174,0.3048299335722329,0.2258418847260295,0.0675077401405678,0.08542348065713504,0.1305857699195529,0.16626539203798318,0.2786163627393153,0.19486141373015575,0.3104405095743304,0.7409127066586669,0.17472298425153693,0.7347370808738317,0.12228301584221009,0.21786111995450244,0.1652747699805897,0.28535673079463936,0.1700623879756885,0.05385703783355565,0.0510377686399478,0.16367752125058466
ppg_diff_mean_abs,0.1429078906308369,0.9567853440731123,0.9038063284234936,0.8923864629198399,0.9166177920093873,0.22053730539388305,0.80983441796699,0.8127473539379738,0.39392016691101595,0.10329951973407421,0.16298751745231002,0.9457969419590869,0.0,0.9457974646270773,0.9568153615867392,0.8298198556161006,0.021576135542883693,0.9077355633911285,0.9421400352141894,0.9616199406888323,0.8917519234953736,0.8428570534345406,0.8871102835901892,0.9552530041585239,0.939140651307842,0.9228760464020117,0.6799819530392082,0.9805970973614236,0.9568153615867392,0.0021724519443410933,0.00932394940773526,4.031384040318071e-05,0.09212928815443404,0.06362650762431368,0.8177522356521596,0.7953692894629179,0.8172055325481158,0.789022795160584,0.16298751745231,0.9457969419590868,0.9457974646270773,1.0,0.9712974691705789,0.4037807051407956,0.03576760206938635,0.936316176087469,0.936323085987881,0.9897171356054754,0.9437874726272061,0.29806230244017173,0.8297368004310602,0.22379303358964314,0.3294937828974435,0.19150830272417935,0.18970184064748608,0.015719661993067766,0.033132906604995384,0.03313290660499523,0.7261102763108734,0.7466383609081975,0.7010829492865087,0.5783413868316146,0.5435090087022113,0.6817149807614787,0.6670954931330194,0.675501695522264,0.053978205608549455,0.038259308071513454,0.08894639256052565,0.04805377641790234,0.28062242957360656,0.1326944715337619,0.27292838114000256,0.21267233340176542,0.11043510651165835,0.3850435750418576,0.3272355734572347,0.10311574825936981,0.12649988674824225,0.18188471211029425,0.23498008247853225,0.35227771730478225,0.29834982652703823,0.3704310041150733,0.682461620719548,0.1932685305962367,0.6213192181161855,0.12726511370233407,0.19027493725955708,0.28435194244309414,0.3635355712094941,0.12002268678778283,0.027764611569053382,0.10722716196141831,0.1398625948432266
ppg_diff_rms,0.153050545740193,0.9895705747729344,0.9657398799759382,0.9738737795137303,0.9923638551392834,0.21157087792527657,0.6144899875899978,0.6175895954883757,0.39107128971695065,0.2883279948510661,0.16412134295502195,0.999999999970439,0.9457974646270773,0.0,0.9895693886836497,0.9348852249200723,0.0675724862806415,0.9551119201661947,0.9466343301049276,0.9152024626834592,0.7579115901085669,0.7558221526381915,0.9637525094221272,0.8707985766495979,0.9058646221257926,0.9909568890789983,0.7526212811446982,0.93754237614049,0.9895693886836497,0.1615714672332045,0.19427662996853415,0.1823040379175118,0.08190125463594629,0.03912649128762446,0.94252489693753,0.9337635731761739,0.9404395898248556,0.8804497423265899,0.16412134295502193,0.999999999970439,1.0,0.9457974646270774,0.9464224135543795,0.5668495927086274,0.02555115730011022,0.9938934448503592,0.9938938889197502,0.9485680179753841,0.9551381538617489,0.41554607469100263,0.9348146303507647,0.19024105211357467,0.20061553287247233,0.08976428777994283,0.0910778622136346,0.15221407438954532,0.03951846055534058,0.03951846055534043,0.7750018554095035,0.7925992030354087,0.7661015369849653,0.6865198212311193,0.6504773312322871,0.7636266381763473,0.7615428643211434,0.7687098534429919,0.04208517148960776,0.022684051159939,0.09353857552778562,0.019199148557115037,0.17245494043653944,0.09115068591210622,0.18596906212668946,0.14174386807786382,0.12481073431870124,0.30482993720295887,0.2258419461040811,0.06750701145841044,0.08542287912721565,0.13058513287403464,0.1662650517588051,0.2786164781825529,0.19486198400482638,0.3104403970678174,0.7409112491868582,0.17472368197985694,0.7347354086531055,0.12228369077427596,0.21786147671346962,0.16527534246842676,0.28535785537682806,0.1700627286670816,0.053857120254870196,0.0510376408448354,0.16367735560790486
ppg_signal_rms,0.13096592447053487,0.999999723445999,0.9597435320279848,0.963639776526298,0.9835390233573973,0.19467105966902026,0.6662013949010599,0.6690360958144211,0.39286105538549293,0.24413880136954288,0.1616262056435957,0.9895692129515291,0.9568153615867392,0.9895693886836497,0.0,0.9327949232332842,0.09804450589256121,0.9603470879141394,0.9760045312248737,0.9509795256605497,0.8099631141847143,0.8020290186308172,0.9591511577850844,0.9143094944991186,0.9434059621840466,0.9899015447545076,0.744730574245319,0.9680669689023211,1.0,0.12077577910972863,0.1631127450061785,0.1411186290842182,0.04371793791665466,0.059726660823598954,0.9230685875762346,0.9098458820909554,0.92365435362795,0.8871376138701398,0.1616262056435957,0.9895692129515289,0.9895693886836497,0.9568153615867392,0.9581645351263216,0.5334070712660086,0.027076842308772435,0.9785588333310246,0.9785604241032214,0.9499567915913613,0.960180369380565,0.3899909626389422,0.9327309313167517,0.13366690988970062,0.25032771388130354,0.08193760057367346,0.08436920211891788,0.15166264958037257,0.06865483648304418,0.06865483648304409,0.8018533139280142,0.8223084922609213,0.7874688663603969,0.6655599678194023,0.6228675393997622,0.7686592922324001,0.7582134253121496,0.7667086417884459,0.007098941255434539,0.006611101729528076,0.05111183607554653,0.021714691140121048,0.2026344489968567,0.053549420040545054,0.16410158084203375,0.19305018246577982,0.14536370016931585,0.2917971391562164,0.23227621772941717,0.025220392935341226,0.043020772223941406,0.09261105196835043,0.14022615768135488,0.252614781392453,0.21413762477914713,0.3046043668139716,0.7633518916965678,0.17331102027882633,0.7120075453906016,0.1143983097524862,0.19741789654144826,0.1965684129977864,0.3318489469870548,0.1480832588618092,0.04933713960062439,0.04999524017574406,0.11318250746267633
ppg_signal_energy,0.09116670119299129,0.9328730587743134,0.8826461175689593,0.9322586766967851,0.9338063252388443,0.16298971238175705,0.46605631022488747,0.46817296712371065,0.3478287896562137,0.3087240422971566,0.15742074840822862,0.9348857876246832,0.8298198556161006,0.9348852249200723,0.9327949232332842,0.0,0.12364523307985635,0.8884884567854046,0.9203366368646927,0.8477985714575371,0.6182837151069686,0.6526336632581534,0.93518324891632,0.7712714572055603,0.8466189386285251,0.9472043763472258,0.7817011325733214,0.8534865334572849,0.9327949232332842,0.19132444910366644,0.2484163055111137,0.22689341690053358,0.1472853122740781,0.09667023470891771,0.987266536612957,0.9786066204722932,0.9907394348712647,0.9672532598842651,0.15742074840822867,0.9348857876246832,0.9348852249200723,0.8298198556161006,0.8474399552214688,0.5220313851123439,0.027920126557756515,0.9337921918428919,0.9337840921879625,0.8469683120105295,0.9213297479246085,0.3473277345921318,0.9999998348830721,0.10070180790555365,0.09006815618624398,0.0011810643840834498,0.004305027485203914,0.21135829949806753,0.03535583238346579,0.03535583238346566,0.8212671568581515,0.8528363789778987,0.8210747134429621,0.6911708691158719,0.6574622190865738,0.8172575298022574,0.7905071729511612,0.7998739781630079,0.01797557125642602,0.00016281354693870414,0.07220099409455145,0.006161004684226064,0.07807266612014307,0.047718871287324764,0.1034356447041911,0.041777763699260756,0.03311339470516034,0.18813515056939117,0.12011638132222492,0.02927971201733984,0.04278233305462059,0.08447139591968478,0.10304736094876235,0.1823861657177598,0.07777828927609724,0.20277097689828694,0.7907965809962423,0.11076929070089431,0.7592525990421787,0.08153835006884198,0.16292586290970829,0.04457078373931867,0.1801131239431296,0.1403589098232976,0.10369931985974205,0.0007266707357007757,0.10568284712585128
ppg_zcr,0.009368981673530143,0.09806084971637827,0.09080848089471849,0.11088115303886406,0.10559239095164741,0.00011177922256973318,0.019012572540308376,0.016194973611239588,0.17795991142330572,0.48309678677882323,0.031245832674733204,0.0675723361386578,0.021576135542883693,0.0675724862806415,0.09804450589256121,0.12364523307985635,0.0,0.09279855352575551,0.09079948420438702,0.07930207462791566,0.03485477461295028,0.042308289026521416,0.11193277675256405,0.062439540524162035,0.07437118838385387,0.10828842218422172,0.10746713572605261,0.07005410811627494,0.09804450589256124,0.47644433696320687,0.6033862012722169,0.5670991361693628,0.6242054195916611,0.9696655969662558,0.11925201169676161,0.12392212298445014,0.12017927635047482,0.11380592068050335,0.031245832674733225,0.0675723361386578,0.06757248628064151,0.021576135542883706,0.02459359252348809,0.3422664577406264,0.017018780154522874,0.04879038362007025,0.04878801567671809,0.059223194071476574,0.036957173501254374,0.27466993449782345,0.12364118076237678,0.8056269397444262,0.3814736818355554,0.8029661240617275,0.8013752319249188,0.7150759226932104,0.5782217015448766,0.5782217015448752,0.1215559451476446,0.12571390466983767,0.12020000241368657,0.10410686928338747,0.09541355196093683,0.10107661359187811,0.11690300396235576,0.11746785084300142,0.6731229095655336,0.650966634862011,0.520611812843509,0.6369375558356511,0.496784276502816,0.7873656158760163,0.7617682311838982,0.0862031742262687,0.20060090523944704,0.5581347414011166,0.6911580986399101,0.7367288026842524,0.7560647457084174,0.7615652520503361,0.7503514311051125,0.5143948059292475,0.6149184352497071,0.3805242189411901,0.11134194933110543,0.044141989761173846,0.11107185158473745,0.14589316411678535,0.24638259767462048,0.28581590091842546,0.10673421934407727,0.23834610225361427,0.12404226977128374,0.08862508054669684,0.026225077004973816
ppg_p1,0.2019062395759692,0.9603125048808648,0.9902282182999349,0.88724949624108,0.9467246255568192,0.12214624783461386,0.6047541344096431,0.6070091317712466,0.25262261528422175,0.2576768078987914,0.1697448361684929,0.9551116062454903,0.9077355633911285,0.9551119201661947,0.9603470879141394,0.8884884567854046,0.09279855352575551,0.0,0.9331057410426132,0.888007822617274,0.7899727013978791,0.8216455420541354,0.8697064798370184,0.8679741638460471,0.9246910998678951,0.9460778770029771,0.6062770042935902,0.9284266730789987,0.9603470879141394,0.14604534664730598,0.19494653612776258,0.16645138960799982,0.07456484247555199,0.07010726437269053,0.8795660229213587,0.8782082257341267,0.8875301223616093,0.8611557035745073,0.16974483616849287,0.9551116062454905,0.9551119201661947,0.9077355633911286,0.9297056326798624,0.5784473256693651,0.04238007632808764,0.9607018340667868,0.9607038236632348,0.9033620713483461,0.8976204499052629,0.4438829115054377,0.8883935231442661,0.1389326495509104,0.2473924228109437,0.0761634372469163,0.07891114958261505,0.18691038747811078,0.07819807118647516,0.07819807118647504,0.7618195828344922,0.8026747985498256,0.7386744287513933,0.5659192992161777,0.517279568494682,0.7349549711574873,0.6754012940029706,0.6871736159976467,0.014331962327957115,0.024738780437635836,0.025742258548927654,0.02656009868341757,0.16965252192618266,0.026697329915771506,0.14627246799090718,0.2344380372411861,0.24765573944749272,0.2644989833687279,0.21148664776103335,0.00027276520971948625,0.016988467043115487,0.06925727556212309,0.12118764146447572,0.23074506188219035,0.21031988985132766,0.28314228612502673,0.7216068639229213,0.17296398032146618,0.6116339661762523,0.08506372082802734,0.21508610328064037,0.197486663928909,0.33582664675396895,0.16958201781598425,0.06180125555395313,0.04399188334759101,0.12466662533096
ppg_p5,0.10715760423079056,0.976026396983998,0.911222800088268,0.9102285896213174,0.9308300737387147,0.14492035297577183,0.6909556529404457,0.6937199466725041,0.36911746736743106,0.15748928116421482,0.16437678216260967,0.9466339894621062,0.9421400352141894,0.9466343301049276,0.9760045312248737,0.9203366368646927,0.09079948420438702,0.9331057410426132,0.0,0.9643806584426664,0.8338810361378238,0.8407297388796714,0.9136953324790328,0.9324744987440633,0.9744710417138114,0.9498450649180074,0.7102088975362432,0.9714849979289026,0.9760045312248737,0.05590113166496791,0.10764989414710437,0.07212507402747576,0.012990458436586343,0.04373014306731893,0.8832099087267595,0.8619490631148732,0.8907017888573933,0.8988754306126626,0.16437678216260965,0.9466339894621061,0.9466343301049275,0.9421400352141894,0.9458331759715078,0.4595685879949744,0.0420758874999684,0.9376692491016511,0.9376701135007621,0.9361156838196771,0.9553348260511221,0.32709933458379253,0.9202973604072572,0.10573313949920163,0.27108439782208493,0.0859385333945636,0.08824275329377645,0.1265351924153426,0.068941919006794,0.06894191900679379,0.8324310081248031,0.859926358397641,0.8094776233939092,0.6196793250208398,0.5706896023180158,0.7829950885428717,0.7404871964783514,0.7518468977741394,0.005485059225729339,0.016249839866581618,0.03281070203548955,0.016655003750949134,0.2199658805820731,0.05009105141529082,0.1716012750255943,0.1838126450356757,0.08107293664538097,0.2877413290345376,0.23838517269769727,0.017967501648794484,0.03777537097815797,0.09190879811418785,0.14885627284247352,0.2531920068612686,0.21379433977820433,0.30055520086483384,0.7912024221175039,0.16186795609639923,0.6616518210325474,0.09277949946624515,0.16303684096109863,0.19383871601740205,0.33310046503798163,0.11560474375805016,0.051039499897433185,0.050233168794067494,0.07097679755333132
ppg_p10,0.11365002276417693,0.9509732862818914,0.8733080847383514,0.869318983930771,0.8901683612661613,0.17668772332465713,0.8086903269868086,0.811763296919714,0.38731354263709145,0.06101808045373865,0.15712933913955232,0.9152018613525464,0.9616199406888323,0.9152024626834592,0.9509795256605497,0.8477985714575371,0.07930207462791566,0.888007822617274,0.9643806584426664,0.0,0.9041722339619624,0.8443268612258716,0.8736410126822484,0.9835934012814905,0.9536697127012184,0.9066326224943388,0.7069571797300052,0.9846362716603332,0.9509795256605494,0.03561372059807999,0.0011582393958563667,0.025985254195423545,0.10097980628014958,0.023161888617119847,0.8171363410518026,0.794534658235989,0.8218965877093465,0.8179550507258819,0.15712933913955232,0.9152018613525466,0.9152024626834591,0.9616199406888323,0.9380916250638547,0.37115270205516665,0.0391657569061312,0.899873426344902,0.8998795038120011,0.9394295918513936,0.9258507823258194,0.2655170491772219,0.8477469602400073,0.10881386722410173,0.3469649969025514,0.120910018682117,0.12119091804140447,0.03163354105690621,0.08805423466406782,0.08805423466406774,0.7785178296709919,0.805449791432134,0.7554993460676641,0.5931334548797879,0.5471294151158833,0.7218071987762633,0.6998139616188168,0.7095850803320508,0.015565113832423878,0.024322182167031515,0.019341047445950145,0.026696599461532876,0.2770536635038479,0.050831701295823074,0.1946362850352051,0.25167847993540293,0.12858788797535609,0.31394385172707895,0.28628526250870673,0.01930925796282605,0.04123983008817029,0.09613448823618541,0.15806866978764667,0.2732412303610716,0.2720764404643863,0.31407193523511023,0.7316279186156471,0.17050409173064957,0.6332768016876023,0.11010540197443504,0.1451381609049907,0.2774046169120299,0.393518155977793,0.08074452929143071,0.009678419384972797,0.08596375036327816,0.049148972954044606
ppg_p90,0.04785401790313375,0.8099236873904522,0.7579728852428779,0.6615936213856335,0.7135080378280712,0.17371173110087368,0.9068955906760743,0.9092958084333751,0.29936838915091823,0.12114269391176537,0.11436227053144843,0.7579105296033603,0.8917519234953736,0.7579115901085669,0.8099631141847143,0.6182837151069686,0.03485477461295028,0.7899727013978791,0.8338810361378238,0.9041722339619624,0.0,0.9011731482149621,0.6570181292958098,0.9663988005405235,0.8955658777436483,0.7276688766228517,0.39769710621574506,0.919542243234546,0.8099631141847143,0.18668378885392198,0.16026771598089273,0.19174292070113724,0.24672751104450746,0.02638563257722791,0.5824122057005987,0.5600250461613976,0.5921592436764531,0.6012117065009159,0.11436227053144837,0.75791052960336,0.7579115901085669,0.8917519234953737,0.8485340931994426,0.2217295816972891,0.020916425634778028,0.7445909827675817,0.7446018264907929,0.8470353810173679,0.7637677568013238,0.1838730317318909,0.6182189619960401,0.10270943032180588,0.46142268938548364,0.18275812191798627,0.1823086859943846,0.08039062288095836,0.1133539868213507,0.1133539868213505,0.6146606042018216,0.6643217487129452,0.5626880760410062,0.3725210756948257,0.3382980859191059,0.535447629281266,0.48023817076913344,0.4920051021256898,0.04377516366484156,0.04526092971774584,0.023949373382508948,0.040935415422048795,0.35381070409441573,0.03784886492534641,0.21764151307588508,0.3705611929450258,0.22284581875873788,0.3264620588342155,0.3464103950773422,0.006261950744287161,0.03046427335104784,0.08881127024722696,0.16224417484272294,0.2696216465778113,0.3554998259801034,0.3118560213309964,0.5526239826261011,0.1702822654136661,0.4075205758288362,0.0990664534335084,0.09786717090520626,0.395724001113797,0.471006769636582,0.017350062242438704,0.09384710197422047,0.12117967420119019,0.0073400296972160346
ppg_p95,0.09055278693431426,0.8019640912682642,0.7825390180437799,0.660101177521164,0.7220456605100586,0.1366137010839635,0.7505528736021508,0.7516211822843728,0.24438574675515112,0.01130843536536402,0.14412575745272244,0.7558211458678851,0.8428570534345406,0.7558221526381915,0.8020290186308172,0.6526336632581534,0.042308289026521416,0.8216455420541354,0.8407297388796714,0.8443268612258716,0.9011731482149621,0.0,0.6464401958614616,0.8886508978603812,0.9408305912337644,0.732612310918289,0.40183105420023923,0.8772368970435337,0.8020290186308171,0.07131069625963528,0.03190857628999992,0.07033718476514786,0.12829735807087958,0.003632795954933684,0.6002590258874556,0.5795533165064055,0.6131844350126158,0.619078370159582,0.14412575745272238,0.7558211458678851,0.7558221526381915,0.8428570534345406,0.8615208909820588,0.3277808104337685,0.03271857176207159,0.7616982951602284,0.761708272163272,0.8234917525020208,0.7719951607162258,0.26354701400127517,0.6525299386727254,0.09522975197296726,0.37284766780562645,0.14724391995202224,0.1477778258279456,0.03452303341938757,0.10393965608473595,0.10393965608473589,0.6670439656713355,0.7343826122167062,0.6014671527761088,0.331527253672866,0.3146837500683874,0.5628419165423441,0.47677800663871206,0.49203254025646914,0.06433961855766084,0.06744087832813785,0.0320941193399672,0.031911126106808296,0.25159308134449393,0.0071955915095780875,0.17628134507343465,0.32142102118157595,0.23294936168962826,0.26206502944453125,0.26654171175230956,0.01669150866577706,0.007543750330184702,0.05767610017841866,0.1332284621605933,0.2356910983990515,0.27877298493804775,0.2668177497946764,0.6041957796401926,0.15074528089341027,0.3352533093038594,0.04813298538749639,0.11461273450141904,0.29643437198079275,0.3954572106539245,0.05259078313335772,0.019963236706080585,0.08967159531883254,0.010201149558707276
ppg_p99,0.09112962830030427,0.9591868948390851,0.8891731914960104,0.9967148083580649,0.9773232701527885,0.24151323782892664,0.5310746237048669,0.5340543474944686,0.4676195150284202,0.3472994915150911,0.14914013420805447,0.9637527507983837,0.8871102835901892,0.9637525094221272,0.9591511577850844,0.93518324891632,0.11193277675256405,0.8697064798370184,0.9136953324790328,0.8736410126822484,0.6570181292958098,0.6464401958614616,0.0,0.803180220699581,0.8398942755243771,0.9826965338808409,0.8389301471401245,0.8796579897715002,0.9591511577850844,0.2133671237802574,0.24150763597954988,0.2327556004013639,0.12031924272449962,0.07427395832637977,0.9414399324217388,0.9256700305658702,0.931852300260775,0.86978867875504,0.14914013420805441,0.9637527507983834,0.9637525094221272,0.8871102835901892,0.8927500458432341,0.5551704945034001,0.024381465441148973,0.9418332503168538,0.9418309357921011,0.8903185785850701,0.9413668611678667,0.3904291879986976,0.9351464594868663,0.12728503083328857,0.15195495770172485,0.0431183721689808,0.046084071358979004,0.20250968794333352,0.04165594146588996,0.04165594146588988,0.7664661946758905,0.7634743793431513,0.7720521269112129,0.7338673836678165,0.7019958395917569,0.7499706377626814,0.7929811631508777,0.7967017065807125,0.039412709382285326,0.02058642682546865,0.08982342138223706,0.014198139532201037,0.1546071676964917,0.070641342316573,0.13807430227149126,0.08844337434625088,0.046249428958212775,0.2715000014987167,0.1821167453268817,0.04581130646645687,0.05972864231379253,0.09818010274741275,0.12750535883580408,0.23287967588480657,0.14880116779147912,0.29034116905204815,0.7401864279748941,0.1630481745830037,0.7833907205125098,0.1334837746195829,0.20610385032797818,0.11426839433153212,0.24734594889469358,0.16935662522413777,0.07531509152173743,0.023970458949657002,0.14240566552015205
ppg_p90_p10,0.08859811645482692,0.9142890894295375,0.8456146195254359,0.8025117503913709,0.8369820660064103,0.17968254104704068,0.8696233725059335,0.8724861735740179,0.35949285891191185,0.01444292656334605,0.14284914466580517,0.8707977669325742,0.9552530041585239,0.8707985766495979,0.9143094944991186,0.7712714572055603,0.062439540524162035,0.8679741638460471,0.9324744987440633,0.9835934012814905,0.9663988005405235,0.8886508978603812,0.803180220699581,0.0,0.9520796644504129,0.8528697351185722,0.5933633837563685,0.9808393040172605,0.9143094944991186,0.10026989142873935,0.06698653975822452,0.0966125332611318,0.164961161313592,0.0027945556026350562,0.7376714454282285,0.7146164963059256,0.7446522358208766,0.7461034187472012,0.14284914466580512,0.8707977669325743,0.8707985766495979,0.9552530041585239,0.9228433450884339,0.31698005546583047,0.014734575290532629,0.8559488690273508,0.8559571055989817,0.9230155343676221,0.8796793266069393,0.23742665077500913,0.7712130540482147,0.10885425089736363,0.4036512262311289,0.14993886819166988,0.14991809505361847,0.014914780900135642,0.1008575500339785,0.10085755003397824,0.7280518392919916,0.7652307445235415,0.6922517276350376,0.5142380033881767,0.47210228911088475,0.6604735002851764,0.6239233230632607,0.6347724257492241,0.02785319160165577,0.03375019851991359,0.0015242429684947446,0.03335226767868215,0.31613605925387983,0.04657201073333772,0.2090352644580594,0.30794059008605873,0.17148865538161834,0.32678489174149183,0.31856588847744993,0.014263817950262455,0.03768149892375206,0.09535505897638075,0.16363564515753443,0.27828761004354946,0.31385436904897857,0.3206936126688812,0.6736369319685601,0.17451323952804348,0.5531749917190871,0.10809294402816985,0.12866734863295914,0.33404787098817795,0.4357119834396635,0.055915026461992465,0.04545703246307734,0.10290451350846415,0.026475471613137458
ppg_p95_p5,0.10461363348404855,0.9433927251778222,0.8947799100302614,0.8433890641533452,0.8819679500306864,0.14734704950801636,0.743659610637597,0.7458326550120684,0.3323514465353911,0.09387787351297515,0.16263898995437343,0.9058639914743768,0.939140651307842,0.9058646221257926,0.9434059621840466,0.8466189386285251,0.07437118838385387,0.9246910998678951,0.9744710417138114,0.9536697127012184,0.8955658777436483,0.9408305912337644,0.8398942755243771,0.9520796644504129,0.0,0.8982501915547423,0.6111127224668752,0.971762144424208,0.9434059621840466,0.00541767642369816,0.05414338125055709,0.015975324754110235,0.06132850450861815,0.028875459961640197,0.8016656124146385,0.7797736306531077,0.8117140065226083,0.8192735041902899,0.16263898995437343,0.9058639914743768,0.9058646221257926,0.9391406513078421,0.949190978508491,0.42354115541705717,0.01276709895015536,0.9026902301307894,0.9026949080715142,0.9273404425789076,0.9180160559295806,0.3139989850434893,0.8465513477107804,0.10566140626958977,0.32426254185180964,0.11484024264787566,0.11650375425579534,0.09350874604878621,0.08624664496734909,0.08624664496734893,0.7975771608792963,0.8427073494802434,0.7560201664300551,0.5253021793915988,0.48765714369105706,0.7234298207242139,0.6611394276353573,0.6745743191150912,0.030111195770511197,0.038134417101291805,0.0072272795593814766,0.023655654093329665,0.24199132372970564,0.03433383043346364,0.18049379093432333,0.24831832535543402,0.1473326297771015,0.2887517188070612,0.25971771779635283,0.004324114356950651,0.02677025104076213,0.08143770027625265,0.14840671807668637,0.25619263933194314,0.249398870204106,0.29874216765337785,0.7457137929538146,0.1638135778137295,0.5531162610274731,0.07802560760657692,0.14956285298579142,0.24423261963585918,0.37245117608011963,0.09415952640567846,0.023666076636230153,0.06862128629568823,0.04865171860795113
