PC,explained_variance_ratio,cumulative_explained_variance
PC254,0.00011412772122378931,0.9970804025252917
PC255,0.00011184738786998892,0.9971922499131617
PC256,0.00010962525237892559,0.9973018751655406
PC257,0.0001084303396024392,0.997410305505143
PC258,0.0001061555452243793,0.9975164610503674
PC259,0.00010398792559280958,0.9976204489759603
PC260,0.00010282822036459473,0.9977232771963248
PC261,0.00010132579712468788,0.9978246029934495
PC262,9.768325427734391e-05,0.9979222862477269
PC263,9.586059270824604e-05,0.9980181468404352
PC264,9.319673248140609e-05,0.9981113435729166
PC265,9.185592572150097e-05,0.9982031994986381
PC266,8.818107659160876e-05,0.9982913805752297
PC267,8.760628084164648e-05,0.9983789868560714
PC268,8.372379337288822e-05,0.9984627106494443
PC269,8.275715679920122e-05,0.9985454678062434
PC270,7.91915066143636e-05,0.9986246593128578
PC271,7.771515888185126e-05,0.9987023744717397
PC272,7.517700472458111e-05,0.9987775514764643
PC273,7.187791532876714e-05,0.9988494293917931
PC274,6.915168979214426e-05,0.9989185810815853
PC275,6.753572182519519e-05,0.9989861168034104
PC276,6.555355257759918e-05,0.9990516703559881
PC277,6.328942232965775e-05,0.9991149597783178
PC278,6.249701046520622e-05,0.999177456788783
PC279,5.899472413156439e-05,0.9992364515129145
PC280,5.566886720991773e-05,0.9992921203801244
PC281,5.50834592719711e-05,0.9993472038393963
PC282,5.1420694718066344e-05,0.9993986245341144
PC283,5.083426271846714e-05,0.9994494587968329
PC284,4.897133935081706e-05,0.9994984301361837
PC285,4.784048715052776e-05,0.9995462706233342
PC286,4.343327916111818e-05,0.9995897039024954
PC287,4.115535600501877e-05,0.9996308592585004
PC288,3.828676131806026e-05,0.9996691460198184
PC289,3.667661557948317e-05,0.9997058226353979
PC290,3.357860901293119e-05,0.9997394012444109
PC291,3.084762986366083e-05,0.9997702488742745
PC292,2.5859671165674914e-05,0.9997961085454401
PC293,2.4640915877814495e-05,0.9998207494613179
PC294,2.4187954723827187e-05,0.9998449374160417
PC295,2.295454429485493e-05,0.9998678919603367
PC296,1.8889221590729552e-05,0.9998867811819274
PC297,1.7060575777552836e-05,0.999903841757705
PC298,1.6099896284210227e-05,0.9999199416539892
PC299,1.4210672674873803e-05,0.999934152326664
PC300,1.367575694463648e-05,0.9999478280836087
PC301,1.0825790281308151e-05,0.99995865387389
PC302,1.0503004316152906e-05,0.9999691568782062
PC303,1.0017604717123799e-05,0.9999791744829233
PC304,9.854558077494569e-06,0.9999890290410007
PC305,4.268745077640117e-06,0.9999932977860784
PC306,4.043224575711178e-06,0.9999973410106541
PC307,2.658989346235281e-06,1.0000000000000002
PC308,6.890181977587871e-19,1.0000000000000002
PC309,6.712542579420169e-19,1.0000000000000002
PC310,1.7004758531450885e-19,1.0000000000000002
PC311,8.299699607943304e-20,1.0000000000000002
PC312,0.0,1.0000000000000002
PC313,0.0,1.0000000000000002
PC314,0.0,1.0000000000000002
