PC,explained_variance_ratio,cumulative_explained_variance
PC172,0.0003342405016302125,0.9876122279594947
PC173,0.0003315738383938374,0.9879438017978885
PC174,0.0003235668429229462,0.9882673686408114
PC175,0.00030980361068717475,0.9885771722514987
PC176,0.0002998278913624619,0.9888770001428612
PC177,0.000295884358955965,0.9891728845018172
PC178,0.00029004618740551723,0.9894629306892226
PC179,0.00028354070929200283,0.9897464713985147
PC180,0.00028109267761495876,0.9900275640761297
PC181,0.00027685871472443534,0.9903044227908541
PC182,0.0002670173738064278,0.9905714401646605
PC183,0.0002628751431093068,0.9908343153077698
PC184,0.00025658706935204024,0.9910909023771218
PC185,0.000249527751189722,0.9913404301283115
PC186,0.0002471362414009349,0.9915875663697125
PC187,0.00023710039150107845,0.9918246667612135
PC188,0.00023422140264558807,0.9920588881638591
PC189,0.00022706216602730637,0.9922859503298864
PC190,0.0002208172382886878,0.9925067675681751
PC191,0.0002174821049795033,0.9927242496731546
PC192,0.00021527998853014695,0.9929395296616847
PC193,0.00020561135864938557,0.9931451410203341
PC194,0.00020193497508558882,0.9933470759954197
PC195,0.00018996737730298284,0.9935370433727228
PC196,0.00018842646367576795,0.9937254698363985
PC197,0.0001817167053885633,0.9939071865417871
PC198,0.00018081876047335143,0.9940880053022605
PC199,0.00017778443364972085,0.9942657897359102
PC200,0.0001726443586123679,0.9944384340945226
PC201,0.00016875959280902337,0.9946071936873316
PC202,0.00016151517056286235,0.9947687088578945
PC203,0.00015958218183585002,0.9949282910397304
PC204,0.00015492770087807887,0.9950832187406085
PC205,0.0001498868550816224,0.9952331055956901
PC206,0.0001464268553129321,0.9953795324510031
PC207,0.00014334213342818332,0.9955228745844312
PC208,0.0001415581266998224,0.995664432711131
PC209,0.00013517419479112244,0.9957996069059222
PC210,0.0001330851295899192,0.995932692035512
PC211,0.00013029694889959146,0.9960629889844116
PC212,0.00012645994080237236,0.996189448925214
PC213,0.00012536357933804615,0.996314812504552
PC214,0.0001226679589206315,0.9964374804634727
PC215,0.0001197134894572387,0.99655719395293
PC216,0.00011737975334776247,0.9966745737062778
PC217,0.00011517862090463446,0.9967897523271824
PC218,0.00011183670385053159,0.9969015890310329
PC219,0.00010804667853538682,0.9970096357095682
PC220,0.00010624288907747114,0.9971158785986457
PC221,0.00010282453593237506,0.997218703134578
PC222,0.000101984614117526,0.9973206877486955
PC223,9.86182899463554e-05,0.9974193060386419
PC224,9.510555944858733e-05,0.9975144115980905
PC225,9.432101394901167e-05,0.9976087326120395
PC226,9.128239465211695e-05,0.9977000150066917
PC227,8.844894185547933e-05,0.9977884639485471
PC228,8.785416078959348e-05,0.9978763181093367
PC229,8.377851131065718e-05,0.9979600966206474
PC230,7.9764347335924e-05,0.9980398609679834
PC231,7.816750901344745e-05,0.9981180284769968
PC232,7.622420237827617e-05,0.9981942526793751
PC233,7.323882109116338e-05,0.9982674915004662
PC234,7.1225037662989e-05,0.9983387165381292
PC235,6.710615849015801e-05,0.9984058226966194
PC236,6.577129148009992e-05,0.9984715939880995
PC237,6.396480934192884e-05,0.9985355587974414
PC238,6.163931912433896e-05,0.9985971981165657
PC239,5.895673081236468e-05,0.998656154847378
PC240,5.758922478647201e-05,0.9987137440721645
PC241,5.5392857210699464e-05,0.9987691369293752
PC242,5.248420075928473e-05,0.9988216211301345
PC243,5.0523165719612435e-05,0.9988721442958541
PC244,4.8851576397490884e-05,0.9989209958722516
PC245,4.8192674210449455e-05,0.998969188546462
PC246,4.719525592451302e-05,0.9990163838023866
PC247,4.61727952862611e-05,0.9990625565976728
PC248,4.433014223337672e-05,0.9991068867399062
PC249,4.161578597561326e-05,0.9991485025258818
PC250,4.0909198325802745e-05,0.9991894117242076
PC251,4.005879609720349e-05,0.9992294705203049
PC252,3.753696711776968e-05,0.9992670074874226
PC253,3.651664557344726e-05,0.9993035241329961
PC254,3.58467249380386e-05,0.9993393708579341
PC255,3.473894802193644e-05,0.9993741098059561
PC256,3.1621344427640266e-05,0.9994057311503838
PC257,3.102600434175619e-05,0.9994367571547256
PC258,2.9955687792003856e-05,0.9994667128425175
PC259,2.990877093386356e-05,0.9994966216134514
PC260,2.8498466046975694e-05,0.9995251200794985
PC261,2.7322635285997385e-05,0.9995524427147845
PC262,2.6943962185034084e-05,0.9995793866769696
PC263,2.525225789725776e-05,0.9996046389348668
PC264,2.5042897086985624e-05,0.9996296818319538
PC265,2.3798819141538496e-05,0.9996534806510953
PC266,2.3691636715105276e-05,0.9996771722878104
PC267,2.2849171101797553e-05,0.9997000214589122
PC268,2.1623633273260684e-05,0.9997216450921855
PC269,2.150174064224363e-05,0.9997431468328277
PC270,1.9345055342751925e-05,0.9997624918881705
PC271,1.8686490823819166e-05,0.9997811783789943
PC272,1.7847221601284323e-05,0.9997990256005955
PC273,1.7360065979516006e-05,0.999816385666575
PC274,1.7130345705473553e-05,0.9998335160122805
PC275,1.6581407576893933e-05,0.9998500974198574
PC276,1.5999889625908033e-05,0.9998660973094833
PC277,1.5457607765171318e-05,0.9998815549172485
PC278,1.479032460033971e-05,0.9998963452418489
PC279,1.4244289669842203e-05,0.9999105895315188
PC280,1.2795081886952394e-05,0.9999233846134058
PC281,1.217523943420712e-05,0.99993555985284
PC282,9.73413039495202e-06,0.999945293983235
PC283,9.535552710706153e-06,0.9999548295359456
PC284,8.793947768474654e-06,0.999963623483714
PC285,8.403084120313463e-06,0.9999720265678343
PC286,8.004143224200571e-06,0.9999800307110586
PC287,7.089262316377089e-06,0.999987119973375
PC288,5.7476310010968675e-06,0.9999928676043761
PC289,5.18883709249024e-06,0.9999980564414686
PC290,8.571152047067624e-07,0.9999989135566733
PC291,5.64723713207006e-07,0.9999994782803865
PC292,3.846773440578904e-07,0.9999998629577306
PC293,1.3704227016291148e-07,1.0000000000000007
PC294,4.1585560142811834e-32,1.0000000000000007
PC295,5.7783854507457096e-33,1.0000000000000007
PC296,3.832230954607963e-33,1.0000000000000007
PC297,3.6963878678826314e-33,1.0000000000000007
PC298,3.2064556180511336e-33,1.0000000000000007
PC299,1.3005023947095052e-33,1.0000000000000007
PC300,1.0563180642623767e-33,1.0000000000000007
