,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314
acc_x_dyn__geometric_mean,0.12385138626059208,0.07665470140758185,-0.006200576948013822,0.0027974627866683604,0.04340812639011699,-0.01084446329138522,-0.0150769172088209,0.011758323002119547,0.0461021952057733,0.07257319868610541,0.018269855531434252,-0.030842934085038246,-0.05395815503896854,-0.024968875972323015,-0.015680134459454105,0.02101303244744626,-0.009076311960696174,0.006020037086515412,0.017169703721123537,-0.05284491607040705,0.067414689496237,0.0558226745470403,0.016292502917345325,0.005049319964111658,-0.02287281880168242,-0.03764341271056965,-0.005724638673645934,0.001032239677106267,-0.01759637441182088,0.015354838028777434,-0.029118783540297875,-0.01268016346593719,0.06274503088257527,0.018328282057921013,-0.03855973723629276,-0.018000201230447557,-0.03764798056151746,0.08251816411861176,0.014601266081802974,-0.01981012403119622,-0.0587028770803684,-0.05489540073454577,0.005355391124116589,-0.01740385217022018,0.024197579858102402,-0.03701724197905607,-0.0011919594836501191,-0.026830798145391795,-0.02699691803281379,0.004789596100739475,0.024474668607873194,0.026776605694757788,0.00027089468960378595,0.040768365208504485,-0.013140496632033632,0.005558723537191144,0.004599202078190044,-0.013997979632829421,0.015983116959767434,-0.009606882669476886,0.012521715307897476,0.010080003533622341,-0.0014045463447621893,0.011053765493979448,-0.007610404297729087,0.0181208531038669,0.020829780104695293,0.02348573081018964,0.011150999047568742,-0.009732822487719324,0.010937819587513588,0.015475466377277034,-0.007870091605385066,-0.002007056573221423,0.0043346929354146834,0.013607102729805413,0.00629646986262059,-0.009417661468872537,0.019978364160146592,0.04103545707159161,-0.009390943815772717,0.008190384172617958,0.014177654302178492,0.0035218893742222706,-0.017757669849273926,-0.016836154619972416,-0.004531049452187802,-0.01883996354138777,-0.001461933556660887,0.013039995633884463,-0.0004303296502637845,0.011327569499886728,0.0025255009310542723,-0.017920712369143967,-0.009419761404483341,0.025840233736857586,-0.03192830974824772,-0.011311235205807492,0.016732603579775917,-0.011590169829163442,-0.04263756273888066,0.03388382126266855,-0.030810774371286306,0.004502563773152892,-0.005405560502975903,-0.00353648143090109,0.010781447891060267,-0.004090871114207753,-0.015881243184426765,0.028510085050052987,-0.016809132999597635,-0.029811953228047004,0.0011915402839232407,-0.025047993943440545,-0.00041414044515566473,-0.010644166697921785,-0.02895079747080266,-0.01065311284396503,0.015886733401804243,-0.01027263483041511,0.027866100351191858,-0.00472905866813176,0.011754234772307448,0.042309179995360324,-0.02285527324205513,-0.0076822317598995524,-0.03564101115357678,-0.020457316479495988,-0.007717943814833942,-0.035550596812192324,0.065543591281874,0.0008783880681588591,-0.019698910820553122,0.039864015658385564,-0.016746401812454476,-0.03712041647357443,0.01624409142043397,-0.0051194426069055355,0.030014053622398205,0.04589215024793558,-0.015162127618064526,-0.018126887868391117,0.04865612856026742,0.008512413358171244,0.015003110728526838,-0.01793403240603283,-0.07170839593119994,0.025646502543763154,0.028458721445455023,-0.07400202553940917,-0.025009518705483454,0.05070757534536369,0.02160307694319879,0.016146085863262227,-0.005370959075862673,-0.013115211120162411,-0.01073225449432005,0.004681525118737984,-0.025827568766597003,0.054419470046314505,-0.04152783742016264,0.12993181029896006,-0.04418555960804751,0.0455387620062081,-0.019374315512799896,-0.016976473222125674,0.10840159902715209,0.0547455358474366,-0.013979708368356221,-0.03133633469970042,0.013543822825545747,0.04729522443046809,0.015173640014743018,-0.03869842288344489,0.04618048532012308,0.012101496018879441,0.05021912744965258,0.03077437763340825,-0.04560411160425523,-0.006230408806898819,0.09565082930288832,0.02284767958515024,0.00745021982280051,-0.0058822666372519835,0.006042499799703292,-0.02187829548488388,-0.03021387578876882,-0.02118433927968335,-0.033977681079020924,-0.01614518209267127,-0.006755426592966106,0.006622339384361053,0.011840312502955197,0.005962241104818711,-0.04235559771062775,-0.012170828788548376,-0.015019126849974099,-0.018306364952107294,0.010113060078213216,-0.03107933889085157,-0.03178945318156217,0.011195418306845643,0.012065089221408455,-0.007205059814820237,0.017823764702417543,-0.019925908260910032,0.01993982295609274,-0.01367590290348138,-0.0007247941807814836,0.03363959670655275,0.01812266053855777,0.011506087718529937,-0.004166483739744184,0.008413950031476826,0.014940328978559672,-0.02441295541155023,0.01514267027679497,-0.014226597681109577,-0.015011407465272797,0.01105113839183832,-0.04470648315568437,-0.010250915054295654,0.03489993555483794,-0.0804362005758403,-0.09302618893634894,-0.050213697164150896,-0.021855898227555064,-0.04169660940629996,0.007570599953879196,-0.04152231190483414,-0.01018197889654906,0.00973093717079752,0.022740190207432193,0.017466085917461547,-0.022102929797597305,-0.032602796839602086,0.10193115774032575,0.005660689730714614,0.004936644287888718,0.014349016686560384,-0.04461771583560838,-0.04632647967432739,-0.03980584227851929,0.016390561199654274,-0.02516884336649599,-0.002982697297958012,-0.02211436290423226,-0.05403440554440008,0.026284310205243473,0.04365029072990233,-0.009096008760763802,-0.009160703455380217,-0.009897940810863391,0.010780455396465652,-0.04964356461377022,0.10012365790779217,0.03543006099956244,0.002932177391720076,0.04921728834941919,0.041008441639901264,-0.02456300953208179,-0.043713886419614344,0.0009036815367305616,0.03932396780464247,0.03423424313904856,-0.13178168739523768,0.02652730753423084,-0.10026763478254208,0.010784548222984002,0.012643663230332247,0.040855776113199585,-0.04733272036477994,-0.2010039682941173,0.047861674206750575,-0.10046294016063197,-0.16400152815768834,-0.2731482873882708,0.026889992481408144,0.04204358280178081,0.04902929546626086,-0.07833669210241982,-0.022961440614643936,-0.051345610236971415,-0.07298589020713546,0.01969650317317851,0.09661026765034156,-0.0960677187783087,-0.41061377219585243,0.4641897084322483,0.06744704988617331,0.24561080826911658,0.07698180376792374,-0.055509890888461505,-0.09677990694501365,0.0035455723260011582,-0.10866190994136661,0.013177615455507951,-0.014291949490346999,-0.08210588665991873,-0.01986443322590943,0.007756739208131059,-0.01069999144325979,-0.01764669124666848,-0.01029036532314868,-0.001734276045910343,0.02483340444826163,0.007083791894792033,-0.0,4.3530878362192375e-14,-0.0,-0.0,-0.0,-0.0,-0.0
acc_x_dyn__harmonic_mean,0.10516297488124315,0.05779147377934041,-0.012928041442462176,0.009471864351322766,0.02744228201598213,-0.014327510573762772,-0.03864788619212094,-0.002419450257971212,0.04726059023716958,0.08098884378448892,0.025117993830579614,-0.03945390496257294,-0.04916526161368888,-0.03739378238708076,-0.006898505811888375,0.0037074296658150038,-0.007534071145392168,0.01942111153117388,-0.013275587686832714,-0.03477699516527105,0.08730577247743318,0.07234711971310254,0.005791154014805499,0.0022115840573113483,-0.01783845041025241,-0.05429727370362983,-0.0373596738212133,0.00262801302955655,-0.043429795048928854,-0.012239389545046307,-0.039834759813128576,-0.05378703846458279,0.10270903519843537,0.023646057668959976,-0.05796004921109746,0.0031878621230341606,-0.07632594489066177,0.17200625951076823,0.0059687865211150715,-0.05611766163528449,-0.10440262906043017,-0.06641974895342387,-0.0019361119344249045,-0.06797237870008573,0.02937119031739691,-0.06551078139749411,-0.034256129026512254,-0.015281761187201058,-0.05237605520748895,-0.01852978616904856,0.016694457408226494,0.044913526871252156,0.0004999089793668237,0.013212931561281775,0.0035810864150312206,0.01872089812359236,-0.01018677485487719,-0.03310901265582054,-0.005883669760764043,-0.014074401941206533,-0.02583630370765538,0.0330061979279538,-0.03607850976637298,0.047228442435067665,0.02570042168336877,-0.005492701598886101,0.013275644710535394,0.024502236182025922,0.07255336342884189,-0.018922046648447953,0.049708770887562655,-0.010196648402378336,-0.030022561002919772,0.01756357150658818,-0.04314120751737801,0.056989409226806405,-0.025695723984056364,-0.007767434168741955,0.043461436578858995,0.02871179645062911,-0.03163804650259878,-0.01921153529406479,0.006721875097837121,0.02927866012892194,-0.00949627501456117,-0.02710220757367706,-0.03816920050599336,-0.07857151475684948,-0.026399474511979184,0.003542673386380772,0.003372336123489583,0.00952033567533178,0.028720591932871013,-0.03534860856083312,0.0016905872524302513,-0.0030183354717643494,0.023415344678076194,0.015380932140901537,0.030804658737587406,0.008313120617292615,-0.06382671840761697,-0.0032565138046967918,-0.019258339721182082,-0.03625670119371863,-0.0066805716028751775,0.01900052903815524,0.015014766795036329,0.020322113617924804,-0.06195952510867333,-0.03201079987462406,-0.034256814056983505,0.037179809208468216,-0.02800905933853132,0.020190964497361644,-0.0023542604397476957,-0.03206243998467321,0.03008659054455087,-0.021435718370072736,-0.005547488953826495,0.010783622838089405,0.004175368567940226,-0.013121234913274576,-0.008674294592474987,0.036000785474196606,-0.023238012419578152,0.025822251032130896,-0.03141362731825462,-0.01812256165000005,0.02726474316639896,0.020008238422379792,0.06036998037217315,0.017611110002514595,-0.016131268350647845,0.001657069331062186,-0.028345681861589464,-0.024393996466507133,0.014398648272730945,0.008135499719529914,0.0489481200214484,0.06059025418389922,0.02323380413063336,-0.030492860450547495,0.04469705618175293,0.039668927259619076,0.02758166377599877,-0.026564721638747745,-0.08555540362210438,0.07276986229617109,0.009214995391086618,-0.10042125643889466,0.04418190786323359,0.09958855698044797,0.021005695134925447,-0.037584651559624475,-0.042776058292200644,-0.021252397157067195,-0.006669650184612066,0.0108860705622064,-0.024451669091893686,0.08567949804365504,-0.042438897051605216,0.2592930932537034,-0.12750746992977524,0.06470189231047101,-0.008460078358107961,-0.056562539721148074,0.22859341583893675,0.12202083248934262,-0.02184808960274074,-0.10668476745081044,-0.05057655632375978,0.044116713286141786,0.012974727056954445,-0.0905888796055077,0.15426846200857539,0.0809254571985276,0.10301497615007296,0.071797099296847,-0.06624557925752617,0.031157098138554523,0.3675081467542668,0.18888308748496438,-0.0037954955972366346,-0.05257136840846687,-0.020874058953534856,-0.08329644681540463,-0.12295650211089694,-0.10615437818743927,-0.1072382683407693,-0.0575062597426739,0.01968701655849063,0.040019530498989576,0.06380620490918745,-0.08330716987610924,-0.1003621207064566,0.009959739440708658,0.057358275351929215,-0.1107576849408483,0.012602338163795633,-0.009786195892094514,-0.05697598087706824,0.0786444869609021,-0.0229272225237383,-0.012609565774218078,0.021702138561989798,0.02549214356659505,0.06198408640982125,0.05773151801322818,0.012429591996801085,-0.07694651115792757,0.03156493579852974,0.06200834871984589,-4.981766229062638e-05,-0.05050094653006647,-0.03755911804882591,0.060375889738035426,-0.02740843779761024,0.047133059363690236,0.046506568783580046,0.0093323736272128,-0.021238822648642033,-0.0062638736586218945,0.029882869084683284,0.09434834555105728,0.051667150968221026,-6.665931297411033e-05,-0.0017583088612786327,0.03614373906391071,-0.03255314352631965,0.041380227539610084,-0.010075223979407796,-0.00909400203029086,0.045342224834929855,-0.04394022335410889,0.07569711863237345,0.05869327966381913,-0.07256006058979005,0.017782828765257986,0.053554712606041686,0.0698932042776352,-0.01193619733975508,0.01192051792910495,-0.046336759944819866,-0.0823559274030865,0.007895120444840718,-0.03901955963049695,-0.03511007398201116,0.07249245541075508,-0.04206137891806749,-0.004873134111219922,0.03145881322520364,0.017683937688659414,-0.002426582208520814,0.013957574108107251,0.08624213173605033,-0.10425720739229832,0.026574078062908266,-0.021878229042746073,-0.028055765599862878,0.003936532717311117,0.006154293840172666,0.016622453081326337,-0.0507996054488177,-0.0037486247569534165,-0.008976079641995411,0.05519906633235621,4.84204878636596e-05,0.02708433364747455,-0.007663482282890214,-0.012728727912209086,-0.01021823325946369,0.032266600402202035,0.0721853760145485,-0.0312447397485536,0.051338726241369315,0.03684459430051894,0.10865316520850316,-0.015266520730062709,-0.022340423482556618,-0.018703476276410766,0.033418932677878696,0.020165309887783364,0.01499312826787201,0.0150171660633639,-0.006858575750109969,-0.047892645417030866,0.026540052507960325,0.1370640045082323,-0.17664421553347615,-0.039589178827831625,-0.09775976279958831,-0.021417033887473996,0.024382525734117082,0.03782442563888917,-0.0085803791500746,0.038246935547250095,-0.010307620027061834,0.006909067731281036,0.028996208724695566,0.0012347532042544782,0.003993722467385421,0.007321363159748033,0.006818592630737358,0.0028082529566460356,0.006177109559670433,-0.00827739596236561,-0.002795876327830739,-1.0771790085975742e-15,-2.821290724101718e-14,8.725868875847332e-16,-1.8621873600267787e-15,3.737945381832499e-18,-5.454665111685108e-16,3.260646137430909e-16
acc_x_dyn__trimmed_mean_0.1,-0.007202125306094265,-0.013230884079815541,-0.005612790462825083,0.09003464071161155,-0.12552224016167862,-0.018770087816402076,-0.09642910550354093,-0.08032337076629656,0.07748294010289616,0.11601042969503605,-0.11891409777005787,0.056480613723227324,-0.11902076672764586,0.06235318425330445,-0.06507769063840887,0.07554475449235176,-0.04731250344217144,-0.21501892184260799,-0.0330700171388661,-0.023261815904125904,-0.028282935548833654,-0.015090511770525061,0.009900673347025483,0.004187560989896932,-0.011104382339257687,-0.011659491354714682,-0.007831446794921986,-0.016010222824856042,0.012204703474978014,0.02493667483406109,-0.004907588266969562,-0.04009064917078267,0.02424382924367398,0.012791425355533396,-0.0019964355373724846,-0.030220493991911245,0.018832156236021518,-0.018385412826058337,0.05152846025624937,-0.05689337685726788,-0.05614627673488863,-0.050359304985393545,0.002039645947156727,0.039213146510063863,0.019318527451965554,-0.007546972138144772,0.0009095648018678156,0.016328343625169862,-0.009775314579655761,0.0067448700181134335,-0.010818953942069118,0.034590211685160716,0.004231563935342973,0.05107076770276853,-0.01754083108518561,0.010957851088224342,-0.0012394636107683505,0.0014336212670776304,0.02326613040241126,0.013520869349612288,0.016362195370898606,-0.002257807650203371,-0.007759128590356262,-0.010806367884659968,-0.013658361084843453,0.02347211906660073,-0.002663005125995441,0.009563552389379146,-0.016648144645570198,0.002439189648565431,0.014448691085381082,0.00047917369257903346,-0.004805237997238402,-0.0232269803141052,0.02816812959594227,0.0004390723871528345,0.009202721377196021,-0.043039755805364614,0.01803833033019875,0.052777137057770984,0.0022491248526265626,0.025801279623997777,0.03873966314316471,0.028739850614993137,-0.03504087105570882,-0.013731524429781164,0.022676314309470275,-0.0515228196708662,0.0013764946336355525,-0.004547201430906368,0.029903023562628157,0.0021327257596262823,-0.025564494677695383,-0.053071682546756656,-0.07085303683395386,0.06104657005435948,-0.038394265349451305,-0.017738229039837863,-0.020373009126921998,0.004255429613087677,-0.017791974488222836,0.008112624888210048,-0.01709154473758521,-0.019016326534462735,0.001961433302563023,-0.00930252499949474,-0.02818833911374401,0.03112859933022677,-0.00853782884898201,0.0007805869385950643,0.0023567706394683093,0.003029778624764769,0.013438107387607033,-0.0018590647144681493,0.003938773339510082,-0.02293045755202519,0.004749028781034061,-0.026714630344898974,0.003537777666722638,-0.0018669328190009408,0.040091992947703776,0.007795686530013531,-0.024659165310763925,0.005323701707073457,-0.0005822017168543303,-0.008394901585054772,-0.00876739071971503,-0.01397309494646698,0.02498124475075318,0.013027858694166904,0.02629563895807308,0.003364800947319865,-0.0491371854087128,-0.016589771015636433,-0.011645513460641403,-0.03936350354042677,0.0028022526702961847,0.009382793183994443,-0.004923724130890088,0.05561508360485547,0.0007185880306010684,-0.020193509565159536,0.049826628209252176,-0.009387862305951136,0.009974394762533347,-0.0004107521216127287,-0.013802458674868186,0.02989285272632742,0.08908882898983711,-0.009956740150894428,-0.033275615292567666,-0.03440570085653857,0.05020821720835982,0.0033358968660150354,-0.0015786744655377732,0.009951015249810062,-0.019566273495037877,-0.06173962858399368,-0.014054341293739834,0.0670579953862314,-0.011651799886330883,0.03429243996298741,0.037438759753143036,0.018921597390161537,0.043550781850279344,-0.006379621289895392,0.031331019295961555,-0.0009157688759121156,0.007702295835221193,-0.0032962542863099625,-0.014640444238150405,0.040266600568795566,-0.036292305080031846,-0.01692363136188741,0.029552672376779693,-0.01499885004616368,0.016632164000135025,-0.01947876869117411,0.02441666265861533,-0.0012340118321423929,-0.08664597138382117,-0.08645208647370385,0.08008708586804397,0.021340277921457804,0.02166858237650404,-0.015042077647563712,0.022919873381235616,0.0036530307035296857,0.02217191112139608,0.03533261096332307,0.021751182889040113,-0.03838058092506796,-0.003962716517177972,-0.0009018503176985103,0.05089041375512988,-0.020400296467010855,-0.05059645591238152,0.004436694017485753,0.0076463151792831585,0.012552529536055445,0.007646731522314658,-0.015028327945266212,-0.0047436637509850315,-0.0032764975371086897,-0.005368186040880455,0.019441448862954493,-0.05050026964517572,0.028504991483257937,0.01438874381150673,0.040057159784585426,-0.045568131889346726,-0.022170066925956567,-0.009643689392687416,0.018860493557666082,-0.0001459480311361604,-0.019227316294431765,-0.010480120809805352,0.0015494126219184696,-0.008246409342330407,-0.039455454744109546,0.005978275914351011,0.011135807363955618,-0.007813447005266972,0.007339940726309627,0.01285472015730854,-0.020792539815945456,-0.021546679066195465,0.024216529117040798,-0.029039126119393587,0.029623107059401372,-0.019825736245634787,0.01829420713028897,-0.0017627625221559792,0.028909737423478004,-0.0033343497899598175,0.020186711237437052,-0.061336444575152256,0.056347934129764944,-0.0008233422659149086,0.03287340630192266,-0.04274602845477549,-0.03119461121522471,-0.030756484018653104,-0.01379472454128563,-0.06421607950730458,0.002550894499969537,-0.027180422443858713,-0.03368194507967244,0.02726142105818138,0.025973601646355954,-0.04312906728159179,-0.1540739154754194,-0.014698201421375536,0.04098277388133647,-0.09844635442216196,0.05692826569562032,-0.04841415385186551,0.01831974465242818,-0.0061262738571072305,-0.04090541098959137,0.04057807931632291,0.053788751026933285,0.0066502005746362225,-0.04071252402008028,0.03874510300646503,0.059922545360937496,0.016557138038332798,0.027630698854005906,0.05564593726047436,0.030292016256229157,-0.059214487417438864,0.10175599309170327,-0.022049337715679462,0.04730326099968909,0.04980763894466535,0.004635806066444644,0.013545567309581383,-0.050495926942809355,-0.010181288733089527,0.030072627488133268,0.02591407272154328,0.017968821986059157,0.03414340318003335,-0.030553424395468813,0.040009428708244026,-0.013445818308161508,0.005846053588771584,-0.021855512249419187,0.03130354678960145,0.01575074465464535,0.13388395627673494,-0.32689248356105893,0.3262305524182093,0.09987892736542212,-0.20868966236518582,-0.06874260396374605,-0.3616327010029588,0.0675286518943467,0.33200408503864465,0.06950578336081097,-0.04770814191631594,0.06237490491846981,0.0704753161205206,-0.03173750446501864,0.02963303821973878,-0.1483656612254041,-0.0033436308299293347,4.106259969163228e-14,4.735540620567458e-14,-1.2580997989203901e-14,2.555430296656487e-14,-5.154898594760899e-14,2.2663580224924657e-14,1.5784462912709298e-14
acc_x_dyn__trimmed_mean_0.25,-0.01804454766306099,-0.022797562573034558,-0.010403874441770855,0.1082465990439376,-0.15970232490127428,-0.013342655673682681,-0.12586939673245567,-0.10803357321864984,0.05261319230789485,0.09031717982651616,-0.09268956300832437,0.031246399704212127,-0.09100154643991062,0.050986144824502255,-0.037959510911774644,0.031239141271721504,-0.018081697119679364,-0.1742940816964116,-0.03586219238410594,0.021284825075944758,-0.04317066801874078,-0.016422535563106522,0.014480916645216647,0.0036404576872873535,0.006596901505867975,-0.0023759282725749897,-0.026638747540691614,-0.019101198865550843,-0.004683683902981427,-0.037802177422398636,0.009242181390923532,-0.09298825896945158,0.024275068336288758,0.00041033175581621506,0.043134260224104506,-0.007727773118769907,0.022756539001293846,-0.08586743349056877,0.03439600971317028,-0.010877542247773386,0.0018197206521792658,0.005362017819360451,-0.005703715874319731,0.012801234609846559,-0.003595700417530521,-0.02181391791003237,-0.028783527723640383,0.050973629125240234,0.022828302808818337,0.0029630924842080778,-0.041411248234664945,0.006546454267138881,-0.007620274027436103,-0.01896715453453053,0.017382026648497213,0.01256784488092784,-0.008739073381473427,0.006292186923290742,-0.01787271894876089,0.017543322822269267,-0.01873420302641561,-0.0007835023234888678,-0.015730162413504892,-0.005609624576181371,0.02287978637973632,-0.011296179939617975,0.0050808394003167764,-0.009155308156710559,-0.004755836475362384,-0.01708698310524074,0.018254557663793358,-0.016287483590840316,-0.012445328021742594,0.004726807347129314,-0.004681679267490406,0.030468617546850006,-0.019937704775259094,-0.0022404710831977932,-0.015502840336347029,-0.004364644475741409,0.009276295963349427,0.02472547394812432,-0.006097760953461345,0.005562835368997747,-0.006678688248525341,-0.00586013455000386,0.0038098497944922356,-0.030452673762567946,0.007185325727749874,-0.04508966906148894,0.032649861308328226,0.0013435758494724382,-0.029946239444598757,-0.0075311965860266235,-0.00930453231344628,0.003553194248712095,0.0009883481679420457,0.019171735496990673,-0.0018336584561880927,0.0013386403440052335,0.011601304912602113,-0.007669910715096609,-0.02641188756002512,-0.026678838942782373,0.024779059741235093,0.02435335534564306,0.0033519635760072344,0.041694096595636165,-0.01206553720521874,-0.0023905002834036203,-0.01181262857175215,0.014202642576156922,0.009337136868014085,0.019191425167698867,0.019750583811856924,-0.016030308588315688,0.0064499385012242606,-0.019055782924817678,0.01329846149353494,-0.0003533269266713882,0.003723389333535136,0.030144084369914156,-0.028682255662423328,-0.021011515040842685,0.003304369076219063,-0.01732632565892822,-0.010703964784646566,-0.007843346809959439,0.005901977265771821,0.013529141564018151,0.011923785013156565,0.009225348784910384,-0.022730020210117725,-0.011305000048429988,-0.008538335731384732,-0.021522062668439958,0.005286694197858057,0.0017075703295026782,-0.008540062852748997,0.03935620139854007,0.01900176515973106,-0.022395778384987405,3.927831774948841e-05,0.003337004768839667,0.005225479591816336,0.008230554264948377,-0.00829862973736191,0.01793551231813327,-0.015554833829032484,0.009818252786539949,-0.021044247572192087,-0.027053019627210437,0.0076177428311561424,0.000578283540222642,-0.02889346766579292,-0.0023711661239651594,-0.005340625091611762,0.005741290260953656,-0.013611910290983421,0.00625906969364878,0.010412865430743695,-0.031115440958425344,0.0053873455648186805,-0.019209116871855284,-0.00827986126323257,0.009568611373441482,-0.021088915011218505,-0.00951927686452005,0.01968695839281203,-0.012855991546384822,0.011078910442784891,-0.0016827190717447404,-0.0010339921365977766,-0.001175725885718724,-0.010246564736267432,0.00645840491263609,0.01123372385670992,-0.0011172277949977698,-0.025670615216559327,0.012711388786371482,0.035617523618125764,0.045973624652317316,-0.024046515683639524,-0.010053240910040066,-0.016296732603149806,-0.009024627570274196,-0.030679743953195573,-0.020595173319211894,-0.003602095483239416,-0.03143296906745315,0.004975423818171016,0.015848984037572907,0.006623968632116338,-0.008770905825801622,-0.04320145120490771,-0.02516578752369075,0.018245934272260282,0.000878111733515579,0.01030798504064716,-0.00734256710938904,-0.019586311963512782,0.007738474030623465,0.0057850615393038405,-0.0020907441407525076,0.006352574234528134,-0.019732588567668657,-0.020999495926745326,0.013328591818123429,-0.017339703412912844,0.04781395903776478,-0.1456608946409336,-0.03316493396724115,-0.0070675069465909795,0.06655707199353704,-0.015234070128029825,-0.04156912937256925,-0.044291176590543956,0.02504799280311348,0.0059964249983330935,-0.08874970750699575,0.06559005803101417,0.05404911735610966,-0.02006777724752836,-0.0014624317711097665,0.04634968835310386,-0.0017437328255604594,0.04443395311754238,0.0157364032267921,0.026893523531462276,-0.034664804636174516,-0.014666052672817927,-0.011436002838220853,-0.023671549398252632,-0.01178560306270947,-0.019267245616339503,-0.052173435054485566,0.0017107450345013545,0.0028003887691873475,-0.00042630867982536617,0.004374481678448731,0.01721380453026958,-0.006016769398138835,0.009485460845030626,0.01952780581612248,0.015258379455836945,0.0007835394565604771,0.024657864933577855,-0.005704860976509569,-0.0033145076098236364,-0.015038032707904367,0.014370382019285328,0.0073111586946857645,0.0014194313215939245,-0.0037415102192994596,0.024514154379895733,-0.008989473608915643,0.006094355735112315,-0.019633108363053115,0.007251076717691515,-0.001579991170514372,0.010560693168678333,-0.010077391421737102,-0.0221445199557184,0.013654916860442266,-0.005806725388872817,3.423636519887113e-05,0.02555095574606652,-0.0235897395351731,-0.0036987818180612246,-0.03126906807319088,-0.04204588503907886,-0.03064488178723794,-0.00740783607729157,-0.032904111497251705,-0.003917222698402178,0.006228902107119776,0.0038440394324844793,0.0008579588669331943,-0.009561953493783151,0.025329767947622577,0.006296418909036247,0.0035098968324381507,0.009472249909975371,0.019915979004218473,0.017964770103055347,0.012805026692152024,0.010857827032917971,0.006814196062390532,0.02737437851141608,0.013897965993473848,-0.02650407623864679,0.015411369694636802,-0.021673545120375788,0.010419227658556442,0.019390102213810687,0.010356931501997693,0.017147491873412274,0.016779771695290855,0.01683309155106491,-0.021867896645300543,0.019443002809874314,-0.021129833466499062,0.02134562561953714,-0.02083606147220577,-0.21789773901675896,0.8158482648750096,0.01727024570412408,-1.5964143161951982e-13,2.7851768145923715e-13,-3.8543118926211465e-14,-1.0292936004075037e-14,2.476144367510122e-13,-5.4774781294237526e-14,-8.033914939786146e-14
