,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
acc_z_dyn__variance_of_absolute_differences,-0.02861084426980314,0.3487967590153629,0.04431532597091414,-0.01949825859281286,-0.10456388217633132,0.309518733632865,-0.06014939346631205,0.10386946545564099,0.2781517895755007,-0.21374934854243818,-0.10142812579594312,-0.12071492082602721,-0.005310462402925364,-0.10804039005432349,-0.07575344545283778,-0.1400537212537248,-0.2826490416146074,-0.19903881699672002,-0.295930561009906,-0.31634664807725943,0.29790033618031736,0.4007147097980532,-0.05433237211838119,0.07426268879762021,0.031796840027637004,0.012058544117685288,-0.0005166002303219219,0.01810569011642368,-0.03725510378803198,-0.03537063860415364
acc_z_dyn__permutation_entropy,0.18715074089008013,0.03434356635107499,0.2716306032567053,-0.13829891754784712,0.05012086311029893,0.06928954143225437,0.415360793064142,-0.26916300725392933,0.012291495310764325,0.03128336147689026,-0.0719252758037367,-0.06566206691060104,-0.04251224645371955,0.04051498366552611,0.37090724780659917,-0.2223444752021508,-0.3801048231838783,0.5125161119819214,0.053476586076136125,0.00811828625255707,-0.021622093606628912,0.06035338814613188,-0.023072081149690827,-0.0016570873925368338,-0.04683453778582725,-0.012034689217553357,-0.001226936041943549,0.007954136280864672,0.012040031153163858,-0.015973434646473758
acc_x_dyn__hjorth_mobility,0.24622610738763384,0.14760062269380086,-0.15692094069290802,0.15231885795315517,-0.24185120314411573,-0.037415634769796986,-0.03891568409505749,-0.06297048681694385,-0.20688929727792948,-0.002054420494085297,-0.06769147044461941,0.0020527030808866953,-0.055937560866479746,0.1949301473251263,0.02589975909430908,-0.007390594920760442,-0.03233442940103812,-0.04897455553863373,0.04023009385349773,0.0028323647142419477,0.017797641718253956,0.05185367841722597,-0.1921892114989448,0.06029053476156474,-0.24625396888152967,-0.005715056249972319,0.5255301225938345,-0.5740999005227607,0.005066156997213196,0.004929272866349475
acc_x_dyn__permutation_entropy,0.18098490839210968,0.07051362516362415,0.07005753205565363,0.272055945180309,0.17915732174775745,-0.15965549491833064,-0.02475131062686831,-0.19966832101123763,0.4150252247197365,0.27698917202215356,-0.12226748360477227,-0.10471422390266552,-0.002113135783398563,-0.06271543610467017,0.4986994502960621,-0.13586214621339568,0.30486057683583356,-0.34481356662770984,-0.10815352771367678,0.010223826759653956,0.012176963589814899,-0.05046671895213933,-0.10172118748333628,0.003179272886444463,0.045882369942626795,-0.002291591208248315,0.007473210223625117,-0.0037431067324395282,0.020435262667134083,0.00365363387750072
acc_x_dyn__approximate_entropy_0.3,0.1740437377950125,0.07452464586658168,-0.21367019206222712,-0.032683920023871084,0.22976786008208752,-0.25959003397544383,0.14534467685307134,-0.02249749536749889,-0.007728346776865389,-0.41840338263428406,-0.06922019232000588,-0.2696059116827737,0.6133314271488286,-0.21248977923532905,0.044194639886463105,0.2817920323478973,-0.020564070834631316,0.045585758755202974,-0.028191989607882544,0.07898340532449129,0.05289414528017726,-0.00022817149926238845,-0.07134453006118009,-0.01450439157443492,0.011872881462504438,0.0006507859983582706,0.04487155626890163,-0.010335532646444923,-0.020946724313620692,-0.0004798384666994609
acc_z_dyn__max,-0.11497577976220319,0.3605225076619118,0.002966698601610853,0.02074830951861605,-0.023988037364996776,0.07286572892063443,-0.03541290387204146,-0.10346013773850579,0.11667853343204328,-0.11797364446796978,-0.004545522643637933,0.36026576382523945,0.13395741286788576,0.01780326666688704,0.0224761869358306,-0.10589912223129369,-0.32011873173692584,-0.23526549902548446,0.05480018617649896,0.4539151392218943,-0.14148399620748633,-0.29228413711018997,0.09310847988647573,-0.050596110831574524,0.015162761258395685,0.06939816822963239,-0.01725624719706623,-0.028010173306969404,-0.18030423393966868,-0.3591852556110559
acc_y_dyn__harmonic_mean_of_abs,-0.10916114937070967,0.24615272337638708,0.06345005777693376,-0.10020415764742432,0.007984355832408014,-0.29116686065275615,-0.04490695969131602,-0.19867809586251411,-0.06784764774918153,0.11587591094883518,0.7695255317843422,-0.34186784525497965,-0.077415582179707,-0.014374087799553825,-0.014356993317323232,-0.01850970387005105,-0.1656157348507417,-0.14312563876464313,0.018320043229605298,-0.009111279231307282,-0.018367359796608234,0.05805355000216931,-0.0032240677822928205,0.01302116857455001,-0.0031144530956549836,-0.00431233021756566,0.01194635323399841,-0.010126307474288809,0.01832708909095561,0.02104883964772483
acc_y_dyn__higuchi_fractal_dimensions_k=10,0.20095832497439092,-0.009420370598871223,-0.17380815266486327,0.02580775666390862,0.09453103033040064,0.460404303672558,-0.07649677534951793,0.10706089658638417,-0.1422124289191044,0.16410426223682062,0.1470517725180019,0.02043504244561567,-0.16345975863280895,-0.4677089312498154,0.3001022178498015,0.4360681431894037,-0.1768400141084365,-0.06914993933144788,0.07684945974244779,0.007276040556146792,-0.2232481583945716,0.04339692521585702,-0.023608188224503255,0.02402688725688267,0.003215250995789332,-0.003691700754081837,-0.004866197587329376,-0.01713357699383808,-0.015558216486246943,-0.00958858036600748
acc_z_dyn__svd_entropy,0.2505412564019137,0.0678910963426732,0.12806031473845292,-0.2680883017697476,-0.164483925705243,-0.015203105127484216,-0.15074870804121615,0.10717063566119171,0.11315668269811069,0.16743659135705297,0.036336649571191884,0.0927095517313823,0.23270455162715095,0.027342670439373797,-0.029457934746332824,-0.008048172490966477,-0.01982212011032108,-0.01073021337226529,-0.010096956065772468,-0.08318532199899169,-0.07514808199449391,-0.13711646145642103,-0.15746592052542555,-0.005395919965606572,-0.3099618527362426,-0.005227216396786437,-0.3393863497171112,-0.11256522803598112,-0.48405107485258275,0.40149734277473076
acc_x_dyn__mean_of_auto_corr_lags,-0.12361266824812085,-0.1274238150574226,0.33905392488889957,0.051468104992885726,0.3675954046857649,0.10638013270362023,-0.10569206708607312,0.26667918801908364,-0.09404849397001701,-0.21982294895818658,0.17654513618538545,0.04252877856444564,0.10092281553821833,-0.2666575865861677,0.09362724343439371,-0.35339411796518044,0.1301580731380878,0.02621040223781508,-0.10837283582017979,-0.06797701146752376,-0.05920322169680314,-0.08785268246774364,0.25649665411969147,0.012032776842820966,-0.25994410798206863,-0.0024662645518514067,0.07025707929788158,-0.36207663124724193,0.043559939475453835,-0.019835094530690937
