PC,feature,abs_loading
PC1,ppg_red_max,0.32092746146019113
PC1,ppg_red_min,0.31857915917417595
PC1,ppg_red_ddx_std,0.31010236512622125
PC1,ppg_red_tke_mean,0.2738223982716984
PC1,ppg_red_signal_energy,0.27259481794385476
PC1,ppg_red_tke_std,0.2696719373201312
PC1,ppg_red_crest_factor,0.26965931087545286
PC1,ppg_red_mad,0.26481412433638957
PC2,ppg_red_kurtosis,0.34310628055431314
PC2,ppg_red_shape_factor,0.3321122809973144
PC2,ppg_red_impulse_factor,0.3305927910837344
PC2,ppg_red_clearance_factor,0.3173006545905665
PC2,ppg_red_tke_mean,0.2845138255717446
PC2,ppg_red_mad,0.2754719821697754
PC2,ppg_red_signal_energy,0.2746078265693429
PC2,ppg_red_crest_factor,0.25135451405001735
PC3,ppg_red_mean,0.6091245955863838
PC3,ppg_red_trim_mean_10,0.5939627886537389
PC3,ppg_red_ddx_mean,0.37889275091002333
PC3,ppg_red_median,0.3211898954977746
PC3,ppg_red_diff_mean,0.1033126241295385
PC3,ppg_red_skew,0.061115891340755214
PC3,ppg_red_ddx_kurtosis,0.05944956226320093
PC3,ppg_red_tke_std,0.04903634315024034
PC4,ppg_red_zcr,0.6931925429045569
PC4,ppg_red_mean_cross_rate,0.6738810812358647
PC4,ppg_red_skew,0.1274243469647146
PC4,ppg_red_crest_factor,0.12290413081422083
PC4,ppg_red_signal_energy,0.08027679561703775
PC4,ppg_red_impulse_factor,0.07716221111178097
PC4,ppg_red_kurtosis,0.07060793668141933
PC4,ppg_red_mad,0.06660339179524113
PC5,ppg_red_skew,0.705456520849166
PC5,ppg_red_ddx_mean,0.45487017643085154
PC5,ppg_red_median,0.37512793652266624
PC5,ppg_red_mean,0.2074289689912645
PC5,ppg_red_trim_mean_10,0.17823774871535786
PC5,ppg_red_min,0.13695213923963276
PC5,ppg_red_dx_kurtosis,0.11830515772877559
PC5,ppg_red_ddx_kurtosis,0.11693376489880468
PC6,ppg_red_diff_mean,0.9529944166224552
PC6,ppg_red_skew,0.17517920883150404
PC6,ppg_red_trim_mean_10,0.13388524304213087
PC6,ppg_red_clearance_factor,0.1152821586953962
PC6,ppg_red_ddx_kurtosis,0.10661725557351752
PC6,ppg_red_dx_kurtosis,0.09835876357136943
PC6,ppg_red_ddx_mean,0.06816343412712227
PC6,ppg_red_min,0.029138238231341793
PC7,ppg_red_ddx_kurtosis,0.48981278071350565
PC7,ppg_red_median,0.45505331187453946
PC7,ppg_red_dx_kurtosis,0.41331728739514156
PC7,ppg_red_ddx_mean,0.3589767059740876
PC7,ppg_red_skew,0.26816537769312576
PC7,ppg_red_clearance_factor,0.2222814408859542
PC7,ppg_red_shape_factor,0.17057895004015333
PC7,ppg_red_signal_energy,0.15807929414228522
PC8,ppg_red_median,0.4732018534822122
PC8,ppg_red_skew,0.45606513957308464
PC8,ppg_red_ddx_kurtosis,0.40266446380931464
PC8,ppg_red_clearance_factor,0.3356663564088767
PC8,ppg_red_dx_kurtosis,0.2500748071719475
PC8,ppg_red_diff_mean,0.24667640338893285
PC8,ppg_red_ddx_mean,0.24266009489764762
PC8,ppg_red_shape_factor,0.20510515937848256
