,ppg_red_mean,ppg_red_std,ppg_red_min,ppg_red_max,ppg_red_range,ppg_red_median,ppg_red_iqr,ppg_red_mad,ppg_red_skew,ppg_red_kurtosis,ppg_red_diff_mean,ppg_red_diff_std,ppg_red_diff_mean_abs,ppg_red_diff_rms,ppg_red_signal_rms,ppg_red_signal_energy,ppg_red_zcr,ppg_red_p1,ppg_red_p5,ppg_red_p10,ppg_red_p90,ppg_red_p95,ppg_red_p99,ppg_red_p90_p10,ppg_red_p95_p5,ppg_red_p99_p1,ppg_red_trim_mean_10,ppg_red_mean_abs,ppg_red_rms,ppg_red_crest_factor,ppg_red_shape_factor,ppg_red_impulse_factor,ppg_red_clearance_factor,ppg_red_mean_cross_rate,ppg_red_tke_mean,ppg_red_tke_std,ppg_red_tke_mean_abs,ppg_red_tke_p95_abs,ppg_red_dx_mean,ppg_red_dx_std,ppg_red_ddx_mean,ppg_red_ddx_std,ppg_red_dx_kurtosis,ppg_red_ddx_kurtosis
ppg_red_p1,0.03757691123831961,0.9806752630402258,0.9789098028742742,0.94055551020243,0.9781078247386048,0.11707417972102165,0.8809133793555374,0.8808716000625142,0.06755330556016072,0.27947744544743636,0.040203059574134024,0.946973159382158,0.9290009311184884,0.9469988840871844,0.9806673181617318,0.8974786763267784,0.03364326585348755,0.0,0.9662750240110659,0.9435985430339018,0.9466930869910418,0.9607988499467569,0.9521624658783697,0.9504434784066623,0.96941884710189,0.9872023747578171,0.010666297946419556,0.9581595981808813,0.9806673181617316,0.4736804204350792,0.34606491092941366,0.3751746951640588,0.20541895286661627,0.025978690932061087,0.805393100865877,0.7248700316490923,0.805393100865877,0.9577107424914334,0.04020305957413404,0.946973159382158,0.05105750057323391,0.8926716393455524,0.4354897439790984,0.42498176847178903
ppg_red_p5,0.027340703688527472,0.9882377343102938,0.9410189098996781,0.9349975286844322,0.9560728731570046,0.13119986214902207,0.9209113296683196,0.9202232932021018,0.10697814878059687,0.1789092212150091,0.02796114622561738,0.9467276486293714,0.9474374530561365,0.9467456365884264,0.9882167566823598,0.9274631369510352,0.03272774555794489,0.9662750240110659,0.0,0.9819662147456453,0.9714043032793327,0.9756615416915595,0.9524437514085005,0.9821239115749194,0.993744766457248,0.970813164899035,0.06439812133312708,0.98167587964109,0.9882167566823599,0.3938878024720007,0.2565196685713993,0.2809035225272471,0.10708906174584878,0.010914633482121216,0.8187031968909881,0.7181924252314191,0.8187031968909881,0.9535258035005824,0.02796114622561739,0.9467276486293713,0.04827800678109187,0.8968014336514413,0.3672829546635805,0.3935641825521577
ppg_red_p10,0.027042392285354683,0.9816657818386321,0.9203734076431414,0.9145753687473926,0.9351438974535697,0.14724771758295183,0.9528757302124046,0.9525555898658667,0.11084912638947551,0.12701596602102494,0.01906080209343701,0.9420749257859542,0.9562756756658531,0.9420883554336307,0.9816421553743624,0.9386039245644827,0.028319660335468073,0.9435985430339018,0.9819662147456453,0.0,0.9777995013470281,0.9734193964839694,0.9368079217229337,0.994376487286966,0.9836425709060317,0.9515349402645452,0.11986975595885065,0.989645022858584,0.9816421553743624,0.34761580603985476,0.19642236648428507,0.22693120517003076,0.07145424367459195,0.0036550188799517186,0.8298758081943656,0.7179747889778275,0.8298758081943656,0.9459579435340321,0.01906080209343702,0.9420749257859543,0.04954826366873349,0.8937686479001148,0.32060919558020856,0.3410974581699821
ppg_red_p90,0.1082532197748072,0.9787678072982627,0.9220520851134429,0.8998024635518196,0.9284154329272395,0.19527420587717118,0.9535250624371884,0.9536047917788998,0.0952169783855902,0.11701268876674917,0.028471621135691717,0.9402316698330627,0.956098082824438,0.9402419735704135,0.9787487599104113,0.9339774941158369,0.025933623488320588,0.9466930869910418,0.9714043032793327,0.9777995013470281,0.0,0.9837459073351765,0.924776003254241,0.9944919885582361,0.9836537968108696,0.9467734309326991,0.01595915870608596,0.9885263149904993,0.9787487599104113,0.3379175889229072,0.19130432684053067,0.21883103881340082,0.06739059773037794,0.0021948270107425808,0.8286148720270938,0.7154811565494351,0.8286148720270938,0.9449244101478507,0.028471621135691697,0.9402316698330627,0.09055060654719614,0.8909185560711097,0.3183497894082633,0.3441380349546129
ppg_red_p95,0.10895084735278605,0.9871515566729854,0.940355212243277,0.9224769854674225,0.9493139292934437,0.1858660773821885,0.9335024575739039,0.9333770654717662,0.11778566726464389,0.1685305863504413,0.024169590749845427,0.949965609817566,0.9546969500435014,0.9499827955102709,0.9871604070010411,0.9314272035164328,0.026617377126023332,0.9607988499467569,0.9756615416915595,0.9734193964839694,0.9837459073351765,0.0,0.9469553090427075,0.9840862609451977,0.9940468910949853,0.965263964104951,0.04262279191818869,0.9854676194717998,0.9871604070010411,0.38041926911650825,0.2498822799947805,0.27075337633455676,0.10673750117267954,0.008678385490374857,0.8322728933770461,0.7274073654530755,0.8322728933770461,0.9546429439620217,0.02416959074984544,0.949965609817566,0.0968846606812485,0.9000833147060873,0.3576440910585489,0.3745536283872267
ppg_red_p99,0.08004616281985659,0.9740723629412602,0.9341771332509231,0.9854284492797221,0.9784795410761536,0.18097196984361444,0.8633957805687075,0.8627994168980645,0.2323274728507839,0.3068435754725428,0.029043248544376853,0.9341344670213726,0.913364544403862,0.9341589221418398,0.974105998640746,0.8948463274991042,0.03596915830911266,0.9521624658783697,0.9524437514085005,0.9368079217229337,0.924776003254241,0.9469553090427075,0.0,0.9359699441607341,0.9554964056488348,0.9887106048625245,0.1586443841199429,0.945721328566586,0.9741059986407459,0.4885913594977024,0.35802285931092426,0.3927541477379214,0.21056161305849128,0.034912300942085105,0.7940396688800313,0.713524769912133,0.7940396688800313,0.9414976190593966,0.029043248544376878,0.9341344670213727,0.09249727350495746,0.8812142140233065,0.42855118703179285,0.4310009936587475
ppg_red_p90_p10,0.06823765996314482,0.9856951481260183,0.9263727825726492,0.9122276705644955,0.9369769706394302,0.172344375056071,0.9585367772955948,0.9584169392393808,0.10356902406113323,0.12267117238329274,0.023923702422960207,0.9464157718325653,0.9615378233011904,0.9464276968068428,0.9856737036971328,0.9415187294151683,0.027272252326063482,0.9504434784066623,0.9821239115749194,0.994376487286966,0.9944919885582361,0.9840862609451977,0.9359699441607341,0.0,0.9891533093329815,0.9544538461630933,0.051892737540328436,0.9946182865668736,0.9856737036971328,0.34465980117893624,0.1949350107392098,0.22410742979940845,0.06980038013792167,0.0029374941727748844,0.8338830236247435,0.7207327336994839,0.8338830236247435,0.9507297548038318,0.023923702422960248,0.9464157718325653,0.07054813482717287,0.8973302880229391,0.32126161750281546,0.34454315433863325
ppg_red_p95_p5,0.06907070759212455,0.9937521260281575,0.946458547872161,0.9343617824999536,0.9585007726766143,0.15984562502788258,0.9329778844035711,0.9325721651689967,0.11313898695219649,0.1747220873564189,0.02620187079248465,0.9541893605992111,0.9569515972255065,0.9542070504247792,0.9937462102829421,0.935176357660681,0.02981681874302255,0.96941884710189,0.993744766457248,0.9836425709060317,0.9836537968108696,0.9940468910949853,0.9554964056488348,0.9891533093329815,0.0,0.9739476603442891,0.05370384508786464,0.989634192375287,0.9937462102829421,0.389446975510129,0.2547143746046143,0.27745897459212754,0.10756752282906064,0.00984277804812764,0.8306405788639435,0.7272949182037091,0.8306405788639435,0.9599491701944677,0.026201870792484646,0.9541893605992111,0.07332865527085192,0.903978977293306,0.3646291412099419,0.38629894700905815
ppg_red_p99_p1,0.06019654238693791,0.9891607070331572,0.967475853731986,0.9754153702884003,0.9902017167859217,0.1518434184004903,0.8824892893265133,0.8821575934220544,0.15436211709969183,0.29715857915059946,0.03486846407876469,0.9517944440263723,0.9321435919717648,0.951819819175651,0.9891743642040952,0.9070239502447549,0.035266339035808475,0.9872023747578171,0.970813164899035,0.9515349402645452,0.9467734309326991,0.965263964104951,0.9887106048625245,0.9544538461630933,0.9739476603442891,0.0,0.08801801925192278,0.9633259394300143,0.989174364204095,0.48722457105387856,0.3565154482680021,0.38891295598570846,0.2106018159119155,0.030956733925258585,0.8092669648723453,0.7277684947792864,0.8092669648723453,0.9609017258888184,0.03486846407876468,0.9517944440263721,0.07330390949242348,0.8975530880040412,0.43716715827162267,0.43329332255309
ppg_red_trim_mean_10,0.685806538084154,0.07402173485445465,0.010576014628096828,0.15898062128330792,0.08691008594751273,0.3124826450833661,0.0650501907754397,0.06162747042628732,0.2268406302209619,0.052403908330504116,0.04462847321517797,0.06713498412346079,0.07544409593674707,0.06714795619729166,0.07399447144829421,0.08572814184473476,0.002129664907933057,0.010666297946419556,0.06439812133312708,0.11986975595885065,0.01595915870608596,0.04262279191818869,0.1586443841199429,0.051892737540328436,0.05370384508786464,0.08801801925192278,0.0,0.06719970933190964,0.0739944714482942,0.056502889998453494,0.02517439917235617,0.04197414679329435,0.018727981612908454,0.008131994319667756,0.0636653689497436,0.03144680165166522,0.0636653689497436,0.056428753087682526,0.04462847321517794,0.06713498412346079,0.23931787105580976,0.05953476574771992,0.010813031069563125,0.03813940441530819
ppg_red_mean_abs,0.060049829208626636,0.9909404789622747,0.9370222356256613,0.9232036991237645,0.947999275651481,0.18688255214316535,0.970787383561603,0.9704273239668234,0.1099586645228661,0.15043770849093163,0.02025764651866917,0.9577918459214393,0.9735110477349957,0.9578067247793356,0.9909264442437432,0.9434723531186558,0.02066573135112555,0.9581595981808813,0.98167587964109,0.989645022858584,0.9885263149904993,0.9854676194717998,0.945721328566586,0.9946182865668736,0.989634192375287,0.9633259394300143,0.06719970933190964,0.0,0.990926444243743,0.36874012104168263,0.21339838263505317,0.2489104872368515,0.09233859815288942,0.0026168228395789797,0.8473619452387178,0.7350780342310853,0.8473619452387178,0.9590995706370897,0.020257646518669147,0.9577918459214393,0.06788107929806532,0.9111949819082632,0.34117239443347414,0.35854334071787825
ppg_red_rms,0.06387350491271639,0.9999995777318851,0.9615635125179841,0.957298032654378,0.9779143372350212,0.166017397594908,0.9329549834469071,0.9325705735843111,0.13216249170936284,0.2259375482036606,0.029689653233890292,0.963481715887986,0.9604027556423248,0.9635033690437059,1.0,0.9342250873197191,0.02935167607104716,0.9806673181617316,0.9882167566823599,0.9816421553743624,0.9787487599104113,0.9871604070010411,0.9741059986407459,0.9856737036971328,0.9937462102829421,0.989174364204095,0.0739944714482942,0.990926444243743,0.0,0.432363247769592,0.2913548749806598,0.32427760703542186,0.15595218384448348,0.016579997725674152,0.834512310891684,0.7373107765715743,0.834512310891684,0.9687698364403916,0.0296896532338903,0.963481715887986,0.07158239550697588,0.9126561990469997,0.3964493882623037,0.40570358164495096
ppg_red_crest_factor,0.03400504498624379,0.43223302016822635,0.5123722546819184,0.5300633142424283,0.5313261552970067,0.0044905564718527415,0.27406897842889627,0.272285339297532,0.13412152405923897,0.8391363622554066,0.055743687025272055,0.4317902792312212,0.35764505417187226,0.43185013287001195,0.432363247769592,0.2490539118760597,0.033994390281769274,0.4736804204350792,0.3938878024720007,0.34761580603985476,0.3379175889229072,0.38041926911650825,0.4885913594977024,0.34465980117893624,0.389446975510129,0.48722457105387856,0.056502889998453494,0.36874012104168263,0.432363247769592,0.0,0.7969415446034497,0.9250455043723792,0.6059572829265665,0.038769497245819115,0.24747304742872003,0.28735695608507894,0.24747304742872003,0.4291917131587811,0.05574368702527204,0.4317902792312212,0.04920478311637437,0.40534449089250485,0.7311160863407057,0.626832459982637
ppg_red_shape_factor,0.055464922163809875,0.29116977437605135,0.3465758882517679,0.3815721273804875,0.3712106236679271,0.03396412970531433,0.09920376160275252,0.09856685498976213,0.1608385235760899,0.8644177416247883,0.035545979078177324,0.2683153216592516,0.1941937607755648,0.2683732788101092,0.2913548749806598,0.14559019263155934,0.07132434935887612,0.34606491092941366,0.2565196685713993,0.19642236648428507,0.19130432684053067,0.2498822799947805,0.35802285931092426,0.1949350107392098,0.2547143746046143,0.3565154482680021,0.02517439917235617,0.21339838263505317,0.2913548749806598,0.7969415446034497,0.0,0.9464417786453505,0.8271303438024862,0.21329241404778704,0.12438509436576,0.15163972945535595,0.12438509436576,0.27838407689822964,0.03554597907817733,0.2683153216592516,0.05351699623177734,0.23941363181692552,0.6328783988086774,0.5269426954001349
ppg_red_impulse_factor,0.046844750092603325,0.3241048329383881,0.40003860856688767,0.43129420579730765,0.4237851929035635,0.022463685364064748,0.14524656793543647,0.14410064501995695,0.16946066184187564,0.9371424500707609,0.058092613100546676,0.31826222431970724,0.23825578953905976,0.3183255447509569,0.32427760703542186,0.16532764361120184,0.02293836264080596,0.3751746951640588,0.2809035225272471,0.22693120517003076,0.21883103881340082,0.27075337633455676,0.3927541477379214,0.22410742979940845,0.27745897459212754,0.38891295598570846,0.04197414679329435,0.2489104872368515,0.32427760703542186,0.9250455043723792,0.9464417786453505,0.0,0.8034220065589348,0.14857933241332907,0.16179737934124225,0.20274614226359478,0.16179737934124225,0.31903592205898845,0.058092613100546704,0.3182622243197072,0.053979720931507116,0.2948454559453053,0.711638457165278,0.5931406633536909
