PC,explained_variance_ratio,cumulative_explained_variance
PC1,0.2387915933829636,0.2387915933829636
PC2,0.16849909108094951,0.40729068446391314
PC3,0.15825876940055317,0.5655494538644663
PC4,0.11756320616986236,0.6831126600343287
PC5,0.10247532796411955,0.7855879879984482
PC6,0.09375974556129522,0.8793477335597434
PC7,0.04653113295825753,0.9258788665180009
PC8,0.037644893350507753,0.9635237598685087
PC9,0.022705582888497125,0.9862293427570058
PC10,0.013770657242994203,1.0
