PC,feature,abs_loading
PC1,eda_stress_skin_std,0.5606965178871918
PC1,eda_stress_skin_min,0.5183658334594504
PC1,eda_stress_skin_slope,0.4465570123670343
PC1,eda_stress_skin_kurtosis,0.2689153803637819
PC1,eda_cc_slope,0.2449911571765619
PC1,eda_cc_max,0.2301427790511501
PC1,eda_stress_skin_skew,0.1655645554527935
PC1,eda_cc_mean_abs_diff,0.06421895057284396
PC2,eda_stress_skin_skew,0.6511007306079621
PC2,eda_stress_skin_kurtosis,0.6339850927350192
PC2,eda_cc_max,0.2742710271320424
PC2,eda_cc_slope,0.21151673322024953
PC2,eda_stress_skin_slope,0.17942539926153023
PC2,eda_cc_kurtosis,0.09089500325793619
PC2,eda_stress_skin_std,0.08922929363898383
PC2,eda_stress_skin_min,0.06883764804892836
PC3,eda_cc_slope,0.6160160496788735
PC3,eda_cc_max,0.6120230956466328
PC3,eda_stress_skin_std,0.2682406310851135
PC3,eda_stress_skin_skew,0.2431565991308486
PC3,eda_stress_skin_slope,0.22555590546811224
PC3,eda_stress_skin_min,0.2068722185624021
PC3,eda_cc_kurtosis,0.09359566865875887
PC3,eda_stress_skin_kurtosis,0.08654931565408253
PC4,eda_cc_skew,0.7204907645837413
PC4,eda_cc_kurtosis,0.6846822727942984
PC4,eda_stress_skin_kurtosis,0.09522370733668471
PC4,eda_cc_mean_abs_diff,0.03635491159132101
PC4,eda_stress_skin_skew,0.029684375842486937
PC4,eda_cc_slope,0.022397008070768477
PC4,eda_stress_skin_slope,0.011430070640813864
PC4,eda_stress_skin_std,0.009749588086987584
PC5,eda_cc_mean_abs_diff,0.9488775499319348
PC5,eda_cc_kurtosis,0.22331702100165587
PC5,eda_cc_skew,0.16519509805382887
PC5,eda_stress_skin_slope,0.11268027015108699
PC5,eda_stress_skin_skew,0.07198898906201215
PC5,eda_cc_slope,0.05460616677946732
PC5,eda_stress_skin_std,0.035359929559958446
PC5,eda_cc_max,0.013108397813259114
PC6,eda_cc_kurtosis,0.6754973680153997
PC6,eda_cc_skew,0.6634182575872042
PC6,eda_cc_mean_abs_diff,0.26723009178481555
PC6,eda_stress_skin_slope,0.11784797953459393
PC6,eda_cc_slope,0.11307461234762678
PC6,eda_stress_skin_kurtosis,0.07289139355289966
PC6,eda_cc_max,0.010510160109980623
PC6,eda_stress_skin_std,0.008180269957481869
PC7,eda_stress_skin_slope,0.5933694216692963
PC7,eda_cc_slope,0.48345608975085014
PC7,eda_cc_max,0.4584893802655526
PC7,eda_stress_skin_min,0.31670119825677945
PC7,eda_stress_skin_skew,0.2027864757088815
PC7,eda_stress_skin_std,0.19564756194796742
PC7,eda_cc_mean_abs_diff,0.09702249130259244
PC7,eda_cc_skew,0.08331459793939536
PC8,eda_stress_skin_min,0.5836074339549535
PC8,eda_cc_slope,0.46864097077374794
PC8,eda_cc_max,0.45693745815103554
PC8,eda_stress_skin_slope,0.4554763638797533
PC8,eda_stress_skin_std,0.13610027780210063
PC8,eda_cc_mean_abs_diff,0.06021124696851232
PC8,eda_stress_skin_skew,0.023364159823788797
PC8,eda_cc_skew,0.020727884655500177
