,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
ppg_red_tke_std,0.336488049905339,-0.12145787529732127,-0.06386181385179922,0.10780204408591652,0.06530991193942368,0.028788821803073864,-0.007479526227288822,0.12231946146679801,0.0005449528377610875,0.09533748843628638,0.4758580102829991,0.15555804141392296,0.40672392287183473,-0.17982005848401364,-0.150818954933019,0.11225786654714073,-0.21981180505787734,-0.11654989494482952,-0.20763652013356526,0.48661231259810467,-0.039622500744399686
ppg_red_median,0.18519272908134268,-0.12231464724132955,-0.43477340145923077,-0.09119619968344198,0.07056748664232754,0.2174845931524141,-0.010319980836256784,-0.023187058735074068,-0.45492473986044474,-0.641138974511376,0.07901721935938157,-0.08779490030673628,-0.21331828720329757,-0.041359555898442715,0.09401787421488896,-0.035999707395927984,-0.08727905591621976,-0.0018759313308642706,-0.04628285762096851,0.00859686046274708,0.036324754266391014
ppg_red_ddx_kurtosis,0.12266088729938389,0.26091849428236435,0.011337003076698356,-0.05024804909341244,-0.39411543313739733,0.1625052683785141,0.46018877794290386,-0.3479438195971615,-0.4747076174451001,0.19701491381783337,-0.17211590751781228,0.08556438567050813,0.246817235855368,0.1042254415957434,-0.15927217877550498,-0.006228244827283599,-0.010917532520957422,-0.021282463900042473,-0.026379855855410195,-0.00403693131140315,-0.008313613455739692
ppg_red_max,0.36353458844938435,-0.09615166575511637,0.03181442095974668,0.07418880570958458,0.0032027207429821134,-0.0844663259366378,0.004347963546449159,-0.0476304717249531,-0.041145531499844304,0.12553423453727544,-0.04096598433039986,0.0752979255037287,-0.12803291388965754,0.07334596408381075,0.19058573642070417,0.30353581273769864,0.1744242814860801,0.32444775792407476,0.23705110405167976,0.15592816647255459,0.6718803351228454
ppg_red_crest_factor,0.13182477941563553,0.4090079807381208,-0.052799432128836914,0.04597038153800497,0.10612016314550002,0.02107515649364583,-0.19068133373473217,0.10588199200688894,-0.04876200693352271,0.01429118633111026,-0.33909730903662816,0.44854726012338425,-0.002440599350598856,-0.5230206385582646,0.18110008330370506,-0.1029384680619502,0.07534076368313264,0.16053499157339474,-0.28780390048870164,-0.028906824735272875,-0.018152319547166576
ppg_red_shape_factor,0.10011915397508923,0.4030907823934676,-0.08247386042423038,0.07927068134376361,0.08485486523320641,-0.025591397763513907,-0.30867995079925664,-0.35544027447576865,-0.02268343255248688,0.15952524272251523,0.25762169934130696,-0.5463812542768925,-0.11902829225711227,-0.02697709965732764,-0.1374727213514665,0.08293575255139239,0.12057051065437721,0.1919818564254073,-0.317064076588203,-0.038155206754047516,-0.0039059874752989223
ppg_red_kurtosis,0.10066857669740624,0.41194607958112683,-0.12082376512961669,0.11780765708805564,0.03035356055281809,-0.04867059715406761,-0.07519073363649287,0.4393148105164576,0.03829777772197433,-0.16626076140523693,-0.05473463609947037,0.12861761146115397,0.14429733166700612,0.69009803245594,-0.10850419481034508,0.03517322361788323,-0.00012410216227049542,0.12537115203767044,-0.12312387503549259,-0.007309102227571522,-0.010100005756804175
ppg_red_zcr,0.04651495739469529,0.13685184980843929,0.15715702095349388,-0.30019720995312676,0.5283490493507996,0.0506342645122893,0.16541185703000644,-0.5270712041689839,0.2407587255947245,-0.2149217576195069,0.12353058748850765,0.2812657127296855,0.1318541382467838,0.20482409629624607,0.10790686874619215,-0.07504353601453116,-0.016181940166051813,0.041641725779119336,0.01511629560371421,0.006700368711150872,-0.00029107845378795796
ppg_red_mean_cross_rate,0.025998408039278723,0.09157494281861525,0.14312909430636875,-0.28434416431621146,0.5399228134264867,0.0597514215725954,0.36228770025671564,0.434379766058418,-0.306239358847126,0.2852047991246484,-0.01156323250584039,-0.29138491999564986,-0.07825253733736753,-0.0814614646738542,0.03990615649833699,-0.000591997306584678,-0.002670660176711256,0.0051841248055597275,-0.00476341255171719,0.0017142610331394696,-0.0006443412462402541
ppg_red_trim_mean_10,0.007236702153951496,-0.02861089392895164,-0.49713394817088186,-0.4171113662125898,-0.058697427939574796,-0.10916306328599537,-0.032907640700465965,0.05275071942617359,0.20650323495199244,0.15582795710425376,-0.02630123119701758,-0.08682819926985473,0.29771935545168304,-0.0457152722479901,-0.10602629344471097,-0.36586857325712574,0.010290207908329333,-0.13344258807939177,-0.06730980218337361,-0.19674713243206893,0.4320181766701327
ppg_red_skew,0.03346083300708892,0.1106988551518196,0.08076710847005471,0.08795511479726324,-0.04253529912369398,-0.8720744042981705,0.2541528371187384,-0.006891722322754839,-0.14344935765623276,-0.24701474474351784,0.15873321009513905,-0.021852016171092635,0.0006689869771120738,-0.12388667299709885,0.012262016101931195,-0.14241925612082926,0.03359585462363722,-0.002768978349910401,0.007133561694350246,-0.03370556743147113,-0.00543377370586534
