feature,nan_ratio,variance
ppg_red_mean,0.0,7827.142256940061
ppg_red_std,0.0,470370.3016858592
ppg_red_p95_p5,0.0,4203650.876848286
ppg_red_p99_p1,0.0,9722042.72767963
ppg_red_trim_mean_10,0.0,7773.4539098978585
ppg_red_mean_abs,0.0,275447.3331699456
ppg_red_rms,0.0,475632.15420515335
ppg_red_crest_factor,0.0,0.23587733864271962
ppg_red_shape_factor,0.0,0.011126907509090974
ppg_red_impulse_factor,0.0,0.8499662016341333
ppg_red_clearance_factor,0.0,1.8429817940476878
ppg_red_mean_cross_rate,0.0,0.002654240128120541
ppg_red_tke_mean,0.0,404246291930.0443
ppg_red_tke_std,0.0,3543375065740.8013
ppg_red_tke_mean_abs,0.0,404246291930.0443
ppg_red_tke_p95_abs,0.0,248111.80758182082
ppg_red_dx_mean,0.0,1092.3840276169608
ppg_red_dx_std,0.0,53759.98964050786
ppg_red_ddx_mean,0.0,83.92915854445955
ppg_red_ddx_std,0.0,39121.89587051941
ppg_red_dx_kurtosis,0.0,12.101574595798263
ppg_red_p90_p10,0.0,2513039.285959205
ppg_red_p99,0.0,3450145.9368779412
ppg_red_p95,0.0,912925.9098333598
ppg_red_diff_mean,0.0,1092.3840276169608
ppg_red_min,0.0,1989655.6280556237
ppg_red_max,0.0,4634108.479090671
ppg_red_range,0.0,11729593.107517174
ppg_red_median,0.0,21955.599772798487
ppg_red_iqr,0.0,743832.5024668337
ppg_red_mad,0.0,153985.66151785065
ppg_red_skew,0.0,0.3760912457657535
ppg_red_kurtosis,0.0,2.3943499377411057
ppg_red_diff_std,0.0,53759.98964050786
ppg_red_p90,0.0,493834.7828578714
ppg_red_diff_mean_abs,0.0,24932.030877289795
ppg_red_diff_rms,0.0,54753.33743623313
ppg_red_signal_rms,0.0,475632.15420515335
ppg_red_signal_energy,0.0,3.375878453242975e+17
ppg_red_zcr,0.0,0.002038693550980642
ppg_red_p1,0.0,1880128.9981373604
ppg_red_p5,0.0,1293993.7596894884
ppg_red_p10,0.0,841698.1868834684
ppg_red_ddx_kurtosis,0.0,19.543971625441174
