,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
ppg_red_mean,0.14131742299572395,-0.08588836161530446,-0.5185927383235602,-0.22213604108045729,0.039354100850710214,-0.22524895575570675,0.10729332185062816,-0.07842536680002199,0.1623786699906199,0.17462218860952095,-0.23190588231844134,0.015464872386297684,-0.0791865069106862,0.020531167980579756,-0.009785224883279103,0.3593725536565208,0.11759738447210255,0.16562243061290252,0.14369092912929732,0.18063887963711436,-0.4930196904474387
ppg_red_min,-0.33756640671452826,0.05319731026615091,-0.14478405806933362,0.12366816979514071,0.13390497517658353,-0.09302184295363194,0.19796105337772454,-0.08712713702197813,0.08924071327584676,-0.030203910020839754,-0.20203985174814376,0.06299994375851983,-0.20908812399255744,-0.018261916604448255,-0.18603649346910606,0.45246283595827785,-0.3483184190721572,-0.2944270451208215,-0.35760230277267696,0.047104140663348476,0.31375050685334155
ppg_red_max,0.36353458844938435,-0.09615166575511634,0.03181442095974527,0.0741888057095834,0.0032027207429822712,-0.0844663259366378,0.0043479635464503535,-0.047630471724952814,-0.04114553149984376,0.12553423453727544,-0.04096598433039923,0.0752979255037295,-0.12803291388965654,0.07334596408380979,0.1905857364207041,0.30353581273770397,0.1744242814860954,0.32444775792406755,0.23705110405167942,0.15592816647254606,0.6718803351228448
ppg_red_median,0.18519272908134368,-0.12231464724132957,-0.43477340145923354,-0.09119619968343685,0.07056748664232855,0.21748459315241367,-0.010319980836256574,-0.023187058735073283,-0.4549247398604496,-0.6411389745113717,0.07901721935937699,-0.0877949003067396,-0.21331828720329615,-0.04135955589844351,0.0940178742148883,-0.03599970739592972,-0.08727905591622,-0.0018759313308604844,-0.0462828576209683,0.008596860462747088,0.03632475426639075
ppg_red_skew,0.033460833007089054,0.11069885515181939,0.08076710847005612,0.08795511479726274,-0.04253529912369397,-0.8720744042981694,0.25415283711874054,-0.00689172232275194,-0.1434493576562338,-0.24701474474351748,0.15873321009513802,-0.021852016171092517,0.0006689869771116884,-0.12388667299709855,0.012262016101932317,-0.14241925612082992,0.03359585462363828,-0.0027689783499118756,0.007133561694350013,-0.03370556743147079,-0.005433773705865576
ppg_red_kurtosis,0.1006685766974058,0.41194607958112717,-0.12082376512961518,0.11780765708805671,0.030353560552818036,-0.04867059715406814,-0.07519073363649718,0.43931481051645616,0.038297777721976005,-0.16626076140523952,-0.05473463609947268,0.12861761146115192,0.1442973316670064,0.69009803245594,-0.10850419481034351,0.03517322361788349,-0.000124102162264646,0.12537115203767066,-0.12312387503549432,-0.007309102227571,-0.010100005756804099
ppg_red_diff_mean_abs,0.31084574495057676,-0.039677098105051406,0.24040980096170617,-0.26492134754899044,-0.08267195846307841,-0.03551157803371495,-0.10562078596764196,0.028015635378583075,0.030986662887847224,-0.11702228014156761,-0.14629264491941568,-0.0053862744285428366,-0.1515473584077836,0.06765485446580644,-0.12512884380020517,0.09849906470765922,0.5241438090553432,-0.5663985123005328,-0.2278955223848675,0.13162717426821777,7.521422977821284e-05
ppg_red_signal_energy,0.3266848692394971,-0.14524027754314997,-0.08145752829766455,0.2236732344533933,0.11924356715346933,0.0010883557583774958,0.04659417175722948,0.0011715587310283505,-0.02771889103371968,0.1355365847290032,0.18662787586339427,0.13943902820152762,0.08931513959224696,0.005562148553657923,0.08789419642581979,0.2698786086351778,0.018703600547416523,-0.18998905586201348,-0.05364324457468081,-0.7670923547028787,-0.09690703026820108
ppg_red_zcr,0.04651495739469504,0.13685184980843912,0.15715702095349143,-0.3001972099531276,0.5283490493507996,0.05063426451228953,0.16541185703001074,-0.5270712041689847,0.24075872559472217,-0.21492175761951157,0.12353058748850367,0.28126571272968365,0.13185413824678258,0.20482409629624518,0.10790686874619261,-0.07504353601453032,-0.016181940166049992,0.04164172577912034,0.015116295603713333,0.006700368711150867,-0.00029107845378801775
ppg_red_p90,0.31976048401958207,-0.08139160225177311,0.14477354644696905,-0.1855833804857918,-0.1695174728963495,-0.13148623987738947,-0.1167173584181671,-0.05693911114935316,0.026540262942489307,0.16112166219646937,-0.16567747155558266,-0.12171395318630736,-0.1587360578937575,0.21061942374082956,0.47825676286984037,-0.13367213756577587,-0.557739226090057,-0.07438836428987017,-0.25079720787354387,0.037114683068063106,-0.08289458317981632
