,PC1,PC2,PC3,PC4,PC5
eda_scl_min,0.16643325565122735,0.9736141287218701,-0.004892804493561105,0.15592888651757886,-0.006143499008141162
eda_scl_slope,0.49023540882728156,-0.20779796500321515,-0.2266849077976892,0.7768839431962958,0.24810187635928624
eda_scr_count,0.48522249577869814,0.005559178617389879,-0.6257353429373271,-0.562924191392496,0.2368540910932328
eda_scr_amp_sum,0.5151943282434202,-0.08574805980338648,0.11911313449647828,-0.04398006072298671,-0.8432673892870471
eda_phasic_energy,0.4807318889790687,-0.03888315659422942,0.7367885414625224,-0.23091043752301363,0.4137728435559115
