PC,feature,abs_loading
PC1,eda_scr_amp_sum,0.5151943282434202
PC1,eda_scl_slope,0.49023540882728156
PC1,eda_scr_rate,0.48522249577869814
PC1,eda_phasic_energy,0.4807318889790687
PC1,eda_scl_min,0.16643325565122735
PC2,eda_scl_min,0.9736141287218701
PC2,eda_scl_slope,0.20779796500321515
PC2,eda_scr_amp_sum,0.08574805980338648
PC2,eda_phasic_energy,0.03888315659422942
PC2,eda_scr_rate,0.005559178617389879
PC3,eda_phasic_energy,0.7367885414625224
PC3,eda_scr_rate,0.6257353429373271
PC3,eda_scl_slope,0.2266849077976892
PC3,eda_scr_amp_sum,0.11911313449647828
PC3,eda_scl_min,0.004892804493561105
PC4,eda_scl_slope,0.7768839431962958
PC4,eda_scr_rate,0.562924191392496
PC4,eda_phasic_energy,0.23091043752301363
PC4,eda_scl_min,0.15592888651757886
PC4,eda_scr_amp_sum,0.04398006072298671
PC5,eda_scr_amp_sum,0.8432673892870471
PC5,eda_phasic_energy,0.4137728435559115
PC5,eda_scl_slope,0.24810187635928624
PC5,eda_scr_rate,0.2368540910932328
PC5,eda_scl_min,0.006143499008141162
