,PC1,PC2,PC3,PC4,PC5
eda_scl_slope,0.4902354088272837,-0.20779796500321576,-0.22668490779769088,0.7768839431962945,0.24810187635928377
eda_scr_amp_sum,0.5151943282434188,-0.08574805980338628,0.11911313449647944,-0.04398006072298906,-0.8432673892870477
eda_phasic_energy,0.4807318889790682,-0.03888315659422999,0.7367885414625227,-0.23091043752301177,0.41377284355591143
eda_scr_rate,0.4852224957786978,0.005559178617389026,-0.6257353429373249,-0.5629241913924985,0.23685409109323294
eda_scl_min,0.1664332556512286,0.9736141287218698,-0.0048928044935614805,0.1559288865175781,-0.006143499008140874
