feature,nan_ratio,variance
ppg_red_sdsd,0.8680377035132819,3103.948250452842
ppg_red_hr_mean,0.48000571265352754,1107.9811171944057
ppg_red_hr_std,0.48000571265352754,118.48099682454001
ppg_red_hr_min,0.48000571265352754,1201.7806829110853
ppg_red_hr_max,0.48000571265352754,1160.546911203915
ppg_red_hr_range,0.48000571265352754,288.00306335212014
ppg_red_hr_median,0.48000571265352754,1116.0193174204544
ppg_red_rmssd,0.48000571265352754,8577.2067877541
ppg_red_sdnn,0.48000571265352754,4246.479645597538
ppg_red_pnn50,0.48000571265352754,2332.7924527982445
ppg_red_pnn20,0.48000571265352754,1494.3545376757759
ppg_red_mean_ibi,0.48000571265352754,23083.591675602303
ppg_red_cv_ibi,0.48000571265352754,0.009417385503528865
ppg_red_n_peaks,0.0,0.9126151658142151
ppg_red_peak_quality,0.0,0.17780217857736977
